Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pets/1 96 Pet clinic,1,50,50,50,50,50,50,50,"100,000%","20,00000","4,98","6,72"
http://20.50.171.10:9966/petclinic/api/owners/5 99 Pet clinic,1,43,43,43,43,43,43,43,"0,000%","23,25581","10,27","5,90"
http://20.50.171.10:9966/petclinic/api/owners/5 17 Pet clinic,1,48,48,48,48,48,48,48,"0,000%","20,83333","9,20","5,29"
http://20.50.171.10:9966/petclinic/api/owners 64 ${websiteName},1,7153,7153,7153,7153,7153,7153,7153,"0,000%",",13980","41,62","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 50 Pet clinic,1,320,320,320,320,320,320,320,"100,000%","3,12500","0,78","1,05"
http://20.50.171.10:9966/petclinic/api/pets/1 99 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/pets/1 17 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,19"
http://20.50.171.10:9966/petclinic/api/owners 67 ${websiteName},1,7154,7154,7154,7154,7154,7154,7154,"0,000%",",13978","41,62","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 64 Pet clinic,1,48,48,48,48,48,48,48,"0,000%","20,83333","9,20","5,29"
http://20.50.171.10:9966/petclinic/api/owners 82 ${websiteName},1,7026,7026,7026,7026,7026,7026,7026,"0,000%",",14233","42,38","0,04"
http://20.50.171.10:9966/petclinic/api/owners 81 ${websiteName},1,7056,7056,7056,7056,7056,7056,7056,"0,000%",",14172","42,20","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 67 Pet clinic,1,45,45,45,45,45,45,45,"0,000%","22,22222","9,81","5,64"
http://20.50.171.10:9966/petclinic/api/owners 76 ${websiteName},1,7121,7121,7121,7121,7121,7121,7121,"0,000%",",14043","41,81","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 64 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","5,53","7,47"
http://20.50.171.10:9966/petclinic/api/owners/5 82 Pet clinic,1,47,47,47,47,47,47,47,"0,000%","21,27660","9,39","5,40"
http://20.50.171.10:9966/petclinic/api/owners/5 81 Pet clinic,1,49,49,49,49,49,49,49,"0,000%","20,40816","9,01","5,18"
http://20.50.171.10:9966/petclinic/api/pets/1 67 Pet clinic,1,43,43,43,43,43,43,43,"100,000%","23,25581","5,79","7,81"
http://20.50.171.10:9966/petclinic/api/owners/5 76 Pet clinic,1,48,48,48,48,48,48,48,"0,000%","20,83333","9,20","5,29"
http://20.50.171.10:9966/petclinic/api/pets/1 82 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners 10 ${websiteName},1,7858,7858,7858,7858,7858,7858,7858,"0,000%",",12726","37,89","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 81 Pet clinic,1,54,54,54,54,54,54,54,"100,000%","18,51852","4,61","6,22"
http://20.50.171.10:9966/petclinic/api/owners 73 ${websiteName},1,7240,7240,7240,7240,7240,7240,7240,"0,000%",",13812","41,12","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 76 Pet clinic,1,50,50,50,50,50,50,50,"100,000%","20,00000","4,98","6,72"
http://20.50.171.10:9966/petclinic/api/owners 92 ${websiteName},1,7059,7059,7059,7059,7059,7059,7059,"0,000%",",14166","42,18","0,04"
http://20.50.171.10:9966/petclinic/api/owners 85 ${websiteName},1,7135,7135,7135,7135,7135,7135,7135,"0,000%",",14015","41,73","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 10 Pet clinic,1,50,50,50,50,50,50,50,"0,000%","20,00000","8,83","5,08"
http://20.50.171.10:9966/petclinic/api/owners/5 73 Pet clinic,1,53,53,53,53,53,53,53,"0,000%","18,86792","8,33","4,79"
http://20.50.171.10:9966/petclinic/api/owners/5 92 Pet clinic,1,48,48,48,48,48,48,48,"0,000%","20,83333","9,20","5,29"
http://20.50.171.10:9966/petclinic/api/owners/5 85 Pet clinic,1,46,46,46,46,46,46,46,"0,000%","21,73913","9,60","5,52"
http://20.50.171.10:9966/petclinic/api/owners 93 ${websiteName},1,7112,7112,7112,7112,7112,7112,7112,"0,000%",",14061","41,86","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 10 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,19"
http://20.50.171.10:9966/petclinic/api/owners/5 94 Pet clinic,1,440,440,440,440,440,440,440,"0,000%","2,27273","1,00","0,58"
http://20.50.171.10:9966/petclinic/api/owners 32 ${websiteName},1,7746,7746,7746,7746,7746,7746,7746,"0,000%",",12910","38,44","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 73 Pet clinic,1,52,52,52,52,52,52,52,"100,000%","19,23077","4,79","6,46"
http://20.50.171.10:9966/petclinic/api/pets/1 92 Pet clinic,1,49,49,49,49,49,49,49,"100,000%","20,40816","5,08","6,86"
http://20.50.171.10:9966/petclinic/api/pets/1 85 Pet clinic,1,47,47,47,47,47,47,47,"100,000%","21,27660","5,30","7,15"
http://20.50.171.10:9966/petclinic/api/owners/5 93 Pet clinic,1,45,45,45,45,45,45,45,"0,000%","22,22222","9,81","5,64"
http://20.50.171.10:9966/petclinic/api/owners 79 ${websiteName},1,7299,7299,7299,7299,7299,7299,7299,"0,000%",",13701","40,79","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 94 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,19"
http://20.50.171.10:9966/petclinic/api/owners/5 32 Pet clinic,1,44,44,44,44,44,44,44,"0,000%","22,72727","10,03","5,77"
http://20.50.171.10:9966/petclinic/api/pets/1 93 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners/5 79 Pet clinic,1,44,44,44,44,44,44,44,"0,000%","22,72727","10,03","5,77"
http://20.50.171.10:9966/petclinic/api/pets/1 32 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,19"
http://20.50.171.10:9966/petclinic/api/owners 83 ${websiteName},1,7330,7330,7330,7330,7330,7330,7330,"0,000%",",13643","40,62","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 79 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners 58 ${websiteName},1,7616,7616,7616,7616,7616,7616,7616,"0,000%",",13130","39,09","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 83 Pet clinic,1,46,46,46,46,46,46,46,"0,000%","21,73913","9,60","5,52"
http://20.50.171.10:9966/petclinic/api/owners/5 58 Pet clinic,1,51,51,51,51,51,51,51,"0,000%","19,60784","8,66","4,98"
http://20.50.171.10:9966/petclinic/api/pets/1 83 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/pets/1 58 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners 29 ${websiteName},1,8001,8001,8001,8001,8001,8001,8001,"0,000%",",12498","37,21","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 29 Pet clinic,1,44,44,44,44,44,44,44,"0,000%","22,72727","10,03","5,77"
http://20.50.171.10:9966/petclinic/api/pets/1 29 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","8,40"
http://20.50.171.10:9966/petclinic/api/owners 80 ${websiteName},1,7669,7669,7669,7669,7669,7669,7669,"0,000%",",13040","38,82","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 80 Pet clinic,1,50,50,50,50,50,50,50,"0,000%","20,00000","8,83","5,08"
http://20.50.171.10:9966/petclinic/api/owners 86 ${websiteName},1,7674,7674,7674,7674,7674,7674,7674,"0,000%",",13031","38,80","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 80 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners/5 86 Pet clinic,1,46,46,46,46,46,46,46,"0,000%","21,73913","9,60","5,52"
http://20.50.171.10:9966/petclinic/api/pets/1 86 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","8,40"
http://20.50.171.10:9966/petclinic/api/owners 97 ${websiteName},1,7682,7682,7682,7682,7682,7682,7682,"0,000%",",13017","38,76","0,03"
http://20.50.171.10:9966/petclinic/api/owners 53 ${websiteName},1,8128,8128,8128,8128,8128,8128,8128,"0,000%",",12303","36,63","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 53 Pet clinic,1,59,59,59,59,59,59,59,"0,000%","16,94915","7,48","4,30"
http://20.50.171.10:9966/petclinic/api/owners/5 97 Pet clinic,1,61,61,61,61,61,61,61,"0,000%","16,39344","7,24","4,16"
http://20.50.171.10:9966/petclinic/api/pets/1 97 Pet clinic,1,64,64,64,64,64,64,64,"100,000%","15,62500","3,89","5,25"
http://20.50.171.10:9966/petclinic/api/pets/1 53 Pet clinic,1,64,64,64,64,64,64,64,"100,000%","15,62500","3,89","5,25"
http://20.50.171.10:9966/petclinic/api/owners 91 ${websiteName},1,7872,7872,7872,7872,7872,7872,7872,"0,000%",",12703","37,82","0,03"
http://20.50.171.10:9966/petclinic/api/owners 52 ${websiteName},1,8271,8271,8271,8271,8271,8271,8271,"0,000%",",12090","36,00","0,03"
http://20.50.171.10:9966/petclinic/api/owners 89 ${websiteName},1,7913,7913,7913,7913,7913,7913,7913,"0,000%",",12637","37,63","0,03"
http://20.50.171.10:9966/petclinic/api/owners 95 ${websiteName},1,7878,7878,7878,7878,7878,7878,7878,"0,000%",",12694","37,79","0,03"
http://20.50.171.10:9966/petclinic/api/owners 98 ${websiteName},1,7850,7850,7850,7850,7850,7850,7850,"0,000%",",12739","37,93","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 91 Pet clinic,1,51,51,51,51,51,51,51,"0,000%","19,60784","8,66","4,98"
http://20.50.171.10:9966/petclinic/api/owners/5 52 Pet clinic,1,47,47,47,47,47,47,47,"0,000%","21,27660","9,39","5,40"
http://20.50.171.10:9966/petclinic/api/owners/5 89 Pet clinic,1,41,41,41,41,41,41,41,"0,000%","24,39024","10,77","6,19"
http://20.50.171.10:9966/petclinic/api/owners/5 98 Pet clinic,1,49,49,49,49,49,49,49,"0,000%","20,40816","9,01","5,18"
http://20.50.171.10:9966/petclinic/api/owners/5 95 Pet clinic,1,50,50,50,50,50,50,50,"0,000%","20,00000","8,83","5,08"
http://20.50.171.10:9966/petclinic/api/pets/1 91 Pet clinic,1,47,47,47,47,47,47,47,"100,000%","21,27660","5,30","7,15"
http://20.50.171.10:9966/petclinic/api/owners 77 ${websiteName},1,8113,8113,8113,8113,8113,8113,8113,"0,000%",",12326","36,70","0,03"
http://20.50.171.10:9966/petclinic/api/owners 56 ${websiteName},1,8322,8322,8322,8322,8322,8322,8322,"0,000%",",12016","35,78","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 52 Pet clinic,1,44,44,44,44,44,44,44,"100,000%","22,72727","5,66","7,63"
http://20.50.171.10:9966/petclinic/api/pets/1 89 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","8,40"
http://20.50.171.10:9966/petclinic/api/owners 88 ${websiteName},1,8038,8038,8038,8038,8038,8038,8038,"0,000%",",12441","37,04","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 95 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,30"
http://20.50.171.10:9966/petclinic/api/pets/1 98 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,30"
http://20.50.171.10:9966/petclinic/api/owners/5 56 Pet clinic,1,57,57,57,57,57,57,57,"0,000%","17,54386","7,74","4,45"
http://20.50.171.10:9966/petclinic/api/owners/5 77 Pet clinic,1,57,57,57,57,57,57,57,"0,000%","17,54386","7,74","4,45"
http://20.50.171.10:9966/petclinic/api/owners/5 88 Pet clinic,1,51,51,51,51,51,51,51,"0,000%","19,60784","8,66","4,98"
http://20.50.171.10:9966/petclinic/api/pets/1 77 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,19"
http://20.50.171.10:9966/petclinic/api/pets/1 56 Pet clinic,1,44,44,44,44,44,44,44,"100,000%","22,72727","5,66","7,63"
http://20.50.171.10:9966/petclinic/api/pets/1 88 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners 71 ${websiteName},1,8336,8336,8336,8336,8336,8336,8336,"0,000%",",11996","35,72","0,03"
http://20.50.171.10:9966/petclinic/api/owners 11 ${websiteName},1,8957,8957,8957,8957,8957,8957,8957,"0,000%",",11164","33,24","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 71 Pet clinic,1,54,54,54,54,54,54,54,"0,000%","18,51852","8,17","4,70"
http://20.50.171.10:9966/petclinic/api/owners/5 11 Pet clinic,1,54,54,54,54,54,54,54,"0,000%","18,51852","8,17","4,70"
http://20.50.171.10:9966/petclinic/api/pets/1 71 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,30"
http://20.50.171.10:9966/petclinic/api/pets/1 11 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners 31 ${websiteName},1,8934,8934,8934,8934,8934,8934,8934,"0,000%",",11193","33,33","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 31 Pet clinic,1,47,47,47,47,47,47,47,"0,000%","21,27660","9,39","5,40"
http://20.50.171.10:9966/petclinic/api/owners 55 ${websiteName},1,8742,8742,8742,8742,8742,8742,8742,"0,000%",",11439","34,06","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 31 Pet clinic,1,49,49,49,49,49,49,49,"100,000%","20,40816","5,08","6,86"
http://20.50.171.10:9966/petclinic/api/owners/5 55 Pet clinic,1,59,59,59,59,59,59,59,"0,000%","16,94915","7,48","4,30"
http://20.50.171.10:9966/petclinic/api/owners 59 ${websiteName},1,8775,8775,8775,8775,8775,8775,8775,"0,000%",",11396","33,93","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 55 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","8,00"
http://20.50.171.10:9966/petclinic/api/owners/5 59 Pet clinic,1,58,58,58,58,58,58,58,"0,000%","17,24138","7,61","4,38"
http://20.50.171.10:9966/petclinic/api/owners 44 ${websiteName},1,8985,8985,8985,8985,8985,8985,8985,"0,000%",",11130","33,14","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 59 Pet clinic,1,49,49,49,49,49,49,49,"100,000%","20,40816","5,08","6,86"
http://20.50.171.10:9966/petclinic/api/owners/5 44 Pet clinic,1,49,49,49,49,49,49,49,"0,000%","20,40816","9,01","5,18"
http://20.50.171.10:9966/petclinic/api/owners 46 ${websiteName},1,9015,9015,9015,9015,9015,9015,9015,"0,000%",",11093","33,03","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 44 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","5,53","7,47"
http://20.50.171.10:9966/petclinic/api/owners/5 46 Pet clinic,1,57,57,57,57,57,57,57,"0,000%","17,54386","7,74","4,45"
http://20.50.171.10:9966/petclinic/api/pets/1 46 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,30"
TOTAL,500,2665,347,7299,8001,8957,40,9015,"40,000%","52,23569","6235,27","17,59"
