Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 43 ${websiteName},1,3884,3884,3884,3884,3884,3884,3884,"0,000%",",25747","76,66","0,06"
http://20.50.171.10:9966/petclinic/api/owners 275 ${websiteName},1,3445,3445,3445,3445,3445,3445,3445,"0,000%",",29028","86,42","0,07"
http://20.50.171.10:9966/petclinic/api/owners 13 ${websiteName},1,3984,3984,3984,3984,3984,3984,3984,"0,000%",",25100","74,73","0,06"
http://20.50.171.10:9966/petclinic/api/owners 29 ${websiteName},1,4138,4138,4138,4138,4138,4138,4138,"0,000%",",24166","71,95","0,06"
http://20.50.171.10:9966/petclinic/api/owners 311 ${websiteName},1,3794,3794,3794,3794,3794,3794,3794,"0,000%",",26357","78,47","0,07"
http://20.50.171.10:9966/petclinic/api/owners 28 ${websiteName},1,4429,4429,4429,4429,4429,4429,4429,"0,000%",",22578","67,22","0,06"
http://20.50.171.10:9966/petclinic/api/owners 21 ${websiteName},1,4520,4520,4520,4520,4520,4520,4520,"0,000%",",22124","65,87","0,06"
http://20.50.171.10:9966/petclinic/api/owners 50 ${websiteName},1,4603,4603,4603,4603,4603,4603,4603,"0,000%",",21725","64,68","0,05"
http://20.50.171.10:9966/petclinic/api/owners 125 ${websiteName},1,4658,4658,4658,4658,4658,4658,4658,"0,000%",",21468","63,92","0,05"
http://20.50.171.10:9966/petclinic/api/owners 14 ${websiteName},1,5077,5077,5077,5077,5077,5077,5077,"0,000%",",19697","58,64","0,05"
http://20.50.171.10:9966/petclinic/api/owners 35 ${websiteName},1,5174,5174,5174,5174,5174,5174,5174,"0,000%",",19327","57,54","0,05"
http://20.50.171.10:9966/petclinic/api/owners 49 ${websiteName},1,5199,5199,5199,5199,5199,5199,5199,"0,000%",",19234","57,27","0,05"
http://20.50.171.10:9966/petclinic/api/owners 48 ${websiteName},1,5232,5232,5232,5232,5232,5232,5232,"0,000%",",19113","56,91","0,05"
http://20.50.171.10:9966/petclinic/api/owners 302 ${websiteName},1,4851,4851,4851,4851,4851,4851,4851,"0,000%",",20614","61,37","0,05"
http://20.50.171.10:9966/petclinic/api/owners 102 ${websiteName},1,5262,5262,5262,5262,5262,5262,5262,"0,000%",",19004","56,58","0,05"
http://20.50.171.10:9966/petclinic/api/owners 54 ${websiteName},1,5505,5505,5505,5505,5505,5505,5505,"0,000%",",18165","54,08","0,05"
http://20.50.171.10:9966/petclinic/api/owners 31 ${websiteName},1,5620,5620,5620,5620,5620,5620,5620,"0,000%",",17794","52,98","0,04"
http://20.50.171.10:9966/petclinic/api/owners 46 ${websiteName},1,5749,5749,5749,5749,5749,5749,5749,"0,000%",",17394","51,79","0,04"
http://20.50.171.10:9966/petclinic/api/owners 32 ${websiteName},1,5968,5968,5968,5968,5968,5968,5968,"0,000%",",16756","49,89","0,04"
http://20.50.171.10:9966/petclinic/api/owners 63 ${websiteName},1,6053,6053,6053,6053,6053,6053,6053,"0,000%",",16521","49,19","0,04"
http://20.50.171.10:9966/petclinic/api/owners 132 ${websiteName},1,5937,5937,5937,5937,5937,5937,5937,"0,000%",",16844","50,15","0,04"
http://20.50.171.10:9966/petclinic/api/owners 6 ${websiteName},1,6565,6565,6565,6565,6565,6565,6565,"0,000%",",15232","45,35","0,04"
http://20.50.171.10:9966/petclinic/api/owners 4 ${websiteName},1,6591,6591,6591,6591,6591,6591,6591,"0,000%",",15172","45,17","0,04"
http://20.50.171.10:9966/petclinic/api/owners 126 ${websiteName},1,6498,6498,6498,6498,6498,6498,6498,"0,000%",",15389","45,82","0,04"
http://20.50.171.10:9966/petclinic/api/owners 17 ${websiteName},1,6802,6802,6802,6802,6802,6802,6802,"0,000%",",14702","43,77","0,04"
http://20.50.171.10:9966/petclinic/api/owners 8 ${websiteName},1,7057,7057,7057,7057,7057,7057,7057,"0,000%",",14170","42,19","0,04"
http://20.50.171.10:9966/petclinic/api/owners 78 ${websiteName},1,6935,6935,6935,6935,6935,6935,6935,"0,000%",",14420","42,93","0,04"
http://20.50.171.10:9966/petclinic/api/owners 16 ${websiteName},1,7076,7076,7076,7076,7076,7076,7076,"0,000%",",14132","42,08","0,04"
http://20.50.171.10:9966/petclinic/api/owners 85 ${websiteName},1,7015,7015,7015,7015,7015,7015,7015,"0,000%",",14255","42,44","0,04"
http://20.50.171.10:9966/petclinic/api/owners 38 ${websiteName},1,7284,7284,7284,7284,7284,7284,7284,"0,000%",",13729","40,87","0,03"
http://20.50.171.10:9966/petclinic/api/owners 68 ${websiteName},1,7283,7283,7283,7283,7283,7283,7283,"0,000%",",13731","40,88","0,03"
http://20.50.171.10:9966/petclinic/api/owners 72 ${websiteName},1,7450,7450,7450,7450,7450,7450,7450,"0,000%",",13423","39,96","0,03"
http://20.50.171.10:9966/petclinic/api/owners 64 ${websiteName},1,7467,7467,7467,7467,7467,7467,7467,"0,000%",",13392","39,87","0,03"
http://20.50.171.10:9966/petclinic/api/owners 90 ${websiteName},1,7519,7519,7519,7519,7519,7519,7519,"0,000%",",13300","39,60","0,03"
http://20.50.171.10:9966/petclinic/api/owners 26 ${websiteName},1,7695,7695,7695,7695,7695,7695,7695,"0,000%",",12995","38,69","0,03"
http://20.50.171.10:9966/petclinic/api/owners 71 ${websiteName},1,7657,7657,7657,7657,7657,7657,7657,"0,000%",",13060","38,88","0,03"
http://20.50.171.10:9966/petclinic/api/owners 84 ${websiteName},1,7741,7741,7741,7741,7741,7741,7741,"0,000%",",12918","38,46","0,03"
http://20.50.171.10:9966/petclinic/api/owners 52 ${websiteName},1,7877,7877,7877,7877,7877,7877,7877,"0,000%",",12695","37,80","0,03"
http://20.50.171.10:9966/petclinic/api/owners 25 ${websiteName},1,7987,7987,7987,7987,7987,7987,7987,"0,000%",",12520","37,28","0,03"
http://20.50.171.10:9966/petclinic/api/owners 51 ${websiteName},1,7961,7961,7961,7961,7961,7961,7961,"0,000%",",12561","37,40","0,03"
http://20.50.171.10:9966/petclinic/api/owners 120 ${websiteName},1,7907,7907,7907,7907,7907,7907,7907,"0,000%",",12647","37,65","0,03"
http://20.50.171.10:9966/petclinic/api/owners 96 ${websiteName},1,7982,7982,7982,7982,7982,7982,7982,"0,000%",",12528","37,30","0,03"
http://20.50.171.10:9966/petclinic/api/owners 187 ${websiteName},1,7982,7982,7982,7982,7982,7982,7982,"0,000%",",12528","37,30","0,03"
http://20.50.171.10:9966/petclinic/api/owners 116 ${websiteName},1,8243,8243,8243,8243,8243,8243,8243,"0,000%",",12132","36,12","0,03"
http://20.50.171.10:9966/petclinic/api/owners 91 ${websiteName},1,8329,8329,8329,8329,8329,8329,8329,"0,000%",",12006","35,75","0,03"
http://20.50.171.10:9966/petclinic/api/owners 124 ${websiteName},1,8271,8271,8271,8271,8271,8271,8271,"0,000%",",12090","36,00","0,03"
http://20.50.171.10:9966/petclinic/api/owners 141 ${websiteName},1,8273,8273,8273,8273,8273,8273,8273,"0,000%",",12088","35,99","0,03"
http://20.50.171.10:9966/petclinic/api/owners 383 ${websiteName},1,7859,7859,7859,7859,7859,7859,7859,"0,000%",",12724","37,88","0,03"
http://20.50.171.10:9966/petclinic/api/owners 99 ${websiteName},1,8548,8548,8548,8548,8548,8548,8548,"0,000%",",11699","34,83","0,03"
http://20.50.171.10:9966/petclinic/api/owners 55 ${websiteName},1,8651,8651,8651,8651,8651,8651,8651,"0,000%",",11559","34,42","0,03"
http://20.50.171.10:9966/petclinic/api/owners 81 ${websiteName},1,8659,8659,8659,8659,8659,8659,8659,"0,000%",",11549","34,38","0,03"
http://20.50.171.10:9966/petclinic/api/owners 114 ${websiteName},1,8628,8628,8628,8628,8628,8628,8628,"0,000%",",11590","34,51","0,03"
http://20.50.171.10:9966/petclinic/api/owners 61 ${websiteName},1,8737,8737,8737,8737,8737,8737,8737,"0,000%",",11446","34,08","0,03"
http://20.50.171.10:9966/petclinic/api/owners 19 ${websiteName},1,8883,8883,8883,8883,8883,8883,8883,"0,000%",",11257","33,52","0,03"
http://20.50.171.10:9966/petclinic/api/owners 111 ${websiteName},1,8702,8702,8702,8702,8702,8702,8702,"0,000%",",11492","34,21","0,03"
http://20.50.171.10:9966/petclinic/api/owners 101 ${websiteName},1,8769,8769,8769,8769,8769,8769,8769,"0,000%",",11404","33,95","0,03"
http://20.50.171.10:9966/petclinic/api/owners 217 ${websiteName},1,8587,8587,8587,8587,8587,8587,8587,"0,000%",",11646","34,67","0,03"
http://20.50.171.10:9966/petclinic/api/owners 113 ${websiteName},1,8860,8860,8860,8860,8860,8860,8860,"0,000%",",11287","33,60","0,03"
http://20.50.171.10:9966/petclinic/api/owners 79 ${websiteName},1,8948,8948,8948,8948,8948,8948,8948,"0,000%",",11176","33,27","0,03"
http://20.50.171.10:9966/petclinic/api/owners 40 ${websiteName},1,9035,9035,9035,9035,9035,9035,9035,"0,000%",",11068","32,95","0,03"
http://20.50.171.10:9966/petclinic/api/owners 117 ${websiteName},1,8881,8881,8881,8881,8881,8881,8881,"0,000%",",11260","33,52","0,03"
http://20.50.171.10:9966/petclinic/api/owners 249 ${websiteName},1,8617,8617,8617,8617,8617,8617,8617,"0,000%",",11605","34,55","0,03"
http://20.50.171.10:9966/petclinic/api/owners 277 ${websiteName},1,8573,8573,8573,8573,8573,8573,8573,"0,000%",",11665","34,73","0,03"
http://20.50.171.10:9966/petclinic/api/owners 244 ${websiteName},1,8805,8805,8805,8805,8805,8805,8805,"0,000%",",11357","33,81","0,03"
http://20.50.171.10:9966/petclinic/api/owners 56 ${websiteName},1,9211,9211,9211,9211,9211,9211,9211,"0,000%",",10857","32,32","0,03"
http://20.50.171.10:9966/petclinic/api/owners 123 ${websiteName},1,9171,9171,9171,9171,9171,9171,9171,"0,000%",",10904","32,46","0,03"
http://20.50.171.10:9966/petclinic/api/owners 439 ${websiteName},1,8673,8673,8673,8673,8673,8673,8673,"0,000%",",11530","34,33","0,03"
http://20.50.171.10:9966/petclinic/api/owners 69 ${websiteName},1,9441,9441,9441,9441,9441,9441,9441,"0,000%",",10592","31,54","0,03"
http://20.50.171.10:9966/petclinic/api/owners 93 ${websiteName},1,9445,9445,9445,9445,9445,9445,9445,"0,000%",",10588","31,52","0,03"
http://20.50.171.10:9966/petclinic/api/owners 243 ${websiteName},1,9215,9215,9215,9215,9215,9215,9215,"0,000%",",10852","32,31","0,03"
http://20.50.171.10:9966/petclinic/api/owners 415 ${websiteName},1,9027,9027,9027,9027,9027,9027,9027,"0,000%",",11078","32,98","0,03"
http://20.50.171.10:9966/petclinic/api/owners 107 ${websiteName},1,9765,9765,9765,9765,9765,9765,9765,"0,000%",",10241","30,49","0,03"
http://20.50.171.10:9966/petclinic/api/owners 44 ${websiteName},1,9903,9903,9903,9903,9903,9903,9903,"0,000%",",10098","30,06","0,03"
http://20.50.171.10:9966/petclinic/api/owners 87 ${websiteName},1,9834,9834,9834,9834,9834,9834,9834,"0,000%",",10169","30,28","0,03"
http://20.50.171.10:9966/petclinic/api/owners 232 ${websiteName},1,9848,9848,9848,9848,9848,9848,9848,"0,000%",",10154","30,23","0,03"
http://20.50.171.10:9966/petclinic/api/owners 234 ${websiteName},1,9865,9865,9865,9865,9865,9865,9865,"0,000%",",10137","30,18","0,03"
http://20.50.171.10:9966/petclinic/api/owners 118 ${websiteName},1,10122,10122,10122,10122,10122,10122,10122,"0,000%",",09879","29,41","0,02"
http://20.50.171.10:9966/petclinic/api/owners 67 ${websiteName},1,10225,10225,10225,10225,10225,10225,10225,"0,000%",",09780","29,12","0,02"
http://20.50.171.10:9966/petclinic/api/owners 296 ${websiteName},1,9838,9838,9838,9838,9838,9838,9838,"0,000%",",10165","30,26","0,03"
http://20.50.171.10:9966/petclinic/api/owners 75 ${websiteName},1,10371,10371,10371,10371,10371,10371,10371,"0,000%",",09642","28,71","0,02"
http://20.50.171.10:9966/petclinic/api/owners 112 ${websiteName},1,10324,10324,10324,10324,10324,10324,10324,"0,000%",",09686","28,84","0,02"
http://20.50.171.10:9966/petclinic/api/owners 77 ${websiteName},1,10422,10422,10422,10422,10422,10422,10422,"0,000%",",09595","28,57","0,02"
http://20.50.171.10:9966/petclinic/api/owners 58 ${websiteName},1,10480,10480,10480,10480,10480,10480,10480,"0,000%",",09542","28,41","0,02"
http://20.50.171.10:9966/petclinic/api/owners 209 ${websiteName},1,10362,10362,10362,10362,10362,10362,10362,"0,000%",",09651","28,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 53 ${websiteName},1,10701,10701,10701,10701,10701,10701,10701,"0,000%",",09345","27,82","0,02"
http://20.50.171.10:9966/petclinic/api/owners 231 ${websiteName},1,10454,10454,10454,10454,10454,10454,10454,"0,000%",",09566","28,48","0,02"
http://20.50.171.10:9966/petclinic/api/owners 133 ${websiteName},1,10712,10712,10712,10712,10712,10712,10712,"0,000%",",09335","27,79","0,02"
http://20.50.171.10:9966/petclinic/api/owners 303 ${websiteName},1,10475,10475,10475,10475,10475,10475,10475,"0,000%",",09547","28,42","0,02"
http://20.50.171.10:9966/petclinic/api/owners 206 ${websiteName},1,10807,10807,10807,10807,10807,10807,10807,"0,000%",",09253","27,55","0,02"
http://20.50.171.10:9966/petclinic/api/owners 204 ${websiteName},1,10967,10967,10967,10967,10967,10967,10967,"0,000%",",09118","27,15","0,02"
http://20.50.171.10:9966/petclinic/api/owners 242 ${websiteName},1,10915,10915,10915,10915,10915,10915,10915,"0,000%",",09162","27,28","0,02"
http://20.50.171.10:9966/petclinic/api/owners 150 ${websiteName},1,11134,11134,11134,11134,11134,11134,11134,"0,000%",",08981","26,74","0,02"
http://20.50.171.10:9966/petclinic/api/owners 287 ${websiteName},1,10950,10950,10950,10950,10950,10950,10950,"0,000%",",09132","27,19","0,02"
http://20.50.171.10:9966/petclinic/api/owners 393 ${websiteName},1,10787,10787,10787,10787,10787,10787,10787,"0,000%",",09270","27,60","0,02"
http://20.50.171.10:9966/petclinic/api/owners 418 ${websiteName},1,10738,10738,10738,10738,10738,10738,10738,"0,000%",",09313","27,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 59 ${websiteName},1,11476,11476,11476,11476,11476,11476,11476,"0,000%",",08714","25,94","0,02"
http://20.50.171.10:9966/petclinic/api/owners 293 ${websiteName},1,11146,11146,11146,11146,11146,11146,11146,"0,000%",",08972","26,71","0,02"
http://20.50.171.10:9966/petclinic/api/owners 168 ${websiteName},1,11432,11432,11432,11432,11432,11432,11432,"0,000%",",08747","26,04","0,02"
http://20.50.171.10:9966/petclinic/api/owners 179 ${websiteName},1,11631,11631,11631,11631,11631,11631,11631,"0,000%",",08598","25,60","0,02"
http://20.50.171.10:9966/petclinic/api/owners 335 ${websiteName},1,11380,11380,11380,11380,11380,11380,11380,"0,000%",",08787","26,16","0,02"
http://20.50.171.10:9966/petclinic/api/owners 119 ${websiteName},1,11920,11920,11920,11920,11920,11920,11920,"0,000%",",08389","24,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 201 ${websiteName},1,11778,11778,11778,11778,11778,11778,11778,"0,000%",",08490","25,28","0,02"
http://20.50.171.10:9966/petclinic/api/owners 41 ${websiteName},1,12135,12135,12135,12135,12135,12135,12135,"0,000%",",08241","24,53","0,02"
http://20.50.171.10:9966/petclinic/api/owners 319 ${websiteName},1,11668,11668,11668,11668,11668,11668,11668,"0,000%",",08570","25,52","0,02"
http://20.50.171.10:9966/petclinic/api/owners 216 ${websiteName},1,12037,12037,12037,12037,12037,12037,12037,"0,000%",",08308","24,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 37 ${websiteName},1,12455,12455,12455,12455,12455,12455,12455,"0,000%",",08029","23,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 340 ${websiteName},1,11862,11862,11862,11862,11862,11862,11862,"0,000%",",08430","25,10","0,02"
http://20.50.171.10:9966/petclinic/api/owners 193 ${websiteName},1,12224,12224,12224,12224,12224,12224,12224,"0,000%",",08181","24,36","0,02"
http://20.50.171.10:9966/petclinic/api/owners 11 ${websiteName},1,12664,12664,12664,12664,12664,12664,12664,"0,000%",",07896","23,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 70 ${websiteName},1,12574,12574,12574,12574,12574,12574,12574,"0,000%",",07953","23,68","0,02"
http://20.50.171.10:9966/petclinic/api/owners 3 ${websiteName},1,12724,12724,12724,12724,12724,12724,12724,"0,000%",",07859","23,40","0,02"
http://20.50.171.10:9966/petclinic/api/owners 301 ${websiteName},1,12179,12179,12179,12179,12179,12179,12179,"0,000%",",08211","24,45","0,02"
http://20.50.171.10:9966/petclinic/api/owners 12 ${websiteName},1,12878,12878,12878,12878,12878,12878,12878,"0,000%",",07765","23,12","0,02"
http://20.50.171.10:9966/petclinic/api/owners 122 ${websiteName},1,12710,12710,12710,12710,12710,12710,12710,"0,000%",",07868","23,42","0,02"
http://20.50.171.10:9966/petclinic/api/owners 429 ${websiteName},1,12191,12191,12191,12191,12191,12191,12191,"0,000%",",08203","24,42","0,02"
http://20.50.171.10:9966/petclinic/api/owners 110 ${websiteName},1,12845,12845,12845,12845,12845,12845,12845,"0,000%",",07785","23,18","0,02"
http://20.50.171.10:9966/petclinic/api/owners 283 ${websiteName},1,12514,12514,12514,12514,12514,12514,12514,"0,000%",",07991","23,79","0,02"
http://20.50.171.10:9966/petclinic/api/owners 450 ${websiteName},1,12304,12304,12304,12304,12304,12304,12304,"0,000%",",08127","24,20","0,02"
http://20.50.171.10:9966/petclinic/api/owners 155 ${websiteName},1,12899,12899,12899,12899,12899,12899,12899,"0,000%",",07753","23,08","0,02"
http://20.50.171.10:9966/petclinic/api/owners 348 ${websiteName},1,12521,12521,12521,12521,12521,12521,12521,"0,000%",",07987","23,78","0,02"
http://20.50.171.10:9966/petclinic/api/owners 257 ${websiteName},1,12748,12748,12748,12748,12748,12748,12748,"0,000%",",07844","23,35","0,02"
http://20.50.171.10:9966/petclinic/api/owners 157 ${websiteName},1,12956,12956,12956,12956,12956,12956,12956,"0,000%",",07718","22,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 337 ${websiteName},1,12596,12596,12596,12596,12596,12596,12596,"0,000%",",07939","23,64","0,02"
http://20.50.171.10:9966/petclinic/api/owners 89 ${websiteName},1,13131,13131,13131,13131,13131,13131,13131,"0,000%",",07616","22,67","0,02"
http://20.50.171.10:9966/petclinic/api/owners 400 ${websiteName},1,12540,12540,12540,12540,12540,12540,12540,"0,000%",",07974","23,74","0,02"
http://20.50.171.10:9966/petclinic/api/owners 195 ${websiteName},1,12958,12958,12958,12958,12958,12958,12958,"0,000%",",07717","22,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 434 ${websiteName},1,12503,12503,12503,12503,12503,12503,12503,"0,000%",",07998","23,81","0,02"
http://20.50.171.10:9966/petclinic/api/owners 80 ${websiteName},1,13233,13233,13233,13233,13233,13233,13233,"0,000%",",07557","22,50","0,02"
http://20.50.171.10:9966/petclinic/api/owners 177 ${websiteName},1,13109,13109,13109,13109,13109,13109,13109,"0,000%",",07628","22,71","0,02"
http://20.50.171.10:9966/petclinic/api/owners 427 ${websiteName},1,12610,12610,12610,12610,12610,12610,12610,"0,000%",",07930","23,61","0,02"
http://20.50.171.10:9966/petclinic/api/owners 399 ${websiteName},1,12690,12690,12690,12690,12690,12690,12690,"0,000%",",07880","23,46","0,02"
http://20.50.171.10:9966/petclinic/api/owners 372 ${websiteName},1,12786,12786,12786,12786,12786,12786,12786,"0,000%",",07821","23,29","0,02"
http://20.50.171.10:9966/petclinic/api/owners 103 ${websiteName},1,13429,13429,13429,13429,13429,13429,13429,"0,000%",",07447","22,17","0,02"
http://20.50.171.10:9966/petclinic/api/owners 115 ${websiteName},1,13405,13405,13405,13405,13405,13405,13405,"0,000%",",07460","22,21","0,02"
http://20.50.171.10:9966/petclinic/api/owners 73 ${websiteName},1,13641,13641,13641,13641,13641,13641,13641,"0,000%",",07331","21,83","0,02"
http://20.50.171.10:9966/petclinic/api/owners 388 ${websiteName},1,13027,13027,13027,13027,13027,13027,13027,"0,000%",",07676","22,85","0,02"
http://20.50.171.10:9966/petclinic/api/owners 188 ${websiteName},1,13511,13511,13511,13511,13511,13511,13511,"0,000%",",07401","22,04","0,02"
http://20.50.171.10:9966/petclinic/api/owners 390 ${websiteName},1,13113,13113,13113,13113,13113,13113,13113,"0,000%",",07626","22,70","0,02"
http://20.50.171.10:9966/petclinic/api/owners 176 ${websiteName},1,13560,13560,13560,13560,13560,13560,13560,"0,000%",",07375","21,96","0,02"
http://20.50.171.10:9966/petclinic/api/owners 180 ${websiteName},1,13588,13588,13588,13588,13588,13588,13588,"0,000%",",07359","21,91","0,02"
http://20.50.171.10:9966/petclinic/api/owners 92 ${websiteName},1,13769,13769,13769,13769,13769,13769,13769,"0,000%",",07263","21,62","0,02"
http://20.50.171.10:9966/petclinic/api/owners 332 ${websiteName},1,13312,13312,13312,13312,13312,13312,13312,"0,000%",",07512","22,37","0,02"
http://20.50.171.10:9966/petclinic/api/owners 369 ${websiteName},1,13303,13303,13303,13303,13303,13303,13303,"0,000%",",07517","22,38","0,02"
http://20.50.171.10:9966/petclinic/api/owners 82 ${websiteName},1,13915,13915,13915,13915,13915,13915,13915,"0,000%",",07186","21,40","0,02"
http://20.50.171.10:9966/petclinic/api/owners 321 ${websiteName},1,13440,13440,13440,13440,13440,13440,13440,"0,000%",",07440","22,15","0,02"
http://20.50.171.10:9966/petclinic/api/owners 221 ${websiteName},1,13845,13845,13845,13845,13845,13845,13845,"0,000%",",07223","21,50","0,02"
http://20.50.171.10:9966/petclinic/api/owners 409 ${websiteName},1,13548,13548,13548,13548,13548,13548,13548,"0,000%",",07381","21,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 379 ${websiteName},1,13839,13839,13839,13839,13839,13839,13839,"0,000%",",07226","21,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 127 ${websiteName},1,14519,14519,14519,14519,14519,14519,14519,"0,000%",",06888","20,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 88 ${websiteName},1,14683,14683,14683,14683,14683,14683,14683,"0,000%",",06811","20,28","0,02"
http://20.50.171.10:9966/petclinic/api/owners 106 ${websiteName},1,14664,14664,14664,14664,14664,14664,14664,"0,000%",",06819","20,30","0,02"
http://20.50.171.10:9966/petclinic/api/owners 411 ${websiteName},1,14171,14171,14171,14171,14171,14171,14171,"0,000%",",07057","21,01","0,02"
http://20.50.171.10:9966/petclinic/api/owners 284 ${websiteName},1,14482,14482,14482,14482,14482,14482,14482,"0,000%",",06905","20,56","0,02"
http://20.50.171.10:9966/petclinic/api/owners 279 ${websiteName},1,14529,14529,14529,14529,14529,14529,14529,"0,000%",",06883","20,49","0,02"
http://20.50.171.10:9966/petclinic/api/owners 282 ${websiteName},1,14646,14646,14646,14646,14646,14646,14646,"0,000%",",06828","20,33","0,02"
http://20.50.171.10:9966/petclinic/api/owners 248 ${websiteName},1,14782,14782,14782,14782,14782,14782,14782,"0,000%",",06765","20,14","0,02"
http://20.50.171.10:9966/petclinic/api/owners 109 ${websiteName},1,15386,15386,15386,15386,15386,15386,15386,"0,000%",",06499","19,35","0,02"
http://20.50.171.10:9966/petclinic/api/owners 57 ${websiteName},1,15667,15667,15667,15667,15667,15667,15667,"0,000%",",06383","19,00","0,02"
http://20.50.171.10:9966/petclinic/api/owners 273 ${websiteName},1,15287,15287,15287,15287,15287,15287,15287,"0,000%",",06542","19,48","0,02"
http://20.50.171.10:9966/petclinic/api/owners 245 ${websiteName},1,15388,15388,15388,15388,15388,15388,15388,"0,000%",",06499","19,35","0,02"
http://20.50.171.10:9966/petclinic/api/owners 298 ${websiteName},1,15684,15684,15684,15684,15684,15684,15684,"0,000%",",06376","18,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 227 ${websiteName},1,16090,16090,16090,16090,16090,16090,16090,"0,000%",",06215","18,50","0,02"
http://20.50.171.10:9966/petclinic/api/owners 255 ${websiteName},1,16126,16126,16126,16126,16126,16126,16126,"0,000%",",06201","18,46","0,02"
http://20.50.171.10:9966/petclinic/api/owners 286 ${websiteName},1,16118,16118,16118,16118,16118,16118,16118,"0,000%",",06204","18,47","0,02"
http://20.50.171.10:9966/petclinic/api/owners 437 ${websiteName},1,15847,15847,15847,15847,15847,15847,15847,"0,000%",",06310","18,79","0,02"
http://20.50.171.10:9966/petclinic/api/owners 60 ${websiteName},1,16766,16766,16766,16766,16766,16766,16766,"0,000%",",05964","17,76","0,02"
http://20.50.171.10:9966/petclinic/api/owners 305 ${websiteName},1,16338,16338,16338,16338,16338,16338,16338,"0,000%",",06121","18,22","0,02"
http://20.50.171.10:9966/petclinic/api/owners 278 ${websiteName},1,16461,16461,16461,16461,16461,16461,16461,"0,000%",",06075","18,09","0,02"
