Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 19 ${websiteName},3,4074,342,11768,11768,11768,112,11768,"0,000%",",22992","0,12","0,10"
http://20.50.171.10:9966/petclinic/api/owners 115 ${websiteName},2,189,123,256,256,256,123,256,"0,000%","2,82087","1,47","1,24"
http://20.50.171.10:9966/petclinic/api/owners 148 ${websiteName},2,140,134,146,146,146,134,146,"0,000%","2,82087","1,47","1,24"
http://20.50.171.10:9966/petclinic/api/owners 195 ${websiteName},2,10737,98,21376,21376,21376,98,21376,"0,000%",",09003","0,05","0,04"
http://20.50.171.10:9966/petclinic/api/owners 62 ${websiteName},3,7131,389,20889,20889,20889,115,20889,"0,000%",",13463","0,07","0,06"
http://20.50.171.10:9966/petclinic/api/owners 101 ${websiteName},2,135,110,160,160,160,110,160,"0,000%","2,86123","1,49","1,26"
http://20.50.171.10:9966/petclinic/api/owners 111 ${websiteName},2,189,123,256,256,256,123,256,"0,000%","2,82486","1,47","1,24"
http://20.50.171.10:9966/petclinic/api/owners 126 ${websiteName},2,177,115,240,240,240,115,240,"0,000%","2,91121","1,51","1,28"
http://20.50.171.10:9966/petclinic/api/owners 108 ${websiteName},2,131,107,155,155,155,107,155,"0,000%","2,80899","1,46","1,24"
http://20.50.171.10:9966/petclinic/api/owners 40 Pet clinic,3,5024,4385,9540,9540,9540,1149,9540,"0,000%",",09660","27,52","0,02"
New owner form,500,20475,20340,33082,34147,35433,1348,40426,"0,000%","12,03427","3449,93","8,33"
http://20.50.171.10:9966/petclinic/api/owners 167 Pet clinic,2,10381,1255,19508,19508,19508,1255,19508,"0,000%",",10242","28,84","0,03"
http://20.50.171.10:9966/petclinic/api/owners 52 Pet clinic,3,6158,5143,11883,11883,11883,1450,11883,"0,000%",",09385","26,74","0,02"
http://20.50.171.10:9966/petclinic/api/owners 80 Pet clinic,3,15073,18578,24043,24043,24043,2599,24043,"0,000%",",10066","28,89","0,03"
http://20.50.171.10:9966/petclinic/api/owners 74 Pet clinic,3,9011,10270,15104,15104,15104,1660,15104,"0,000%",",09788","27,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 113 Pet clinic,2,20106,2465,37747,37747,37747,2465,37747,"0,000%",",05293","15,03","0,01"
http://20.50.171.10:9966/petclinic/api/owners 187 Pet clinic,2,6296,2539,10053,10053,10053,2539,10053,"0,000%",",06745","19,43","0,02"
http://20.50.171.10:9966/petclinic/api/owners 82 Pet clinic,3,10975,11056,18684,18684,18684,3187,18684,"0,000%",",09212","26,26","0,02"
http://20.50.171.10:9966/petclinic/api/owners 114 Pet clinic,2,18846,2518,35175,35175,35175,2518,35175,"0,000%",",05681","16,36","0,01"
http://20.50.171.10:9966/petclinic/api/owners 158 Pet clinic,2,8654,2587,14721,14721,14721,2587,14721,"0,000%",",13541","37,91","0,03"
http://20.50.171.10:9966/petclinic/api/owners 54 Pet clinic,3,13245,8440,28688,28688,28688,2607,28688,"0,000%",",10385","29,91","0,03"
http://20.50.171.10:9966/petclinic/api/owners 100 Pet clinic,3,13794,9621,29118,29118,29118,2643,29118,"0,000%",",09727","28,29","0,02"
http://20.50.171.10:9966/petclinic/api/owners 77 Pet clinic,3,8942,7951,15676,15676,15676,3200,15676,"0,000%",",15336","43,13","0,04"
http://20.50.171.10:9966/petclinic/api/owners 140 Pet clinic,2,10269,2642,17896,17896,17896,2642,17896,"0,000%",",11174","31,44","0,03"
http://20.50.171.10:9966/petclinic/api/owners 60 Pet clinic,3,9657,7754,18430,18430,18430,2789,18430,"0,000%",",15795","44,39","0,04"
http://20.50.171.10:9966/petclinic/api/owners 5 Pet clinic,3,7315,7275,11862,11862,11862,2810,11862,"0,000%",",09225","26,28","0,02"
http://20.50.171.10:9966/petclinic/api/owners 24 Pet clinic,3,9028,11246,13585,13585,13585,2255,13585,"0,000%",",08759","24,97","0,02"
http://20.50.171.10:9966/petclinic/api/owners 70 Pet clinic,3,7110,7513,12214,12214,12214,1603,12214,"0,000%",",09163","26,12","0,02"
http://20.50.171.10:9966/petclinic/api/owners 110 Pet clinic,2,8328,1878,14779,14779,14779,1878,14779,"0,000%",",13423","37,43","0,03"
http://20.50.171.10:9966/petclinic/api/owners 121 Pet clinic,2,20276,2073,38479,38479,38479,2073,38479,"0,000%",",05198","14,72","0,01"
http://20.50.171.10:9966/petclinic/api/owners 102 Pet clinic,2,7263,2203,12323,12323,12323,2203,12323,"0,000%",",16134","45,02","0,04"
http://20.50.171.10:9966/petclinic/api/owners 33 Pet clinic,3,12412,15610,18113,18113,18113,3514,18113,"0,000%",",09065","25,86","0,02"
http://20.50.171.10:9966/petclinic/api/owners 95 Pet clinic,3,13812,16081,21777,21777,21777,3579,21777,"0,000%",",08970","25,58","0,02"
http://20.50.171.10:9966/petclinic/api/owners 81 Pet clinic,3,8051,7044,13530,13530,13530,3581,13530,"0,000%",",10505","29,93","0,03"
http://20.50.171.10:9966/petclinic/api/owners 26 Pet clinic,3,7648,6593,12555,12555,12555,3796,12555,"0,000%",",08881","25,30","0,02"
http://20.50.171.10:9966/petclinic/api/owners 134 Pet clinic,2,5538,3892,7185,7185,7185,3892,7185,"0,000%",",27167","75,72","0,07"
http://20.50.171.10:9966/petclinic/api/owners 55 Pet clinic,3,11508,13516,16994,16994,16994,4016,16994,"0,000%",",08754","25,09","0,02"
http://20.50.171.10:9966/petclinic/api/owners 14 Pet clinic,3,13266,13455,22005,22005,22005,4340,22005,"0,000%",",11750","33,76","0,03"
http://20.50.171.10:9966/petclinic/api/owners 2 Pet clinic,3,10674,13728,13920,13920,13920,4374,13920,"0,000%",",08721","24,89","0,02"
http://20.50.171.10:9966/petclinic/api/owners 68 Pet clinic,3,9671,10514,14087,14087,14087,4413,14087,"0,000%",",09837","28,04","0,02"
http://20.50.171.10:9966/petclinic/api/owners 155 Pet clinic,2,9307,4429,14185,14185,14185,4429,14185,"0,000%",",14099","39,30","0,04"
http://20.50.171.10:9966/petclinic/api/owners 61 Pet clinic,3,14204,10770,27242,27242,27242,4602,27242,"0,000%",",09293","26,74","0,02"
http://20.50.171.10:9966/petclinic/api/owners 128 Pet clinic,2,8713,4639,12787,12787,12787,4639,12787,"0,000%",",15641","43,55","0,04"
http://20.50.171.10:9966/petclinic/api/owners 45 Pet clinic,3,14934,13779,26163,26163,26163,4862,26163,"0,000%",",08588","24,67","0,02"
http://20.50.171.10:9966/petclinic/api/owners 161 Pet clinic,2,16012,5131,26894,26894,26894,5131,26894,"0,000%",",07395","21,31","0,02"
http://20.50.171.10:9966/petclinic/api/owners 103 Pet clinic,2,9554,5142,13966,13966,13966,5142,13966,"0,000%",",14255","39,76","0,04"
http://20.50.171.10:9966/petclinic/api/owners 32 Pet clinic,3,8663,7706,13084,13084,13084,5201,13084,"0,000%",",08673","24,71","0,02"
http://20.50.171.10:9966/petclinic/api/owners 125 Pet clinic,2,19783,5148,34419,34419,34419,5148,34419,"0,000%",",05811","16,35","0,01"
http://20.50.171.10:9966/petclinic/api/owners 112 Pet clinic,2,5590,5346,5834,5834,5834,5346,5834,"0,000%",",33893","94,37","0,09"
http://20.50.171.10:9966/petclinic/api/owners 101 Pet clinic,2,12857,5425,20290,20290,20290,5425,20290,"0,000%",",09857","27,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 86 Pet clinic,3,9444,9212,13517,13517,13517,5604,13517,"0,000%",",10107","28,82","0,03"
http://20.50.171.10:9966/petclinic/api/owners 137 Pet clinic,2,13609,5691,21528,21528,21528,5691,21528,"0,000%",",09226","26,03","0,02"
http://20.50.171.10:9966/petclinic/api/owners 192 Pet clinic,2,9862,5740,13985,13985,13985,5740,13985,"0,000%",",05834","16,81","0,01"
http://20.50.171.10:9966/petclinic/api/owners 1 Pet clinic,3,14603,14301,23495,23495,23495,6014,23495,"0,000%",",08798","25,10","0,02"
http://20.50.171.10:9966/petclinic/api/owners 10 Pet clinic,3,10914,13096,13539,13539,13539,6108,13539,"0,000%",",08743","24,91","0,02"
http://20.50.171.10:9966/petclinic/api/owners 36 Pet clinic,3,17903,14481,32962,32962,32962,6267,32962,"0,000%",",08686","24,94","0,02"
http://20.50.171.10:9966/petclinic/api/owners 162 Pet clinic,2,7233,6282,8185,8185,8185,6282,8185,"0,000%",",24402","68,02","0,06"
http://20.50.171.10:9966/petclinic/api/owners 166 Pet clinic,2,7644,6438,8851,8851,8851,6438,8851,"0,000%",",22596","62,97","0,06"
http://20.50.171.10:9966/petclinic/api/owners 21 Pet clinic,3,12789,11893,19710,19710,19710,6764,19710,"0,000%",",09428","26,88","0,02"
http://20.50.171.10:9966/petclinic/api/owners 169 Pet clinic,2,14653,6830,22476,22476,22476,6830,22476,"0,000%",",06687","19,26","0,02"
http://20.50.171.10:9966/petclinic/api/owners 37 Pet clinic,3,12524,10134,20523,20523,20523,6916,20523,"0,000%",",13409","38,00","0,03"
http://20.50.171.10:9966/petclinic/api/owners 182 Pet clinic,2,12110,7098,17122,17122,17122,7098,17122,"0,000%",",06028","17,38","0,02"
http://20.50.171.10:9966/petclinic/api/owners 150 Pet clinic,2,8241,7214,9269,9269,9269,7214,9269,"0,000%",",21577","60,14","0,05"
http://20.50.171.10:9966/petclinic/api/owners 152 Pet clinic,2,16707,7214,26201,26201,26201,7214,26201,"0,000%",",07633","21,53","0,02"
http://20.50.171.10:9966/petclinic/api/owners 132 Pet clinic,2,13421,7273,19570,19570,19570,7273,19570,"0,000%",",10174","28,47","0,03"
http://20.50.171.10:9966/petclinic/api/owners 89 Pet clinic,3,10138,7546,15405,15405,15405,7464,15405,"0,000%",",15586","43,84","0,04"
http://20.50.171.10:9966/petclinic/api/owners 25 Pet clinic,3,14222,16653,18382,18382,18382,7631,18382,"0,000%",",09786","27,92","0,02"
http://20.50.171.10:9966/petclinic/api/owners 93 Pet clinic,3,13141,12976,18651,18651,18651,7796,18651,"0,000%",",10665","30,60","0,03"
http://20.50.171.10:9966/petclinic/api/owners 41 Pet clinic,3,15457,18933,19662,19662,19662,7776,19662,"0,000%",",09475","27,02","0,02"
http://20.50.171.10:9966/petclinic/api/owners 18 Pet clinic,3,13694,11900,21224,21224,21224,7960,21224,"0,000%",",08981","25,82","0,02"
http://20.50.171.10:9966/petclinic/api/owners 75 Pet clinic,3,12032,9381,18632,18632,18632,8085,18632,"0,000%",",09702","27,85","0,02"
http://20.50.171.10:9966/petclinic/api/owners 63 Pet clinic,3,12191,14194,14322,14322,14322,8057,14322,"0,000%",",08599","24,53","0,02"
http://20.50.171.10:9966/petclinic/api/owners 19 Pet clinic,3,17862,13908,31510,31510,31510,8168,31510,"0,000%",",09509","27,32","0,02"
http://20.50.171.10:9966/petclinic/api/owners 147 Pet clinic,2,17803,8300,27307,27307,27307,8300,27307,"0,000%",",07302","20,78","0,02"
http://20.50.171.10:9966/petclinic/api/owners 157 Pet clinic,2,17337,8420,26255,26255,26255,8420,26255,"0,000%",",07603","21,45","0,02"
http://20.50.171.10:9966/petclinic/api/owners 42 Pet clinic,3,16730,10761,30977,30977,30977,8453,30977,"0,000%",",09680","27,66","0,02"
http://20.50.171.10:9966/petclinic/api/owners 191 Pet clinic,2,15929,8568,23290,23290,23290,8568,23290,"0,000%",",05819","16,76","0,01"
http://20.50.171.10:9966/petclinic/api/owners 200 Pet clinic,2,9519,8580,10458,10458,10458,8580,10458,"0,000%",",06483","18,69","0,02"
http://20.50.171.10:9966/petclinic/api/owners 178 Pet clinic,2,9550,8576,10525,10525,10525,8576,10525,"0,000%",",19002","53,02","0,05"
http://20.50.171.10:9966/petclinic/api/owners 145 Pet clinic,2,10575,8700,12450,12450,12450,8700,12450,"0,000%",",16064","44,84","0,04"
http://20.50.171.10:9966/petclinic/api/owners 196 Pet clinic,2,9839,8867,10811,10811,10811,8867,10811,"0,000%",",08041","23,19","0,02"
http://20.50.171.10:9966/petclinic/api/owners 130 Pet clinic,2,11535,8958,14112,14112,14112,8958,14112,"0,000%",",14172","39,56","0,04"
http://20.50.171.10:9966/petclinic/api/owners 109 Pet clinic,2,11781,9525,14038,14038,14038,9525,14038,"0,000%",",14141","39,47","0,04"
http://20.50.171.10:9966/petclinic/api/owners 3 Pet clinic,3,13402,11532,19127,19127,19127,9548,19127,"0,000%",",09637","27,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 151 Pet clinic,2,16895,9604,24186,24186,24186,9604,24186,"0,000%",",08244","23,77","0,02"
http://20.50.171.10:9966/petclinic/api/owners 94 Pet clinic,3,13911,13309,18753,18753,18753,9673,18753,"0,000%",",09014","25,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 105 Pet clinic,2,21331,9741,32921,32921,32921,9741,32921,"0,000%",",06060","17,46","0,02"
http://20.50.171.10:9966/petclinic/api/owners 49 Pet clinic,3,15569,10078,26893,26893,26893,9736,26893,"0,000%",",11155","32,06","0,03"
http://20.50.171.10:9966/petclinic/api/owners 17 Pet clinic,3,16450,10005,29344,29344,29344,10003,29344,"0,000%",",09818","28,29","0,02"
http://20.50.171.10:9966/petclinic/api/owners 165 Pet clinic,2,19330,10514,28146,28146,28146,10514,28146,"0,000%",",07097","20,02","0,02"
http://20.50.171.10:9966/petclinic/api/owners 154 Pet clinic,2,17037,10436,23639,23639,23639,10436,23639,"0,000%",",08461","24,04","0,02"
http://20.50.171.10:9966/petclinic/api/owners 138 Pet clinic,2,15999,10467,21531,21531,21531,10467,21531,"0,000%",",09289","26,24","0,02"
http://20.50.171.10:9966/petclinic/api/owners 120 Pet clinic,2,10767,10658,10877,10877,10877,10658,10877,"0,000%",",18387","51,25","0,05"
http://20.50.171.10:9966/petclinic/api/owners 99 Pet clinic,3,15265,14424,20514,20514,20514,10858,20514,"0,000%",",08695","24,91","0,02"
http://20.50.171.10:9966/petclinic/api/owners 79 Pet clinic,3,12204,12741,13002,13002,13002,10869,13002,"0,000%",",08981","25,63","0,02"
http://20.50.171.10:9966/petclinic/api/owners 142 Pet clinic,2,12689,11081,14298,14298,14298,11081,14298,"0,000%",",13988","39,07","0,04"
http://20.50.171.10:9966/petclinic/api/owners 108 Pet clinic,2,15831,11048,20615,20615,20615,11048,20615,"0,000%",",09702","27,40","0,02"
http://20.50.171.10:9966/petclinic/api/owners 34 Pet clinic,3,15373,13966,20963,20963,20963,11191,20963,"0,000%",",10940","31,21","0,03"
http://20.50.171.10:9966/petclinic/api/owners 83 Pet clinic,3,17544,14804,26476,26476,26476,11353,26476,"0,000%",",10638","30,58","0,03"
http://20.50.171.10:9966/petclinic/api/owners 123 Pet clinic,2,14434,11493,17375,17375,17375,11493,17375,"0,000%",",11511","32,13","0,03"
http://20.50.171.10:9966/petclinic/api/owners 98 Pet clinic,3,17538,11734,30728,30728,30728,10153,30728,"0,000%",",09746","28,02","0,02"
http://20.50.171.10:9966/petclinic/api/owners 35 Pet clinic,3,16833,11851,30484,30484,30484,8165,30484,"0,000%",",09833","28,30","0,02"
http://20.50.171.10:9966/petclinic/api/owners 111 Pet clinic,2,23268,11826,34710,34710,34710,11826,34710,"0,000%",",05762","16,07","0,01"
http://20.50.171.10:9966/petclinic/api/owners 185 Pet clinic,2,21420,12030,30810,30810,30810,12030,30810,"0,000%",",05838","16,83","0,01"
http://20.50.171.10:9966/petclinic/api/owners 65 Pet clinic,3,13130,12071,16736,16736,16736,10583,16736,"0,000%",",09579","27,52","0,02"
http://20.50.171.10:9966/petclinic/api/owners 143 Pet clinic,2,14296,12122,16470,16470,16470,12122,16470,"0,000%",",12104","34,05","0,03"
http://20.50.171.10:9966/petclinic/api/owners 20 Pet clinic,3,13033,13319,13696,13696,13696,12084,13696,"0,000%",",09140","26,11","0,02"
http://20.50.171.10:9966/petclinic/api/owners 146 Pet clinic,2,19333,12261,26405,26405,26405,12261,26405,"0,000%",",07560","21,10","0,02"
http://20.50.171.10:9966/petclinic/api/owners 92 Pet clinic,3,13662,12227,19004,19004,19004,9755,19004,"0,000%",",09624","27,52","0,02"
http://20.50.171.10:9966/petclinic/api/owners 57 Pet clinic,3,19173,22268,22980,22980,22980,12272,22980,"0,000%",",08853","25,43","0,02"
http://20.50.171.10:9966/petclinic/api/owners 97 Pet clinic,3,14625,13742,17451,17451,17451,12683,17451,"0,000%",",08580","24,55","0,02"
http://20.50.171.10:9966/petclinic/api/owners 8 Pet clinic,3,15959,15119,20005,20005,20005,12754,20005,"0,000%",",08730","24,92","0,02"
http://20.50.171.10:9966/petclinic/api/owners 139 Pet clinic,2,13653,12968,14338,14338,14338,12968,14338,"0,000%",",13949","38,91","0,04"
http://20.50.171.10:9966/petclinic/api/owners 59 Pet clinic,3,12497,12947,13960,13960,13960,10585,13960,"0,000%",",09642","27,52","0,02"
http://20.50.171.10:9966/petclinic/api/owners 159 Pet clinic,2,14763,13200,16327,16327,16327,13200,16327,"0,000%",",12250","34,25","0,03"
http://20.50.171.10:9966/petclinic/api/owners 46 Pet clinic,3,17279,13398,27980,27980,27980,10459,27980,"0,000%",",09474","27,33","0,02"
http://20.50.171.10:9966/petclinic/api/owners 175 Pet clinic,2,13995,13326,14665,14665,14665,13326,14665,"0,000%",",10514","29,68","0,03"
http://20.50.171.10:9966/petclinic/api/owners 107 Pet clinic,2,20508,13371,27645,27645,27645,13371,27645,"0,000%",",07231","20,83","0,02"
http://20.50.171.10:9966/petclinic/api/owners 27 Pet clinic,3,17396,13517,26583,26583,26583,12089,26583,"0,000%",",09394","27,18","0,02"
http://20.50.171.10:9966/petclinic/api/owners 28 Pet clinic,3,17148,14909,22871,22871,22871,13664,22871,"0,000%",",08485","24,22","0,02"
http://20.50.171.10:9966/petclinic/api/owners 141 Pet clinic,2,15862,13680,18045,18045,18045,13680,18045,"0,000%",",11083","31,24","0,03"
http://20.50.171.10:9966/petclinic/api/owners 90 Pet clinic,3,14868,13724,18836,18836,18836,12045,18836,"0,000%",",09175","26,32","0,02"
http://20.50.171.10:9966/petclinic/api/owners 181 Pet clinic,2,12109,10395,13824,13824,13824,10395,13824,"0,000%",",05976","17,35","0,02"
http://20.50.171.10:9966/petclinic/api/owners 85 Pet clinic,3,14150,13875,19541,19541,19541,9034,19541,"0,000%",",10136","29,06","0,03"
http://20.50.171.10:9966/petclinic/api/owners 183 Pet clinic,2,14317,13910,14725,14725,14725,13910,14725,"0,000%",",07555","21,81","0,02"
http://20.50.171.10:9966/petclinic/api/owners 144 Pet clinic,2,18372,14083,22661,22661,22661,14083,22661,"0,000%",",08825","25,06","0,02"
http://20.50.171.10:9966/petclinic/api/owners 11 Pet clinic,3,13832,14117,19359,19359,19359,8021,19359,"0,000%",",15022","42,57","0,04"
http://20.50.171.10:9966/petclinic/api/owners 12 Pet clinic,3,15080,14267,23786,23786,23786,7189,23786,"0,000%",",10948","31,41","0,03"
http://20.50.171.10:9966/petclinic/api/owners 118 Pet clinic,2,17390,14562,20219,20219,20219,14562,20219,"0,000%",",09832","27,66","0,02"
http://20.50.171.10:9966/petclinic/api/owners 117 Pet clinic,2,14766,14606,14927,14927,14927,14606,14927,"0,000%",",13362","37,58","0,03"
http://20.50.171.10:9966/petclinic/api/owners 106 Pet clinic,2,20206,14574,25839,25839,25839,14574,25839,"0,000%",",07740","22,34","0,02"
http://20.50.171.10:9966/petclinic/api/owners 172 Pet clinic,2,16477,14756,18199,18199,18199,14756,18199,"0,000%",",05847","16,87","0,01"
http://20.50.171.10:9966/petclinic/api/owners 73 Pet clinic,3,14461,14829,15567,15567,15567,12988,15567,"0,000%",",08778","25,02","0,02"
http://20.50.171.10:9966/petclinic/api/owners 23 Pet clinic,3,15309,14933,19722,19722,19722,11272,19722,"0,000%",",09390","26,94","0,02"
http://20.50.171.10:9966/petclinic/api/owners 133 Pet clinic,2,21012,14956,27069,27069,27069,14956,27069,"0,000%",",07365","20,92","0,02"
http://20.50.171.10:9966/petclinic/api/owners 104 Pet clinic,2,22998,15035,30961,30961,30961,15035,30961,"0,000%",",06439","18,65","0,02"
http://20.50.171.10:9966/petclinic/api/owners 156 Pet clinic,2,24345,15119,33571,33571,33571,15119,33571,"0,000%",",05940","17,17","0,01"
http://20.50.171.10:9966/petclinic/api/owners 30 Pet clinic,3,16837,15099,23343,23343,23343,12070,23343,"0,000%",",09020","26,05","0,02"
http://20.50.171.10:9966/petclinic/api/owners 173 Pet clinic,2,14474,13730,15218,15218,15218,13730,15218,"0,000%",",08432","24,49","0,02"
http://20.50.171.10:9966/petclinic/api/owners 87 Pet clinic,3,16901,15249,22437,22437,22437,13019,22437,"0,000%",",08699","25,04","0,02"
http://20.50.171.10:9966/petclinic/api/owners 198 Pet clinic,2,14062,12746,15379,15379,15379,12746,15379,"0,000%",",05841","16,83","0,01"
http://20.50.171.10:9966/petclinic/api/owners 153 Pet clinic,2,23662,15446,31878,31878,31878,15446,31878,"0,000%",",06274","17,80","0,02"
http://20.50.171.10:9966/petclinic/api/owners 50 Pet clinic,3,16697,15799,22243,22243,22243,12051,22243,"0,000%",",09211","26,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 76 Pet clinic,3,16927,15880,21688,21688,21688,13213,21688,"0,000%",",08720","25,24","0,02"
http://20.50.171.10:9966/petclinic/api/owners 4 Pet clinic,3,14478,15990,18270,18270,18270,9174,18270,"0,000%",",10141","29,24","0,03"
http://20.50.171.10:9966/petclinic/api/owners 136 Pet clinic,2,18148,16218,20079,20079,20079,16218,20079,"0,000%",",09961","28,11","0,03"
http://20.50.171.10:9966/petclinic/api/owners 66 Pet clinic,3,17809,16178,23133,23133,23133,14118,23133,"0,000%",",08702","25,00","0,02"
http://20.50.171.10:9966/petclinic/api/owners 15 Pet clinic,3,17981,16299,26197,26197,26197,11449,26197,"0,000%",",09676","27,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 176 Pet clinic,2,14675,13055,16296,16296,16296,13055,16296,"0,000%",",05802","16,74","0,01"
http://20.50.171.10:9966/petclinic/api/owners 31 Pet clinic,3,19894,16750,28807,28807,28807,14125,28807,"0,000%",",10414","29,96","0,03"
http://20.50.171.10:9966/petclinic/api/owners 164 Pet clinic,2,17022,16823,17221,17221,17221,16823,17221,"0,000%",",06396","18,44","0,02"
http://20.50.171.10:9966/petclinic/api/owners 72 Pet clinic,3,21745,17129,38230,38230,38230,9877,38230,"0,000%",",07840","22,64","0,02"
http://20.50.171.10:9966/petclinic/api/owners 96 Pet clinic,3,15791,17245,20575,20575,20575,9554,20575,"0,000%",",10008","28,76","0,03"
http://20.50.171.10:9966/petclinic/api/owners 119 Pet clinic,2,18408,17549,19268,19268,19268,17549,19268,"0,000%",",10380","28,90","0,03"
http://20.50.171.10:9966/petclinic/api/owners 67 Pet clinic,3,18359,17488,27261,27261,27261,10330,27261,"0,000%",",09413","27,12","0,02"
http://20.50.171.10:9966/petclinic/api/owners 148 Pet clinic,2,21895,17698,26092,26092,26092,17698,26092,"0,000%",",07665","21,82","0,02"
http://20.50.171.10:9966/petclinic/api/owners 9 Pet clinic,3,18878,17825,29464,29464,29464,9347,29464,"0,000%",",10182","29,42","0,03"
http://20.50.171.10:9966/petclinic/api/owners 126 Pet clinic,2,22555,17843,27268,27268,27268,17843,27268,"0,000%",",07332","20,99","0,02"
http://20.50.171.10:9966/petclinic/api/owners 115 Pet clinic,2,29059,17949,40170,40170,40170,17949,40170,"0,000%",",04975","14,05","0,01"
http://20.50.171.10:9966/petclinic/api/owners 88 Pet clinic,3,16774,18059,18344,18344,18344,13920,18344,"0,000%",",08823","25,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 22 Pet clinic,3,17506,18298,21055,21055,21055,13165,21055,"0,000%",",08641","24,88","0,02"
http://20.50.171.10:9966/petclinic/api/owners 190 Pet clinic,2,12763,7253,18273,18273,18273,7253,18273,"0,000%",",07612","22,21","0,02"
http://20.50.171.10:9966/petclinic/api/owners 195 Pet clinic,2,14957,11658,18257,18257,18257,11658,18257,"0,000%",",06044","17,62","0,02"
http://20.50.171.10:9966/petclinic/api/owners 48 Pet clinic,3,17558,18350,20441,20441,20441,13883,20441,"0,000%",",12006","34,23","0,03"
http://20.50.171.10:9966/petclinic/api/owners 47 Pet clinic,3,16900,18565,19458,19458,19458,12677,19458,"0,000%",",12554","36,20","0,03"
http://20.50.171.10:9966/petclinic/api/owners 6 Pet clinic,3,19631,19172,21109,21109,21109,18612,21109,"0,000%",",08966","25,91","0,02"
http://20.50.171.10:9966/petclinic/api/owners 168 Pet clinic,2,19578,18648,20509,20509,20509,18648,20509,"0,000%",",07961","23,01","0,02"
http://20.50.171.10:9966/petclinic/api/owners 116 Pet clinic,2,20600,18674,22527,22527,22527,18674,22527,"0,000%",",08878","25,08","0,02"
http://20.50.171.10:9966/petclinic/api/owners 122 Pet clinic,2,19199,18946,19453,19453,19453,18946,19453,"0,000%",",10252","29,27","0,03"
http://20.50.171.10:9966/petclinic/api/owners 160 Pet clinic,2,21762,19147,24377,24377,24377,19147,24377,"0,000%",",08204","23,39","0,02"
http://20.50.171.10:9966/petclinic/api/owners 135 Pet clinic,2,19525,19198,19852,19852,19852,19198,19852,"0,000%",",10064","28,58","0,03"
http://20.50.171.10:9966/petclinic/api/owners 186 Pet clinic,2,16191,12963,19419,19419,19419,12963,19419,"0,000%",",07322","21,11","0,02"
http://20.50.171.10:9966/petclinic/api/owners 179 Pet clinic,2,22155,19387,24924,24924,24924,19387,24924,"0,000%",",08011","22,82","0,02"
http://20.50.171.10:9966/petclinic/api/owners 53 Pet clinic,3,16417,19398,19610,19610,19610,10244,19610,"0,000%",",09462","27,31","0,02"
http://20.50.171.10:9966/petclinic/api/owners 184 Pet clinic,2,20801,19389,22213,22213,22213,19389,22213,"0,000%",",06323","18,24","0,02"
http://20.50.171.10:9966/petclinic/api/owners 163 Pet clinic,2,27157,19808,34506,34506,34506,19808,34506,"0,000%",",05796","16,90","0,01"
http://20.50.171.10:9966/petclinic/api/owners 180 Pet clinic,2,19433,18996,19870,19870,19870,18996,19870,"0,000%",",08555","24,94","0,02"
http://20.50.171.10:9966/petclinic/api/owners 69 Pet clinic,3,18218,20040,22516,22516,22516,12098,22516,"0,000%",",09129","26,26","0,02"
http://20.50.171.10:9966/petclinic/api/owners 78 Pet clinic,3,17534,20060,20751,20751,20751,11792,20751,"0,000%",",09045","26,19","0,02"
http://20.50.171.10:9966/petclinic/api/owners 194 Pet clinic,2,16550,12878,20222,20222,20222,12878,20222,"0,000%",",08174","23,13","0,02"
http://20.50.171.10:9966/petclinic/api/owners 170 Pet clinic,2,19405,18567,20243,20243,20243,18567,20243,"0,000%",",06499","18,88","0,02"
http://20.50.171.10:9966/petclinic/api/owners 189 Pet clinic,2,16285,12132,20439,20439,20439,12132,20439,"0,000%",",05962","17,21","0,02"
http://20.50.171.10:9966/petclinic/api/owners 7 Pet clinic,3,22638,20487,28461,28461,28461,18966,28461,"0,000%",",09925","28,67","0,03"
http://20.50.171.10:9966/petclinic/api/owners 64 Pet clinic,3,19713,20447,25052,25052,25052,13642,25052,"0,000%",",11155","31,78","0,03"
http://20.50.171.10:9966/petclinic/api/owners 199 Pet clinic,2,16170,11668,20672,20672,20672,11668,20672,"0,000%",",06042","17,63","0,02"
http://20.50.171.10:9966/petclinic/api/owners 91 Pet clinic,3,19933,20704,24372,24372,24372,14725,24372,"0,000%",",08761","25,39","0,02"
http://20.50.171.10:9966/petclinic/api/owners 58 Pet clinic,3,18652,20725,20931,20931,20931,14301,20931,"0,000%",",08598","24,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 127 Pet clinic,2,23032,21063,25001,25001,25001,21063,25001,"0,000%",",08000","23,14","0,02"
http://20.50.171.10:9966/petclinic/api/owners 84 Pet clinic,3,19924,21911,26996,26996,26996,10865,26996,"0,000%",",09263","26,93","0,02"
