Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 21 ${websiteName},1,151,151,151,151,151,151,151,"0,000%","6,62252","3,43","2,92"
http://20.50.171.10:9966/petclinic/api/owners 22 ${websiteName},1,132,132,132,132,132,132,132,"0,000%","7,57576","3,92","3,34"
http://20.50.171.10:9966/petclinic/api/owners 23 ${websiteName},1,117,117,117,117,117,117,117,"0,000%","8,54701","4,42","3,76"
http://20.50.171.10:9966/petclinic/api/owners 10 Pet clinic,1,287,287,287,287,287,287,287,"0,000%","3,48432","203,02","0,88"
http://20.50.171.10:9966/petclinic/api/owners 24 ${websiteName},1,117,117,117,117,117,117,117,"0,000%","8,54701","4,42","3,76"
http://20.50.171.10:9966/petclinic/api/owners 25 ${websiteName},1,98,98,98,98,98,98,98,"0,000%","10,20408","5,28","4,49"
http://20.50.171.10:9966/petclinic/api/owners 26 ${websiteName},1,92,92,92,92,92,92,92,"0,000%","10,86957","5,63","4,79"
http://20.50.171.10:9966/petclinic/api/owners 9 Pet clinic,1,341,341,341,341,341,341,341,"0,000%","2,93255","170,44","0,74"
http://20.50.171.10:9966/petclinic/api/owners 13 Pet clinic,1,277,277,277,277,277,277,277,"0,000%","3,61011","211,92","0,91"
http://20.50.171.10:9966/petclinic/api/owners 3 Pet clinic,1,470,470,470,470,470,470,470,"0,000%","2,12766","122,11","0,54"
http://20.50.171.10:9966/petclinic/api/owners 8 Pet clinic,1,381,381,381,381,381,381,381,"0,000%","2,62467","152,16","0,66"
http://20.50.171.10:9966/petclinic/api/owners 28 ${websiteName},1,94,94,94,94,94,94,94,"0,000%","10,63830","5,51","4,69"
http://20.50.171.10:9966/petclinic/api/owners 27 ${websiteName},1,127,127,127,127,127,127,127,"0,000%","7,87402","4,08","3,47"
http://20.50.171.10:9966/petclinic/api/owners 29 ${websiteName},1,93,93,93,93,93,93,93,"0,000%","10,75269","5,57","4,74"
http://20.50.171.10:9966/petclinic/api/owners 11 Pet clinic,1,359,359,359,359,359,359,359,"0,000%","2,78552","162,71","0,70"
http://20.50.171.10:9966/petclinic/api/owners 30 ${websiteName},1,100,100,100,100,100,100,100,"0,000%","10,00000","5,18","4,40"
http://20.50.171.10:9966/petclinic/api/owners 4 Pet clinic,1,517,517,517,517,517,517,517,"0,000%","1,93424","111,29","0,49"
http://20.50.171.10:9966/petclinic/api/owners 31 ${websiteName},1,92,92,92,92,92,92,92,"0,000%","10,86957","5,63","4,79"
http://20.50.171.10:9966/petclinic/api/owners 33 ${websiteName},1,97,97,97,97,97,97,97,"0,000%","10,30928","5,34","4,54"
http://20.50.171.10:9966/petclinic/api/owners 15 Pet clinic,1,284,284,284,284,284,284,284,"0,000%","3,52113","207,72","0,89"
http://20.50.171.10:9966/petclinic/api/owners 34 ${websiteName},1,90,90,90,90,90,90,90,"0,000%","11,11111","5,75","4,89"
http://20.50.171.10:9966/petclinic/api/owners 16 Pet clinic,1,293,293,293,293,293,293,293,"0,000%","3,41297","202,34","0,86"
http://20.50.171.10:9966/petclinic/api/owners 19 Pet clinic,1,244,244,244,244,244,244,244,"0,000%","4,09836","245,35","1,03"
http://20.50.171.10:9966/petclinic/api/owners 35 ${websiteName},1,85,85,85,85,85,85,85,"0,000%","11,76471","6,09","5,18"
http://20.50.171.10:9966/petclinic/api/owners 18 Pet clinic,1,248,248,248,248,248,248,248,"0,000%","4,03226","241,40","1,02"
http://20.50.171.10:9966/petclinic/api/owners 22 Pet clinic,1,230,230,230,230,230,230,230,"0,000%","4,34783","262,19","1,10"
http://20.50.171.10:9966/petclinic/api/owners 36 ${websiteName},1,88,88,88,88,88,88,88,"0,000%","11,36364","5,88","5,00"
http://20.50.171.10:9966/petclinic/api/owners 12 Pet clinic,1,481,481,481,481,481,481,481,"0,000%","2,07900","121,74","0,52"
http://20.50.171.10:9966/petclinic/api/owners 14 Pet clinic,1,437,437,437,437,437,437,437,"0,000%","2,28833","134,66","0,58"
http://20.50.171.10:9966/petclinic/api/owners 37 ${websiteName},1,89,89,89,89,89,89,89,"0,000%","11,23596","5,82","4,95"
http://20.50.171.10:9966/petclinic/api/owners 28 Pet clinic,1,187,187,187,187,187,187,187,"0,000%","5,34759","325,59","1,35"
http://20.50.171.10:9966/petclinic/api/owners 38 ${websiteName},1,86,86,86,86,86,86,86,"0,000%","11,62791","6,02","5,12"
http://20.50.171.10:9966/petclinic/api/owners 21 Pet clinic,1,277,277,277,277,277,277,277,"0,000%","3,61011","217,70","0,91"
http://20.50.171.10:9966/petclinic/api/owners 23 Pet clinic,1,276,276,276,276,276,276,276,"0,000%","3,62319","218,49","0,91"
http://20.50.171.10:9966/petclinic/api/owners 39 ${websiteName},1,86,86,86,86,86,86,86,"0,000%","11,62791","6,02","5,12"
http://20.50.171.10:9966/petclinic/api/owners 17 Pet clinic,1,369,369,369,369,369,369,369,"0,000%","2,71003","161,06","0,68"
http://20.50.171.10:9966/petclinic/api/owners 25 Pet clinic,1,288,288,288,288,288,288,288,"0,000%","3,47222","209,38","0,87"
http://20.50.171.10:9966/petclinic/api/owners 40 ${websiteName},1,90,90,90,90,90,90,90,"0,000%","11,11111","5,75","4,89"
http://20.50.171.10:9966/petclinic/api/owners 41 ${websiteName},1,91,91,91,91,91,91,91,"0,000%","10,98901","5,69","4,84"
http://20.50.171.10:9966/petclinic/api/owners 42 ${websiteName},1,90,90,90,90,90,90,90,"0,000%","11,11111","5,75","4,89"
http://20.50.171.10:9966/petclinic/api/owners 43 ${websiteName},1,94,94,94,94,94,94,94,"0,000%","10,63830","5,51","4,69"
http://20.50.171.10:9966/petclinic/api/owners 44 ${websiteName},1,88,88,88,88,88,88,88,"0,000%","11,36364","5,88","5,00"
http://20.50.171.10:9966/petclinic/api/owners 33 Pet clinic,1,221,221,221,221,221,221,221,"0,000%","4,52489","278,13","1,14"
http://20.50.171.10:9966/petclinic/api/owners 24 Pet clinic,1,387,387,387,387,387,387,387,"0,000%","2,58398","155,82","0,65"
http://20.50.171.10:9966/petclinic/api/owners 45 ${websiteName},1,94,94,94,94,94,94,94,"0,000%","10,63830","5,51","4,69"
http://20.50.171.10:9966/petclinic/api/owners 46 ${websiteName},1,87,87,87,87,87,87,87,"0,000%","11,49425","5,95","5,06"
http://20.50.171.10:9966/petclinic/api/owners 27 Pet clinic,1,346,346,346,346,346,346,346,"0,000%","2,89017","176,39","0,73"
http://20.50.171.10:9966/petclinic/api/owners 35 Pet clinic,1,230,230,230,230,230,230,230,"0,000%","4,34783","268,52","1,10"
http://20.50.171.10:9966/petclinic/api/owners 47 ${websiteName},1,94,94,94,94,94,94,94,"0,000%","10,63830","5,51","4,69"
http://20.50.171.10:9966/petclinic/api/owners 5 Pet clinic,1,829,829,829,829,829,829,829,"0,000%","1,20627","69,41","0,30"
http://20.50.171.10:9966/petclinic/api/owners 48 ${websiteName},1,95,95,95,95,95,95,95,"0,000%","10,52632","5,45","4,64"
http://20.50.171.10:9966/petclinic/api/owners 34 Pet clinic,1,298,298,298,298,298,298,298,"0,000%","3,35570","206,76","0,85"
http://20.50.171.10:9966/petclinic/api/owners 49 ${websiteName},1,97,97,97,97,97,97,97,"0,000%","10,30928","5,34","4,54"
http://20.50.171.10:9966/petclinic/api/owners 31 Pet clinic,1,372,372,372,372,372,372,372,"0,000%","2,68817","164,45","0,68"
http://20.50.171.10:9966/petclinic/api/owners 30 Pet clinic,1,385,385,385,385,385,385,385,"0,000%","2,59740","158,52","0,65"
http://20.50.171.10:9966/petclinic/api/owners 39 Pet clinic,1,231,231,231,231,231,231,231,"0,000%","4,32900","269,24","1,09"
http://20.50.171.10:9966/petclinic/api/owners 50 ${websiteName},1,98,98,98,98,98,98,98,"0,000%","10,20408","5,28","4,49"
http://20.50.171.10:9966/petclinic/api/owners 2 Pet clinic,1,956,956,956,956,956,956,956,"0,000%","1,04603","59,73","0,26"
http://20.50.171.10:9966/petclinic/api/owners 37 Pet clinic,1,284,284,284,284,284,284,284,"0,000%","3,52113","218,49","0,89"
http://20.50.171.10:9966/petclinic/api/owners 41 Pet clinic,1,230,230,230,230,230,230,230,"0,000%","4,34783","272,31","1,10"
http://20.50.171.10:9966/petclinic/api/owners 26 Pet clinic,1,531,531,531,531,531,531,531,"0,000%","1,88324","114,11","0,47"
http://20.50.171.10:9966/petclinic/api/owners 40 Pet clinic,1,280,280,280,280,280,280,280,"0,000%","3,57143","223,17","0,90"
http://20.50.171.10:9966/petclinic/api/owners 42 Pet clinic,1,243,243,243,243,243,243,243,"0,000%","4,11523","258,34","1,04"
http://20.50.171.10:9966/petclinic/api/owners 29 Pet clinic,1,500,500,500,500,500,500,500,"0,000%","2,00000","122,06","0,50"
http://20.50.171.10:9966/petclinic/api/owners 43 Pet clinic,1,233,233,233,233,233,233,233,"0,000%","4,29185","270,06","1,08"
http://20.50.171.10:9966/petclinic/api/owners 38 Pet clinic,1,363,363,363,363,363,363,363,"0,000%","2,75482","171,34","0,69"
http://20.50.171.10:9966/petclinic/api/owners 20 Pet clinic,1,687,687,687,687,687,687,687,"0,000%","1,45560","87,35","0,37"
http://20.50.171.10:9966/petclinic/api/owners 45 Pet clinic,1,236,236,236,236,236,236,236,"0,000%","4,23729","267,86","1,07"
http://20.50.171.10:9966/petclinic/api/owners 46 Pet clinic,1,231,231,231,231,231,231,231,"0,000%","4,32900","273,65","1,09"
http://20.50.171.10:9966/petclinic/api/owners 47 Pet clinic,1,228,228,228,228,228,228,228,"0,000%","4,38596","278,53","1,11"
http://20.50.171.10:9966/petclinic/api/owners 44 Pet clinic,1,315,315,315,315,315,315,315,"0,000%","3,17460","200,22","0,80"
http://20.50.171.10:9966/petclinic/api/owners 48 Pet clinic,1,238,238,238,238,238,238,238,"0,000%","4,20168","267,44","1,06"
http://20.50.171.10:9966/petclinic/api/owners 36 Pet clinic,1,489,489,489,489,489,489,489,"0,000%","2,04499","126,59","0,52"
http://20.50.171.10:9966/petclinic/api/owners 50 Pet clinic,1,220,220,220,220,220,220,220,"0,000%","4,54545","289,32","1,15"
http://20.50.171.10:9966/petclinic/api/owners 49 Pet clinic,1,348,348,348,348,348,348,348,"0,000%","2,87356","182,90","0,72"
http://20.50.171.10:9966/petclinic/api/owners 32 ${websiteName},1,1120,1120,1120,1120,1120,1120,1120,"0,000%",",89286","0,46","0,39"
http://20.50.171.10:9966/petclinic/api/owners 32 Pet clinic,1,222,222,222,222,222,222,222,"0,000%","4,50450","287,37","1,13"
TOTAL,150,316,288,531,627,1120,85,1342,"0,000%","76,37475","3109,08","35,25"
