Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 48 ${websiteName},1,171,171,171,171,171,171,171,"0,000%","5,84795","3,03","2,58"
http://20.50.171.10:9966/petclinic/api/owners 50 ${websiteName},1,156,156,156,156,156,156,156,"0,000%","6,41026","3,32","2,82"
http://20.50.171.10:9966/petclinic/api/owners 20 Pet clinic,1,348,348,348,348,348,348,348,"0,000%","2,87356","193,79","0,72"
http://20.50.171.10:9966/petclinic/api/owners 52 ${websiteName},1,150,150,150,150,150,150,150,"0,000%","6,66667","3,45","2,94"
http://20.50.171.10:9966/petclinic/api/owners 51 ${websiteName},1,165,165,165,165,165,165,165,"0,000%","6,06061","3,14","2,67"
http://20.50.171.10:9966/petclinic/api/owners 2 Pet clinic,1,571,571,571,571,571,571,571,"0,000%","1,75131","113,27","0,44"
http://20.50.171.10:9966/petclinic/api/owners 54 ${websiteName},1,163,163,163,163,163,163,163,"0,000%","6,13497","3,18","2,70"
http://20.50.171.10:9966/petclinic/api/owners 55 ${websiteName},1,153,153,153,153,153,153,153,"0,000%","6,53595","3,38","2,88"
http://20.50.171.10:9966/petclinic/api/owners 56 ${websiteName},1,141,141,141,141,141,141,141,"0,000%","7,09220","3,67","3,12"
http://20.50.171.10:9966/petclinic/api/owners 58 ${websiteName},1,123,123,123,123,123,123,123,"0,000%","8,13008","4,21","3,58"
http://20.50.171.10:9966/petclinic/api/owners 59 ${websiteName},1,113,113,113,113,113,113,113,"0,000%","8,84956","4,58","3,90"
http://20.50.171.10:9966/petclinic/api/owners 57 ${websiteName},1,134,134,134,134,134,134,134,"0,000%","7,46269","3,86","3,29"
http://20.50.171.10:9966/petclinic/api/owners 60 ${websiteName},1,112,112,112,112,112,112,112,"0,000%","8,92857","4,62","3,93"
http://20.50.171.10:9966/petclinic/api/owners 62 ${websiteName},1,93,93,93,93,93,93,93,"0,000%","10,75269","5,57","4,74"
http://20.50.171.10:9966/petclinic/api/owners 61 ${websiteName},1,105,105,105,105,105,105,105,"0,000%","9,52381","4,93","4,19"
http://20.50.171.10:9966/petclinic/api/owners 29 Pet clinic,1,341,341,341,341,341,341,341,"0,000%","2,93255","201,62","0,74"
http://20.50.171.10:9966/petclinic/api/owners 5 Pet clinic,1,589,589,589,589,589,589,589,"0,000%","1,69779","110,55","0,43"
http://20.50.171.10:9966/petclinic/api/owners 65 ${websiteName},1,98,98,98,98,98,98,98,"0,000%","10,20408","5,28","4,49"
http://20.50.171.10:9966/petclinic/api/owners 64 ${websiteName},1,121,121,121,121,121,121,121,"0,000%","8,26446","4,28","3,64"
http://20.50.171.10:9966/petclinic/api/owners 23 Pet clinic,1,429,429,429,429,429,429,429,"0,000%","2,33100","158,22","0,59"
http://20.50.171.10:9966/petclinic/api/owners 67 ${websiteName},1,111,111,111,111,111,111,111,"0,000%","9,00901","4,66","3,97"
http://20.50.171.10:9966/petclinic/api/owners 18 Pet clinic,1,500,500,500,500,500,500,500,"0,000%","2,00000","134,30","0,50"
http://20.50.171.10:9966/petclinic/api/owners 16 Pet clinic,1,524,524,524,524,524,524,524,"0,000%","1,90840","127,59","0,48"
http://20.50.171.10:9966/petclinic/api/owners 35 Pet clinic,1,369,369,369,369,369,369,369,"0,000%","2,71003","188,29","0,68"
http://20.50.171.10:9966/petclinic/api/owners 66 ${websiteName},1,179,179,179,179,179,179,179,"0,000%","5,58659","2,89","2,46"
http://20.50.171.10:9966/petclinic/api/owners 68 ${websiteName},1,171,171,171,171,171,171,171,"0,000%","5,84795","3,03","2,58"
http://20.50.171.10:9966/petclinic/api/owners 28 Pet clinic,1,470,470,470,470,470,470,470,"0,000%","2,12766","145,66","0,54"
http://20.50.171.10:9966/petclinic/api/owners 69 ${websiteName},1,170,170,170,170,170,170,170,"0,000%","5,88235","3,04","2,59"
http://20.50.171.10:9966/petclinic/api/owners 70 ${websiteName},1,161,161,161,161,161,161,161,"0,000%","6,21118","3,21","2,74"
http://20.50.171.10:9966/petclinic/api/owners 71 ${websiteName},1,157,157,157,157,157,157,157,"0,000%","6,36943","3,30","2,81"
http://20.50.171.10:9966/petclinic/api/owners 72 ${websiteName},1,147,147,147,147,147,147,147,"0,000%","6,80272","3,52","3,00"
http://20.50.171.10:9966/petclinic/api/owners 74 ${websiteName},1,129,129,129,129,129,129,129,"0,000%","7,75194","4,01","3,41"
http://20.50.171.10:9966/petclinic/api/owners 73 ${websiteName},1,139,139,139,139,139,139,139,"0,000%","7,19424","3,72","3,17"
http://20.50.171.10:9966/petclinic/api/owners 75 ${websiteName},1,120,120,120,120,120,120,120,"0,000%","8,33333","4,31","3,67"
http://20.50.171.10:9966/petclinic/api/owners 38 Pet clinic,1,377,377,377,377,377,377,377,"0,000%","2,65252","186,22","0,67"
http://20.50.171.10:9966/petclinic/api/owners 76 ${websiteName},1,137,137,137,137,137,137,137,"0,000%","7,29927","3,78","3,21"
http://20.50.171.10:9966/petclinic/api/owners 79 ${websiteName},1,109,109,109,109,109,109,109,"0,000%","9,17431","4,75","4,04"
http://20.50.171.10:9966/petclinic/api/owners 78 ${websiteName},1,119,119,119,119,119,119,119,"0,000%","8,40336","4,35","3,70"
http://20.50.171.10:9966/petclinic/api/owners 77 ${websiteName},1,129,129,129,129,129,129,129,"0,000%","7,75194","4,01","3,41"
http://20.50.171.10:9966/petclinic/api/owners 80 ${websiteName},1,105,105,105,105,105,105,105,"0,000%","9,52381","4,93","4,19"
http://20.50.171.10:9966/petclinic/api/owners 81 ${websiteName},1,109,109,109,109,109,109,109,"0,000%","9,17431","4,75","4,04"
http://20.50.171.10:9966/petclinic/api/owners 82 ${websiteName},1,99,99,99,99,99,99,99,"0,000%","10,10101","5,23","4,45"
http://20.50.171.10:9966/petclinic/api/owners 25 Pet clinic,1,565,565,565,565,565,565,565,"0,000%","1,76991","120,65","0,45"
http://20.50.171.10:9966/petclinic/api/owners 84 ${websiteName},1,90,90,90,90,90,90,90,"0,000%","11,11111","5,75","4,89"
http://20.50.171.10:9966/petclinic/api/owners 41 Pet clinic,1,443,443,443,443,443,443,443,"0,000%","2,25734","158,81","0,57"
http://20.50.171.10:9966/petclinic/api/owners 21 Pet clinic,1,673,673,673,673,673,673,673,"0,000%","1,48588","100,42","0,37"
http://20.50.171.10:9966/petclinic/api/owners 26 Pet clinic,1,623,623,623,623,623,623,623,"0,000%","1,60514","109,42","0,40"
http://20.50.171.10:9966/petclinic/api/owners 83 ${websiteName},1,186,186,186,186,186,186,186,"0,000%","5,37634","2,78","2,37"
http://20.50.171.10:9966/petclinic/api/owners 43 Pet clinic,1,460,460,460,460,460,460,460,"0,000%","2,17391","153,57","0,55"
http://20.50.171.10:9966/petclinic/api/owners 95 ${websiteName},1,106,106,106,106,106,106,106,"0,000%","9,43396","4,88","4,15"
http://20.50.171.10:9966/petclinic/api/owners 85 ${websiteName},1,206,206,206,206,206,206,206,"0,000%","4,85437","2,51","2,14"
http://20.50.171.10:9966/petclinic/api/owners 3 Pet clinic,1,919,919,919,919,919,919,919,"0,000%","1,08814","70,53","0,27"
http://20.50.171.10:9966/petclinic/api/owners 86 ${websiteName},1,200,200,200,200,200,200,200,"0,000%","5,00000","2,59","2,20"
http://20.50.171.10:9966/petclinic/api/owners 52 Pet clinic,1,393,393,393,393,393,393,393,"0,000%","2,54453","184,95","0,64"
http://20.50.171.10:9966/petclinic/api/owners 60 Pet clinic,1,354,354,354,354,354,354,354,"0,000%","2,82486","206,56","0,71"
http://20.50.171.10:9966/petclinic/api/owners 87 ${websiteName},1,205,205,205,205,205,205,205,"0,000%","4,87805","2,52","2,15"
http://20.50.171.10:9966/petclinic/api/owners 88 ${websiteName},1,197,197,197,197,197,197,197,"0,000%","5,07614","2,63","2,24"
http://20.50.171.10:9966/petclinic/api/owners 89 ${websiteName},1,188,188,188,188,188,188,188,"0,000%","5,31915","2,75","2,34"
http://20.50.171.10:9966/petclinic/api/owners 90 ${websiteName},1,179,179,179,179,179,179,179,"0,000%","5,58659","2,89","2,46"
http://20.50.171.10:9966/petclinic/api/owners 92 ${websiteName},1,157,157,157,157,157,157,157,"0,000%","6,36943","3,30","2,81"
http://20.50.171.10:9966/petclinic/api/owners 91 ${websiteName},1,169,169,169,169,169,169,169,"0,000%","5,91716","3,06","2,61"
http://20.50.171.10:9966/petclinic/api/owners 93 ${websiteName},1,150,150,150,150,150,150,150,"0,000%","6,66667","3,45","2,94"
http://20.50.171.10:9966/petclinic/api/owners 48 Pet clinic,1,431,431,431,431,431,431,431,"0,000%","2,32019","167,62","0,58"
http://20.50.171.10:9966/petclinic/api/owners 32 Pet clinic,1,653,653,653,653,653,653,653,"0,000%","1,53139","105,51","0,39"
http://20.50.171.10:9966/petclinic/api/owners 22 Pet clinic,1,762,762,762,762,762,762,762,"0,000%","1,31234","88,89","0,33"
http://20.50.171.10:9966/petclinic/api/owners 30 Pet clinic,1,696,696,696,696,696,696,696,"0,000%","1,43678","98,78","0,36"
http://20.50.171.10:9966/petclinic/api/owners 94 ${websiteName},1,169,169,169,169,169,169,169,"0,000%","5,91716","3,06","2,61"
http://20.50.171.10:9966/petclinic/api/owners 17 Pet clinic,1,837,837,837,837,837,837,837,"0,000%","1,19474","79,88","0,30"
http://20.50.171.10:9966/petclinic/api/owners 96 ${websiteName},1,155,155,155,155,155,155,155,"0,000%","6,45161","3,34","2,84"
http://20.50.171.10:9966/petclinic/api/owners 45 Pet clinic,1,483,483,483,483,483,483,483,"0,000%","2,07039","148,67","0,52"
http://20.50.171.10:9966/petclinic/api/owners 65 Pet clinic,1,374,374,374,374,374,374,374,"0,000%","2,67380","197,07","0,67"
http://20.50.171.10:9966/petclinic/api/owners 98 ${websiteName},1,150,150,150,150,150,150,150,"0,000%","6,66667","3,45","2,94"
http://20.50.171.10:9966/petclinic/api/owners 97 ${websiteName},1,162,162,162,162,162,162,162,"0,000%","6,17284","3,19","2,72"
http://20.50.171.10:9966/petclinic/api/owners 100 ${websiteName},1,132,132,132,132,132,132,132,"0,000%","7,57576","3,92","3,34"
http://20.50.171.10:9966/petclinic/api/owners 99 ${websiteName},1,142,142,142,142,142,142,142,"0,000%","7,04225","3,64","3,10"
http://20.50.171.10:9966/petclinic/api/owners 36 Pet clinic,1,624,624,624,624,624,624,624,"0,000%","1,60256","112,51","0,40"
http://20.50.171.10:9966/petclinic/api/owners 7 Pet clinic,1,958,958,958,958,958,958,958,"0,000%","1,04384","68,57","0,26"
http://20.50.171.10:9966/petclinic/api/owners 15 Pet clinic,1,908,908,908,908,908,908,908,"0,000%","1,10132","73,47","0,28"
http://20.50.171.10:9966/petclinic/api/owners 47 Pet clinic,1,542,542,542,542,542,542,542,"0,000%","1,84502","131,68","0,46"
http://20.50.171.10:9966/petclinic/api/owners 14 Pet clinic,1,929,929,929,929,929,929,929,"0,000%","1,07643","71,81","0,27"
http://20.50.171.10:9966/petclinic/api/owners 50 Pet clinic,1,555,555,555,555,555,555,555,"0,000%","1,80180","130,17","0,45"
http://20.50.171.10:9966/petclinic/api/owners 39 Pet clinic,1,696,696,696,696,696,696,696,"0,000%","1,43678","101,08","0,36"
http://20.50.171.10:9966/petclinic/api/owners 62 Pet clinic,1,538,538,538,538,538,538,538,"0,000%","1,85874","138,35","0,47"
http://20.50.171.10:9966/petclinic/api/owners 51 Pet clinic,1,622,622,622,622,622,622,622,"0,000%","1,60772","116,86","0,41"
http://20.50.171.10:9966/petclinic/api/owners 74 Pet clinic,1,444,444,444,444,444,444,444,"0,000%","2,25225","170,59","0,57"
http://20.50.171.10:9966/petclinic/api/owners 59 Pet clinic,1,630,630,630,630,630,630,630,"0,000%","1,58730","115,84","0,40"
http://20.50.171.10:9966/petclinic/api/owners 71 Pet clinic,1,470,470,470,470,470,470,470,"0,000%","2,12766","160,84","0,54"
http://20.50.171.10:9966/petclinic/api/owners 9 Pet clinic,1,1173,1173,1173,1173,1173,1173,1173,"0,000%",",85251","56,01","0,21"
http://20.50.171.10:9966/petclinic/api/owners 70 Pet clinic,1,525,525,525,525,525,525,525,"0,000%","1,90476","143,72","0,48"
http://20.50.171.10:9966/petclinic/api/owners 81 Pet clinic,1,475,475,475,475,475,475,475,"0,000%","2,10526","160,38","0,53"
http://20.50.171.10:9966/petclinic/api/owners 37 Pet clinic,1,918,918,918,918,918,918,918,"0,000%","1,08932","76,32","0,27"
http://20.50.171.10:9966/petclinic/api/owners 68 Pet clinic,1,564,564,564,564,564,564,564,"0,000%","1,77305","134,04","0,45"
http://20.50.171.10:9966/petclinic/api/owners 77 Pet clinic,1,544,544,544,544,544,544,544,"0,000%","1,83824","139,23","0,46"
http://20.50.171.10:9966/petclinic/api/owners 27 Pet clinic,1,1075,1075,1075,1075,1075,1075,1075,"0,000%",",93023","63,68","0,23"
http://20.50.171.10:9966/petclinic/api/owners 83 Pet clinic,1,457,457,457,457,457,457,457,"0,000%","2,18818","166,69","0,55"
http://20.50.171.10:9966/petclinic/api/owners 24 Pet clinic,1,1128,1128,1128,1128,1128,1128,1128,"0,000%",",88652","60,43","0,22"
http://20.50.171.10:9966/petclinic/api/owners 78 Pet clinic,1,590,590,590,590,590,590,590,"0,000%","1,69492","128,38","0,43"
http://20.50.171.10:9966/petclinic/api/owners 75 Pet clinic,1,639,639,639,639,639,639,639,"0,000%","1,56495","118,30","0,39"
http://20.50.171.10:9966/petclinic/api/owners 89 Pet clinic,1,473,473,473,473,473,473,473,"0,000%","2,11416","165,06","0,53"
http://20.50.171.10:9966/petclinic/api/owners 34 Pet clinic,1,1098,1098,1098,1098,1098,1098,1098,"0,000%",",91075","63,28","0,23"
http://20.50.171.10:9966/petclinic/api/owners 76 Pet clinic,1,670,670,670,670,670,670,670,"0,000%","1,49254","113,05","0,38"
http://20.50.171.10:9966/petclinic/api/owners 98 Pet clinic,1,447,447,447,447,447,447,447,"0,000%","2,23714","174,66","0,56"
http://20.50.171.10:9966/petclinic/api/owners 84 Pet clinic,1,649,649,649,649,649,649,649,"0,000%","1,54083","117,83","0,39"
http://20.50.171.10:9966/petclinic/api/owners 92 Pet clinic,1,522,522,522,522,522,522,522,"0,000%","1,91571","149,56","0,48"
http://20.50.171.10:9966/petclinic/api/owners 86 Pet clinic,1,541,541,541,541,541,541,541,"0,000%","1,84843","144,31","0,47"
http://20.50.171.10:9966/petclinic/api/owners 19 Pet clinic,1,1303,1303,1303,1303,1303,1303,1303,"0,000%",",76746","51,53","0,19"
http://20.50.171.10:9966/petclinic/api/owners 57 Pet clinic,1,900,900,900,900,900,900,900,"0,000%","1,11111","81,57","0,28"
http://20.50.171.10:9966/petclinic/api/owners 93 Pet clinic,1,523,523,523,523,523,523,523,"0,000%","1,91205","149,28","0,48"
http://20.50.171.10:9966/petclinic/api/owners 90 Pet clinic,1,534,534,534,534,534,534,534,"0,000%","1,87266","146,20","0,47"
http://20.50.171.10:9966/petclinic/api/owners 79 Pet clinic,1,717,717,717,717,717,717,717,"0,000%","1,39470","105,64","0,35"
http://20.50.171.10:9966/petclinic/api/owners 58 Pet clinic,1,912,912,912,912,912,912,912,"0,000%","1,09649","80,50","0,28"
http://20.50.171.10:9966/petclinic/api/owners 53 ${websiteName},1,1116,1116,1116,1116,1116,1116,1116,"0,000%",",89606","0,46","0,39"
http://20.50.171.10:9966/petclinic/api/owners 44 Pet clinic,1,1067,1067,1067,1067,1067,1067,1067,"0,000%",",93721","66,21","0,24"
http://20.50.171.10:9966/petclinic/api/owners 66 Pet clinic,1,804,804,804,804,804,804,804,"0,000%","1,24378","93,48","0,31"
http://20.50.171.10:9966/petclinic/api/owners 54 Pet clinic,1,951,951,951,951,951,951,951,"0,000%","1,05152","76,89","0,26"
http://20.50.171.10:9966/petclinic/api/owners 94 Pet clinic,1,554,554,554,554,554,554,554,"0,000%","1,80505","140,92","0,45"
http://20.50.171.10:9966/petclinic/api/owners 56 Pet clinic,1,993,993,993,993,993,993,993,"0,000%","1,00705","73,49","0,25"
http://20.50.171.10:9966/petclinic/api/owners 99 Pet clinic,1,565,565,565,565,565,565,565,"0,000%","1,76991","138,18","0,45"
http://20.50.171.10:9966/petclinic/api/owners 63 ${websiteName},1,1100,1100,1100,1100,1100,1100,1100,"0,000%",",90909","0,47","0,40"
http://20.50.171.10:9966/petclinic/api/owners 95 Pet clinic,1,674,674,674,674,674,674,674,"0,000%","1,48368","115,83","0,37"
http://20.50.171.10:9966/petclinic/api/owners 64 Pet clinic,1,970,970,970,970,970,970,970,"0,000%","1,03093","75,98","0,26"
http://20.50.171.10:9966/petclinic/api/owners 96 Pet clinic,1,630,630,630,630,630,630,630,"0,000%","1,58730","123,92","0,40"
http://20.50.171.10:9966/petclinic/api/owners 61 Pet clinic,1,1035,1035,1035,1035,1035,1035,1035,"0,000%",",96618","70,79","0,24"
http://20.50.171.10:9966/petclinic/api/owners 40 Pet clinic,1,1222,1222,1222,1222,1222,1222,1222,"0,000%",",81833","57,57","0,21"
http://20.50.171.10:9966/petclinic/api/owners 73 Pet clinic,1,892,892,892,892,892,892,892,"0,000%","1,12108","84,75","0,28"
http://20.50.171.10:9966/petclinic/api/owners 87 Pet clinic,1,710,710,710,710,710,710,710,"0,000%","1,40845","109,96","0,35"
http://20.50.171.10:9966/petclinic/api/owners 100 Pet clinic,1,683,683,683,683,683,683,683,"0,000%","1,46413","114,31","0,37"
http://20.50.171.10:9966/petclinic/api/owners 80 Pet clinic,1,910,910,910,910,910,910,910,"0,000%","1,09890","85,15","0,28"
http://20.50.171.10:9966/petclinic/api/owners 12 Pet clinic,1,1614,1614,1614,1614,1614,1614,1614,"0,000%",",61958","41,15","0,16"
http://20.50.171.10:9966/petclinic/api/owners 88 Pet clinic,1,777,777,777,777,777,777,777,"0,000%","1,28700","100,48","0,32"
http://20.50.171.10:9966/petclinic/api/owners 97 Pet clinic,1,733,733,733,733,733,733,733,"0,000%","1,36426","106,51","0,34"
http://20.50.171.10:9966/petclinic/api/owners 91 Pet clinic,1,806,806,806,806,806,806,806,"0,000%","1,24069","96,86","0,31"
http://20.50.171.10:9966/petclinic/api/owners 55 Pet clinic,1,1180,1180,1180,1180,1180,1180,1180,"0,000%",",84746","61,97","0,21"
http://20.50.171.10:9966/petclinic/api/owners 42 Pet clinic,1,1360,1360,1360,1360,1360,1360,1360,"0,000%",",73529","51,73","0,19"
http://20.50.171.10:9966/petclinic/api/owners 67 Pet clinic,1,1120,1120,1120,1120,1120,1120,1120,"0,000%",",89286","65,42","0,22"
http://20.50.171.10:9966/petclinic/api/owners 53 Pet clinic,1,278,278,278,278,278,278,278,"0,000%","3,59712","281,36","0,91"
http://20.50.171.10:9966/petclinic/api/owners 72 Pet clinic,1,1107,1107,1107,1107,1107,1107,1107,"0,000%",",90334","68,29","0,23"
http://20.50.171.10:9966/petclinic/api/owners 63 Pet clinic,1,268,268,268,268,268,268,268,"0,000%","3,73134","292,40","0,94"
http://20.50.171.10:9966/petclinic/api/owners 31 Pet clinic,1,1615,1615,1615,1615,1615,1615,1615,"0,000%",",61920","42,75","0,16"
http://20.50.171.10:9966/petclinic/api/owners 85 Pet clinic,1,994,994,994,994,994,994,994,"0,000%","1,00604","78,54","0,25"
http://20.50.171.10:9966/petclinic/api/owners 82 Pet clinic,1,1148,1148,1148,1148,1148,1148,1148,"0,000%",",87108","67,50","0,22"
http://20.50.171.10:9966/petclinic/api/owners 49 Pet clinic,1,1440,1440,1440,1440,1440,1440,1440,"0,000%",",69444","50,17","0,17"
http://20.50.171.10:9966/petclinic/api/owners 69 Pet clinic,1,1286,1286,1286,1286,1286,1286,1286,"0,000%",",77760","58,44","0,20"
http://20.50.171.10:9966/petclinic/api/owners 33 Pet clinic,1,1764,1764,1764,1764,1764,1764,1764,"0,000%",",56689","39,30","0,14"
http://20.50.171.10:9966/petclinic/api/owners 46 Pet clinic,1,1605,1605,1605,1605,1605,1605,1605,"0,000%",",62305","44,56","0,16"
TOTAL,300,586,544,1180,1360,1738,90,1881,"0,000%","134,64991","6520,16","62,15"
