Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 32 ${websiteName},3,1546,1671,2764,2764,2764,205,2764,"0,000%",",84175","18,38","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 35 ${websiteName},3,1408,1035,2991,2991,2991,200,2991,"0,000%",",79135","17,29","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 38 ${websiteName},3,1107,1490,1635,1635,1635,198,1635,"0,000%","1,23102","28,82","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 41 ${websiteName},3,958,1197,1483,1483,1483,195,1483,"0,000%","1,50150","37,54","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 40 ${websiteName},3,970,1135,1578,1578,1578,197,1578,"0,000%","1,51668","33,14","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 39 ${websiteName},3,913,896,1643,1643,1643,200,1643,"0,000%","1,46843","32,09","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 7 Pet clinic,3,148,133,221,221,221,92,221,"0,000%","2,16920","0,86","0,71"
http://20.50.171.10:9966/petclinic/api/pettypes 10 Pet clinic,3,64,54,98,98,98,42,98,"0,000%","1,56576","0,62","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes 9 Pet clinic,3,96,94,110,110,110,86,110,"0,000%","1,53925","0,61","0,51"
http://20.50.171.10:9966/petclinic/api/pettypes 36 ${websiteName},3,1317,1245,2494,2494,2494,214,2494,"0,000%","1,03627","22,70","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 34 ${websiteName},3,773,787,1310,1310,1310,224,1310,"0,000%","1,42180","31,04","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 42 ${websiteName},3,676,620,1199,1199,1199,209,1199,"0,000%","1,87500","41,08","0,48"
http://20.50.171.10:9966/petclinic/api/pettypes 37 ${websiteName},3,1114,625,2499,2499,2499,220,2499,"0,000%","1,03413","22,60","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 14 Pet clinic,3,68,51,110,110,110,43,110,"0,000%","1,23355","0,49","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 44 ${websiteName},3,750,892,1139,1139,1139,220,1139,"0,000%","1,76991","38,81","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes 11 Pet clinic,3,71,62,104,104,104,47,104,"0,000%","1,24069","0,49","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 8 Pet clinic,3,122,118,206,206,206,42,206,"0,000%","1,34590","0,53","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 15 Pet clinic,3,319,93,815,815,815,51,815,"0,000%",",85788","0,34","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 12 Pet clinic,3,124,97,232,232,232,44,232,"0,000%","1,51822","0,60","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes 16 Pet clinic,3,149,129,223,223,223,95,223,"0,000%","2,20588","0,87","0,73"
http://20.50.171.10:9966/petclinic/api/pettypes 20 Pet clinic,3,117,90,214,214,214,47,214,"0,000%","1,07681","0,43","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 13 Pet clinic,3,261,95,645,645,645,45,645,"0,000%","1,29590","0,51","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 17 Pet clinic,3,130,119,195,195,195,78,195,"0,000%","2,07469","0,82","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes 23 Pet clinic,3,283,85,724,724,724,41,724,"0,000%","1,29143","0,51","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 19 Pet clinic,3,60,49,86,86,86,45,86,"0,000%","1,31291","0,52","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 51 ${websiteName},3,851,566,1764,1764,1764,223,1764,"0,000%","1,16868","27,53","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 52 ${websiteName},3,669,586,1202,1202,1202,221,1202,"0,000%","1,49850","35,29","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 50 ${websiteName},3,680,575,1237,1237,1237,229,1237,"0,000%","1,47131","34,58","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 56 ${websiteName},3,1280,996,2625,2625,2625,219,2625,"0,000%",",87591","19,28","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 55 ${websiteName},3,627,824,832,832,832,227,832,"0,000%","1,84729","40,67","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes 21 Pet clinic,3,73,84,96,96,96,40,96,"0,000%","1,40845","0,56","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes 18 Pet clinic,3,65,55,96,96,96,44,96,"0,000%","1,07565","0,43","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 57 ${websiteName},3,804,956,1232,1232,1232,224,1232,"0,000%","1,70551","40,23","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 24 Pet clinic,3,74,85,95,95,95,44,95,"0,000%","1,21753","0,48","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 59 ${websiteName},3,696,763,1097,1097,1097,229,1097,"0,000%","1,91693","42,22","0,49"
http://20.50.171.10:9966/petclinic/api/pettypes 58 ${websiteName},3,725,822,1119,1119,1119,234,1119,"0,000%","1,84957","40,72","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes 53 ${websiteName},3,705,570,1301,1301,1301,246,1301,"0,000%","1,42653","33,59","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 61 ${websiteName},3,931,961,1600,1600,1600,233,1600,"0,000%","1,50075","33,10","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 64 ${websiteName},3,1209,1666,1733,1733,1733,228,1733,"0,000%","1,18390","27,98","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 33 ${websiteName},3,1159,840,2348,2348,2348,290,2348,"0,000%","1,09170","23,83","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 63 ${websiteName},3,810,951,1246,1246,1246,233,1246,"0,000%","1,71233","37,76","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 35 Pet clinic,3,84,100,101,101,101,52,101,"0,000%",",82350","0,33","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes 27 Pet clinic,3,143,110,240,240,240,79,240,"0,000%","2,14746","0,85","0,71"
http://20.50.171.10:9966/petclinic/api/pettypes 30 Pet clinic,3,286,126,633,633,633,101,633,"0,000%","2,26929","0,90","0,75"
http://20.50.171.10:9966/petclinic/api/pettypes 66 ${websiteName},3,810,599,1595,1595,1595,238,1595,"0,000%","1,25366","29,66","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 67 ${websiteName},3,805,852,1325,1325,1325,240,1325,"0,000%","1,74014","38,44","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 65 ${websiteName},3,1547,1864,2534,2534,2534,243,2534,"0,000%","1,02319","24,18","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 70 ${websiteName},3,912,966,1535,1535,1535,237,1535,"0,000%","1,28535","30,42","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 31 Pet clinic,3,140,130,240,240,240,50,240,"0,000%","1,20530","0,48","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 60 ${websiteName},3,1206,1517,1844,1844,1844,258,1844,"0,000%","1,29478","30,60","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 29 Pet clinic,3,95,114,125,125,125,47,125,"0,000%","1,18577","0,47","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 69 ${websiteName},3,694,672,1169,1169,1169,242,1169,"0,000%","1,91327","42,30","0,49"
http://20.50.171.10:9966/petclinic/api/pettypes 68 ${websiteName},3,956,1076,1547,1547,1547,245,1547,"0,000%","1,27768","28,23","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 71 ${websiteName},3,972,1318,1359,1359,1359,239,1359,"0,000%","1,38889","30,77","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 74 ${websiteName},3,1450,1321,2794,2794,2794,236,2794,"0,000%",",83403","18,57","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 73 ${websiteName},3,1268,586,2979,2979,2979,240,2979,"0,000%",",79344","17,62","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 41 Pet clinic,3,79,46,147,147,147,44,147,"0,000%","1,62426","0,64","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 36 Pet clinic,3,82,59,138,138,138,50,138,"0,000%","1,09850","0,44","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 34 Pet clinic,3,580,203,1407,1407,1407,132,1407,"0,000%",",91102","0,36","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 42 Pet clinic,3,94,98,131,131,131,55,131,"0,000%","2,07469","0,82","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes 84 ${websiteName},3,1335,1513,2235,2235,2235,258,2235,"0,000%","1,12952","27,05","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 37 Pet clinic,3,91,98,130,130,130,45,130,"0,000%","1,10051","0,44","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 81 ${websiteName},3,1091,1490,1519,1519,1519,264,1519,"0,000%","1,30890","29,31","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 79 ${websiteName},3,1635,1988,2649,2649,2649,269,2649,"0,000%",",86931","19,44","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 40 Pet clinic,3,81,53,147,147,147,44,147,"0,000%","1,64474","0,65","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 38 Pet clinic,3,82,52,152,152,152,44,152,"0,000%","1,31406","0,52","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 39 Pet clinic,3,82,56,148,148,148,44,148,"0,000%","1,57895","0,63","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes 76 ${websiteName},3,1313,1298,2367,2367,2367,274,2367,"0,000%",",94727","21,14","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 32 Pet clinic,3,87,62,154,154,154,47,154,"0,000%",",87694","0,35","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 86 ${websiteName},3,779,880,1204,1204,1204,255,1204,"0,000%","1,78465","39,98","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes 46 ${websiteName},3,658,612,1015,1015,1015,347,1015,"0,000%","2,11715","46,46","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 78 ${websiteName},3,610,735,816,816,816,281,816,"0,000%","1,95695","43,76","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes 83 ${websiteName},3,1428,1503,2508,2508,2508,274,2508,"0,000%",",90634","20,30","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 88 ${websiteName},3,1421,1223,2770,2770,2770,271,2770,"0,000%",",83916","18,80","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 50 Pet clinic,3,133,120,232,232,232,48,232,"0,000%","1,61464","0,64","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 56 Pet clinic,3,90,100,117,117,117,54,117,"0,000%",",92081","0,37","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 55 Pet clinic,3,117,108,188,188,188,57,188,"0,000%","2,07039","0,82","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes 28 Pet clinic,3,138,127,204,204,204,85,204,"0,000%","2,17391","0,86","0,72"
http://20.50.171.10:9966/petclinic/api/pettypes 92 ${websiteName},3,1535,1469,2870,2870,2870,268,2870,"0,000%",",91463","21,93","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 89 ${websiteName},3,679,822,936,936,936,281,936,"0,000%","1,72612","38,68","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 80 ${websiteName},3,610,578,953,953,953,301,953,"0,000%","2,17391","48,71","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes 87 ${websiteName},3,900,1198,1200,1200,1200,302,1200,"0,000%","1,50000","35,94","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 44 Pet clinic,3,100,79,175,175,175,48,175,"0,000%","1,97109","0,78","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes 59 Pet clinic,3,90,76,136,136,136,58,136,"0,000%","2,15363","0,85","0,71"
http://20.50.171.10:9966/petclinic/api/pettypes 95 ${websiteName},3,628,552,1039,1039,1039,293,1039,"0,000%","2,07612","46,58","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 52 Pet clinic,3,386,157,957,957,957,45,957,"0,000%","1,64294","0,65","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 57 Pet clinic,3,86,60,141,141,141,58,141,"0,000%","1,88561","0,75","0,62"
http://20.50.171.10:9966/petclinic/api/pettypes 51 Pet clinic,3,133,159,197,197,197,44,197,"0,000%","1,25576","0,50","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 67 Pet clinic,3,81,74,116,116,116,55,116,"0,000%","1,92555","0,76","0,63"
http://20.50.171.10:9966/petclinic/api/pettypes 61 Pet clinic,3,82,56,135,135,135,55,135,"0,000%","1,64654","0,65","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 65 Pet clinic,3,72,58,116,116,116,43,116,"0,000%","1,09210","0,43","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 64 Pet clinic,3,79,58,134,134,134,47,134,"0,000%","1,27497","0,51","0,42"
http://20.50.171.10:9966/petclinic/api/pettypes 97 ${websiteName},3,592,633,846,846,846,298,846,"0,000%","2,09205","47,03","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes 33 Pet clinic,3,79,55,134,134,134,50,134,"0,000%","1,19617","0,47","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 102 ${websiteName},2,1229,288,2171,2171,2171,288,2171,"0,000%",",77760","16,60","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 66 Pet clinic,3,129,120,224,224,224,44,224,"0,000%","1,36426","0,54","0,45"
http://20.50.171.10:9966/petclinic/api/pettypes 53 Pet clinic,3,142,140,230,230,230,57,230,"0,000%","1,56740","0,62","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes 58 Pet clinic,3,90,78,143,143,143,51,143,"0,000%","2,08333","0,83","0,69"
http://20.50.171.10:9966/petclinic/api/pettypes 72 ${websiteName},3,765,668,1272,1272,1272,355,1272,"0,000%","1,79426","39,77","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes 98 ${websiteName},3,1343,1131,2591,2591,2591,309,2591,"0,000%",",88496","19,90","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 75 ${websiteName},3,1406,1060,2800,2800,2800,360,2800,"0,000%",",83287","18,56","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 85 ${websiteName},3,975,1130,1457,1457,1457,340,1457,"0,000%","1,55280","34,87","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 63 Pet clinic,3,84,55,153,153,153,45,153,"0,000%","1,90597","0,76","0,63"
http://20.50.171.10:9966/petclinic/api/pettypes 93 ${websiteName},3,1054,1406,1430,1430,1430,326,1430,"0,000%","1,35870","32,64","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 90 ${websiteName},3,812,935,1166,1166,1166,335,1166,"0,000%","1,72712","38,78","0,44"
http://20.50.171.10:9966/petclinic/api/pettypes 104 ${websiteName},2,1054,310,1799,1799,1799,310,1799,"0,000%",",90950","19,41","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 25 ${websiteName},3,542,552,602,602,602,472,602,"0,000%","2,13220","46,47","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 100 ${websiteName},3,680,726,993,993,993,321,993,"0,000%","1,96592","44,20","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes 101 ${websiteName},2,459,325,594,594,594,325,594,"0,000%","2,01410","42,99","0,51"
http://20.50.171.10:9966/petclinic/api/pettypes 103 ${websiteName},2,814,323,1305,1305,1305,323,1305,"0,000%","1,17302","25,04","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 70 Pet clinic,3,116,101,202,202,202,46,202,"0,000%","1,39991","0,56","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes 73 Pet clinic,3,221,194,411,411,411,58,411,"0,000%",",83356","0,33","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes 69 Pet clinic,3,109,79,200,200,200,49,200,"0,000%","2,18182","0,87","0,72"
http://20.50.171.10:9966/petclinic/api/pettypes 94 ${websiteName},3,1579,1675,2670,2670,2670,393,2670,"0,000%",",86356","19,40","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 125 ${websiteName},2,1511,331,2691,2691,2691,331,2691,"0,000%",",64725","14,00","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 116 ${websiteName},2,612,351,874,874,874,351,874,"0,000%","1,56863","33,78","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 99 ${websiteName},3,914,972,1387,1387,1387,384,1387,"0,000%","1,37112","30,94","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 120 ${websiteName},2,603,341,866,866,866,341,866,"0,000%","1,58103","34,20","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 121 ${websiteName},2,674,341,1008,1008,1008,341,1008,"0,000%","1,42146","30,75","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 115 ${websiteName},2,1535,360,2710,2710,2710,360,2710,"0,000%",",64288","13,84","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 119 ${websiteName},2,610,351,869,869,869,351,869,"0,000%","1,57729","33,97","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 107 ${websiteName},2,778,376,1180,1180,1180,376,1180,"0,000%","1,26502","30,15","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 71 Pet clinic,3,107,67,209,209,209,45,209,"0,000%","1,52672","0,61","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes 74 Pet clinic,3,106,60,207,207,207,51,207,"0,000%",",87925","0,35","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 60 Pet clinic,3,107,52,219,219,219,50,219,"0,000%","1,42180","0,56","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes 81 Pet clinic,3,88,44,178,178,178,43,178,"0,000%","1,44858","0,57","0,48"
http://20.50.171.10:9966/petclinic/api/pettypes 79 Pet clinic,3,101,71,186,186,186,47,186,"0,000%",",92194","0,37","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 84 Pet clinic,3,90,45,186,186,186,41,186,"0,000%","1,23001","0,49","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 76 Pet clinic,3,102,80,184,184,184,44,184,"0,000%","1,02215","0,41","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 46 Pet clinic,3,158,173,202,202,202,100,202,"0,000%","2,36780","0,94","0,78"
http://20.50.171.10:9966/petclinic/api/pettypes 68 Pet clinic,3,118,72,240,240,240,42,240,"0,000%","1,39860","0,55","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes 22 ${websiteName},3,800,612,1206,1206,1206,582,1206,"0,000%","1,86916","40,74","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes 83 Pet clinic,3,99,60,187,187,187,51,187,"0,000%",",96899","0,38","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 82 ${websiteName},3,1490,1388,2615,2615,2615,469,2615,"0,000%",",98782","22,12","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes 88 Pet clinic,3,100,57,194,194,194,51,194,"0,000%",",89445","0,35","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 92 Pet clinic,3,95,52,189,189,189,44,189,"0,000%",",97911","0,39","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 78 Pet clinic,3,132,138,203,203,203,56,203,"0,000%","2,29358","0,91","0,75"
http://20.50.171.10:9966/petclinic/api/pettypes 80 Pet clinic,3,116,86,180,180,180,83,180,"0,000%","2,57511","1,02","0,85"
http://20.50.171.10:9966/petclinic/api/pettypes 111 ${websiteName},2,1131,427,1836,1836,1836,427,1836,"0,000%",",89526","19,34","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 108 ${websiteName},2,1424,433,2415,2415,2415,433,2415,"0,000%",",71048","15,30","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 87 Pet clinic,3,218,181,408,408,408,66,408,"0,000%","1,42450","0,56","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes 89 Pet clinic,3,122,127,196,196,196,44,196,"0,000%","2,00133","0,79","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes 95 Pet clinic,3,402,173,949,949,949,84,949,"0,000%","1,42789","0,57","0,47"
http://20.50.171.10:9966/petclinic/api/pettypes 113 ${websiteName},2,708,442,975,975,975,442,975,"0,000%","1,45455","31,50","0,37"
http://20.50.171.10:9966/petclinic/api/pettypes 128 ${websiteName},2,785,413,1158,1158,1158,413,1158,"0,000%","1,28452","31,04","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 102 Pet clinic,2,112,47,177,177,177,47,177,"0,000%",",85837","0,34","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 97 Pet clinic,3,123,129,177,177,177,64,177,"0,000%","2,50000","0,99","0,82"
http://20.50.171.10:9966/petclinic/api/pettypes 130 ${websiteName},2,815,409,1222,1222,1222,409,1222,"0,000%","1,23305","27,03","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 72 Pet clinic,3,103,72,182,182,182,55,182,"0,000%","2,18818","0,87","0,72"
http://20.50.171.10:9966/petclinic/api/pettypes 137 ${websiteName},2,517,409,626,626,626,409,626,"0,000%","1,94932","42,89","0,49"
http://20.50.171.10:9966/petclinic/api/pettypes 75 Pet clinic,3,99,77,177,177,177,45,177,"0,000%",",91296","0,36","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 90 Pet clinic,3,91,56,172,172,172,46,172,"0,000%","2,07182","0,82","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes 85 Pet clinic,3,91,52,177,177,177,44,177,"0,000%","1,83486","0,73","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes 98 Pet clinic,3,99,60,181,181,181,58,181,"0,000%",",95572","0,38","0,31"
http://20.50.171.10:9966/petclinic/api/pettypes 104 Pet clinic,2,108,45,171,171,171,45,171,"0,000%","1,03413","0,41","0,34"
http://20.50.171.10:9966/petclinic/api/pettypes 132 ${websiteName},2,667,427,908,908,908,427,908,"0,000%","1,52788","33,51","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 100 Pet clinic,3,103,77,183,183,183,51,183,"0,000%","2,38854","0,95","0,79"
http://20.50.171.10:9966/petclinic/api/pettypes 25 Pet clinic,3,251,183,453,453,453,119,453,"0,000%","2,84630","1,13","0,94"
