Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 24 ${websiteName},1,3494,3494,3494,3494,3494,3494,3494,"0,000%",",28620","85,21","0,07"
http://20.50.171.10:9966/petclinic/api/owners 22 ${websiteName},1,3604,3604,3604,3604,3604,3604,3604,"0,000%",",27747","82,61","0,07"
http://20.50.171.10:9966/petclinic/api/owners/5 22 Pet clinic,2,49,46,52,52,52,46,52,"0,000%",",70771","0,31","0,18"
http://20.50.171.10:9966/petclinic/api/owners 18 ${websiteName},1,3698,3698,3698,3698,3698,3698,3698,"0,000%",",27042","80,51","0,07"
http://20.50.171.10:9966/petclinic/api/owners 27 ${websiteName},1,3662,3662,3662,3662,3662,3662,3662,"0,000%",",27307","81,30","0,07"
http://20.50.171.10:9966/petclinic/api/owners 16 ${websiteName},1,4044,4044,4044,4044,4044,4044,4044,"0,000%",",24728","73,62","0,06"
http://20.50.171.10:9966/petclinic/api/owners 13 ${websiteName},1,4164,4164,4164,4164,4164,4164,4164,"0,000%",",24015","71,50","0,06"
http://20.50.171.10:9966/petclinic/api/owners 56 ${websiteName},1,3772,3772,3772,3772,3772,3772,3772,"0,000%",",26511","78,93","0,07"
http://20.50.171.10:9966/petclinic/api/owners 39 ${websiteName},1,3944,3944,3944,3944,3944,3944,3944,"0,000%",",25355","75,49","0,06"
http://20.50.171.10:9966/petclinic/api/owners 42 ${websiteName},1,4060,4060,4060,4060,4060,4060,4060,"0,000%",",24631","73,33","0,06"
http://20.50.171.10:9966/petclinic/api/owners/5 2 Pet clinic,2,1786,45,3527,3527,3527,45,3527,"0,000%",",31934","0,14","0,08"
http://20.50.171.10:9966/petclinic/api/owners 54 ${websiteName},1,4106,4106,4106,4106,4106,4106,4106,"0,000%",",24355","72,51","0,06"
http://20.50.171.10:9966/petclinic/api/owners 30 ${websiteName},1,4411,4411,4411,4411,4411,4411,4411,"0,000%",",22671","67,50","0,06"
http://20.50.171.10:9966/petclinic/api/owners 63 ${websiteName},1,4175,4175,4175,4175,4175,4175,4175,"0,000%",",23952","71,31","0,06"
http://20.50.171.10:9966/petclinic/api/owners 36 ${websiteName},1,4505,4505,4505,4505,4505,4505,4505,"0,000%",",22198","66,09","0,06"
http://20.50.171.10:9966/petclinic/api/owners 51 ${websiteName},1,4367,4367,4367,4367,4367,4367,4367,"0,000%",",22899","68,18","0,06"
http://20.50.171.10:9966/petclinic/api/owners 38 ${websiteName},1,4507,4507,4507,4507,4507,4507,4507,"0,000%",",22188","66,06","0,06"
http://20.50.171.10:9966/petclinic/api/owners 50 ${websiteName},1,4519,4519,4519,4519,4519,4519,4519,"0,000%",",22129","65,88","0,06"
http://20.50.171.10:9966/petclinic/api/owners/5 50 Pet clinic,2,82,47,118,118,118,47,118,"0,000%","1,84162","0,81","0,47"
http://20.50.171.10:9966/petclinic/api/owners 6 ${websiteName},1,5037,5037,5037,5037,5037,5037,5037,"0,000%",",19853","59,11","0,05"
http://20.50.171.10:9966/petclinic/api/owners 45 ${websiteName},1,4822,4822,4822,4822,4822,4822,4822,"0,000%",",20738","61,74","0,05"
http://20.50.171.10:9966/petclinic/api/pettypes 50 Pet clinic,1,225,225,225,225,225,225,225,"0,000%","4,44444","143,56","1,13"
http://20.50.171.10:9966/petclinic/api/owners 53 ${websiteName},1,4792,4792,4792,4792,4792,4792,4792,"0,000%",",20868","62,13","0,05"
http://20.50.171.10:9966/petclinic/api/owners 28 ${websiteName},1,5101,5101,5101,5101,5101,5101,5101,"0,000%",",19604","58,37","0,05"
http://20.50.171.10:9966/petclinic/api/owners 31 ${websiteName},1,5153,5153,5153,5153,5153,5153,5153,"0,000%",",19406","57,78","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 31 Pet clinic,2,45,44,46,46,46,44,46,"0,000%","1,27551","0,56","0,32"
http://20.50.171.10:9966/petclinic/api/owners 14 ${websiteName},1,5402,5402,5402,5402,5402,5402,5402,"0,000%",",18512","55,11","0,05"
http://20.50.171.10:9966/petclinic/api/owners 48 ${websiteName},1,5090,5090,5090,5090,5090,5090,5090,"0,000%",",19646","58,49","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 1 Pet clinic,2,2254,49,4460,4460,4460,49,4460,"0,000%",",36483","0,16","0,09"
http://20.50.171.10:9966/petclinic/api/owners/5 12 Pet clinic,2,1957,47,3868,3868,3868,47,3868,"0,000%",",45035","0,20","0,11"
http://20.50.171.10:9966/petclinic/api/owners 10 ${websiteName},1,5589,5589,5589,5589,5589,5589,5589,"0,000%",",17892","53,27","0,05"
http://20.50.171.10:9966/petclinic/api/owners 78 ${websiteName},1,4948,4948,4948,4948,4948,4948,4948,"0,000%",",20210","60,17","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 20 Pet clinic,2,1851,73,3630,3630,3630,73,3630,"0,000%",",49261","0,22","0,13"
http://20.50.171.10:9966/petclinic/api/owners/5 15 Pet clinic,2,1670,59,3281,3281,3281,59,3281,"0,000%",",53107","0,23","0,13"
http://20.50.171.10:9966/petclinic/api/owners/5 78 Pet clinic,2,50,48,52,52,52,48,52,"0,000%","3,67647","1,62","0,93"
http://20.50.171.10:9966/petclinic/api/owners/5 9 Pet clinic,2,1402,44,2760,2760,2760,44,2760,"0,000%",",49468","0,22","0,13"
http://20.50.171.10:9966/petclinic/api/owners/5 7 Pet clinic,2,1397,49,2745,2745,2745,49,2745,"0,000%",",56834","0,25","0,14"
http://20.50.171.10:9966/petclinic/api/owners/5 8 Pet clinic,2,1307,63,2552,2552,2552,63,2552,"0,000%",",48508","0,21","0,12"
http://20.50.171.10:9966/petclinic/api/owners/5 26 Pet clinic,2,1201,114,2288,2288,2288,114,2288,"0,000%",",65789","0,29","0,17"
http://20.50.171.10:9966/petclinic/api/owners/5 33 Pet clinic,2,1125,47,2203,2203,2203,47,2203,"0,000%",",73126","0,32","0,19"
http://20.50.171.10:9966/petclinic/api/owners/5 19 Pet clinic,2,1315,47,2584,2584,2584,47,2584,"0,000%",",50000","0,22","0,13"
http://20.50.171.10:9966/petclinic/api/owners/5 4 Pet clinic,2,1072,52,2093,2093,2093,52,2093,"0,000%",",47371","0,21","0,12"
http://20.50.171.10:9966/petclinic/api/owners/5 24 Pet clinic,2,1043,45,2042,2042,2042,45,2042,"0,000%",",64683","0,29","0,16"
http://20.50.171.10:9966/petclinic/api/owners 59 ${websiteName},1,5197,5197,5197,5197,5197,5197,5197,"0,000%",",19242","57,29","0,05"
http://20.50.171.10:9966/petclinic/api/owners 75 ${websiteName},1,5040,5040,5040,5040,5040,5040,5040,"0,000%",",19841","59,07","0,05"
http://20.50.171.10:9966/petclinic/api/owners 57 ${websiteName},1,5249,5249,5249,5249,5249,5249,5249,"0,000%",",19051","56,72","0,05"
http://20.50.171.10:9966/petclinic/api/owners 43 ${websiteName},1,5397,5397,5397,5397,5397,5397,5397,"0,000%",",18529","55,17","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 18 Pet clinic,2,1010,54,1966,1966,1966,54,1966,"0,000%",",73287","0,32","0,19"
http://20.50.171.10:9966/petclinic/api/owners/5 13 Pet clinic,2,800,50,1551,1551,1551,50,1551,"0,000%",",58582","0,26","0,15"
http://20.50.171.10:9966/petclinic/api/owners/5 16 Pet clinic,2,841,43,1640,1640,1640,43,1640,"0,000%",",66912","0,30","0,17"
http://20.50.171.10:9966/petclinic/api/owners/5 27 Pet clinic,2,980,50,1911,1911,1911,50,1911,"0,000%",",52438","0,23","0,13"
http://20.50.171.10:9966/petclinic/api/owners/5 56 Pet clinic,2,781,52,1511,1511,1511,52,1511,"0,000%","1,03199","0,46","0,26"
http://20.50.171.10:9966/petclinic/api/owners/5 39 Pet clinic,2,785,47,1524,1524,1524,47,1524,"0,000%","1,01368","0,45","0,26"
http://20.50.171.10:9966/petclinic/api/owners/5 42 Pet clinic,2,714,49,1379,1379,1379,49,1379,"0,000%","1,05374","0,47","0,27"
http://20.50.171.10:9966/petclinic/api/owners 11 ${websiteName},1,5762,5762,5762,5762,5762,5762,5762,"0,000%",",17355","51,67","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 54 Pet clinic,2,648,50,1247,1247,1247,50,1247,"0,000%","1,10681","0,49","0,28"
http://20.50.171.10:9966/petclinic/api/owners/5 36 Pet clinic,2,543,52,1034,1034,1034,52,1034,"0,000%","1,29870","0,57","0,33"
http://20.50.171.10:9966/petclinic/api/owners/5 63 Pet clinic,2,568,45,1092,1092,1092,45,1092,"0,000%","1,10497","0,49","0,28"
http://20.50.171.10:9966/petclinic/api/owners/5 51 Pet clinic,2,534,47,1021,1021,1021,47,1021,"0,000%","1,22399","0,54","0,31"
http://20.50.171.10:9966/petclinic/api/owners/5 30 Pet clinic,2,615,44,1186,1186,1186,44,1186,"0,000%",",88692","0,39","0,23"
http://20.50.171.10:9966/petclinic/api/owners/5 38 Pet clinic,2,531,48,1014,1014,1014,48,1014,"0,000%","1,19474","0,53","0,30"
http://20.50.171.10:9966/petclinic/api/owners/5 6 Pet clinic,2,431,47,816,816,816,47,816,"0,000%","1,41243","0,62","0,36"
http://20.50.171.10:9966/petclinic/api/pets/1 50 Pet clinic,2,348,72,624,624,624,72,624,"100,000%","2,87356","0,72","1,10"
http://20.50.171.10:9966/petclinic/api/owners/5 45 Pet clinic,2,344,46,643,643,643,46,643,"0,000%","1,19689","0,53","0,30"
http://20.50.171.10:9966/petclinic/api/owners/5 11 Pet clinic,2,46,44,49,49,49,44,49,"0,000%",",64746","0,29","0,16"
Owner page,100,1297,598,3641,4012,5379,215,6173,"100,000%","10,12453","334,02","7,69"
http://20.50.171.10:9966/petclinic/api/owners/5 28 Pet clinic,2,291,49,533,533,533,49,533,"0,000%","1,64339","0,73","0,42"
http://20.50.171.10:9966/petclinic/api/owners/5 53 Pet clinic,2,318,43,594,594,594,43,594,"0,000%","1,38985","0,61","0,35"
http://20.50.171.10:9966/petclinic/api/owners/5 14 Pet clinic,2,225,49,402,402,402,49,402,"0,000%","1,89215","0,84","0,48"
http://20.50.171.10:9966/petclinic/api/owners/5 48 Pet clinic,2,213,46,380,380,380,46,380,"0,000%","2,64201","1,17","0,67"
http://20.50.171.10:9966/petclinic/api/owners/5 21 Pet clinic,2,1614,44,3185,3185,3185,44,3185,"0,000%",",52618","0,23","0,13"
http://20.50.171.10:9966/petclinic/api/owners 90 ${websiteName},1,5075,5075,5075,5075,5075,5075,5075,"0,000%",",19704","58,67","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 59 Pet clinic,2,125,51,199,199,199,51,199,"0,000%","2,20507","0,97","0,56"
http://20.50.171.10:9966/petclinic/api/owners/5 75 Pet clinic,2,121,46,197,197,197,46,197,"0,000%","3,73832","1,65","0,95"
http://20.50.171.10:9966/petclinic/api/owners/5 43 Pet clinic,2,103,45,161,161,161,45,161,"0,000%","2,44798","1,08","0,62"
http://20.50.171.10:9966/petclinic/api/owners/5 57 Pet clinic,2,113,58,169,169,169,58,169,"0,000%","3,33333","1,47","0,85"
http://20.50.171.10:9966/petclinic/api/pettypes 12 Pet clinic,1,426,426,426,426,426,426,426,"0,000%","2,34742","75,82","0,60"
http://20.50.171.10:9966/petclinic/api/pettypes 20 Pet clinic,1,241,241,241,241,241,241,241,"0,000%","4,14938","134,03","1,05"
http://20.50.171.10:9966/petclinic/api/owners/5 10 Pet clinic,2,201,46,356,356,356,46,356,"0,000%","1,59490","0,70","0,40"
http://20.50.171.10:9966/petclinic/api/pets/1 12 Pet clinic,2,50,48,52,52,52,48,52,"100,000%","20,00000","4,98","7,63"
http://20.50.171.10:9966/petclinic/api/pets/1 20 Pet clinic,2,57,43,72,72,72,43,72,"100,000%","17,39130","4,33","6,63"
http://20.50.171.10:9966/petclinic/api/owners/5 90 Pet clinic,2,66,45,88,88,88,45,88,"0,000%","5,61798","2,48","1,43"
http://20.50.171.10:9966/petclinic/api/pettypes 3 Pet clinic,1,3919,3919,3919,3919,3919,3919,3919,"0,000%",",25517","8,24","0,06"
http://20.50.171.10:9966/petclinic/api/pettypes 15 Pet clinic,1,304,304,304,304,304,304,304,"0,000%","3,28947","106,25","0,84"
http://20.50.171.10:9966/petclinic/api/pettypes 56 Pet clinic,1,258,258,258,258,258,258,258,"0,000%","3,87597","125,20","0,98"
Edit pet form,100,122,101,138,353,410,83,423,"100,000%","19,81768","13,68","15,15"
http://20.50.171.10:9966/petclinic/api/pettypes 78 Pet clinic,1,331,331,331,331,331,331,331,"0,000%","3,02115","97,59","0,77"
http://20.50.171.10:9966/petclinic/api/owners 68 ${websiteName},1,5424,5424,5424,5424,5424,5424,5424,"0,000%",",18437","54,89","0,05"
http://20.50.171.10:9966/petclinic/api/pettypes 33 Pet clinic,1,349,349,349,349,349,349,349,"0,000%","2,86533","92,55","0,73"
http://20.50.171.10:9966/petclinic/api/pets/1 3 Pet clinic,2,62,51,73,73,73,51,73,"100,000%","16,12903","4,02","6,15"
http://20.50.171.10:9966/petclinic/api/pettypes 39 Pet clinic,1,271,271,271,271,271,271,271,"0,000%","3,69004","119,19","0,94"
http://20.50.171.10:9966/petclinic/api/pets/1 15 Pet clinic,2,61,56,66,66,66,56,66,"100,000%","16,39344","4,08","6,25"
http://20.50.171.10:9966/petclinic/api/pettypes 21 Pet clinic,1,184,184,184,184,184,184,184,"0,000%","5,43478","175,55","1,38"
http://20.50.171.10:9966/petclinic/api/pets/1 56 Pet clinic,2,57,48,66,66,66,48,66,"100,000%","17,39130","4,33","6,63"
http://20.50.171.10:9966/petclinic/api/owners/5 68 Pet clinic,2,47,46,48,48,48,46,48,"0,000%","1,76678","0,78","0,45"
http://20.50.171.10:9966/petclinic/api/pets/1 78 Pet clinic,2,56,48,64,64,64,48,64,"100,000%","17,69912","4,41","6,75"
http://20.50.171.10:9966/petclinic/api/pettypes 48 Pet clinic,1,212,212,212,212,212,212,212,"0,000%","4,71698","152,36","1,20"
http://20.50.171.10:9966/petclinic/api/pettypes 75 Pet clinic,1,179,179,179,179,179,179,179,"0,000%","5,58659","180,45","1,42"
http://20.50.171.10:9966/petclinic/api/pettypes 90 Pet clinic,1,115,115,115,115,115,115,115,"0,000%","8,69565","280,88","2,21"
http://20.50.171.10:9966/petclinic/api/pettypes 63 Pet clinic,1,301,301,301,301,301,301,301,"0,000%","3,32226","107,31","0,84"
http://20.50.171.10:9966/petclinic/api/pets/1 33 Pet clinic,2,67,58,77,77,77,58,77,"100,000%","14,81481","3,69","5,65"
http://20.50.171.10:9966/petclinic/api/pets/1 39 Pet clinic,2,65,58,72,72,72,58,72,"100,000%","15,38462","3,83","5,87"
http://20.50.171.10:9966/petclinic/api/pets/1 21 Pet clinic,2,193,64,322,322,322,64,322,"100,000%","5,18135","1,29","1,98"
http://20.50.171.10:9966/petclinic/api/pets/1 48 Pet clinic,2,59,55,63,63,63,55,63,"100,000%","16,80672","4,19","6,41"
http://20.50.171.10:9966/petclinic/api/pets/1 75 Pet clinic,2,56,51,62,62,62,51,62,"100,000%","17,69912","4,41","6,75"
http://20.50.171.10:9966/petclinic/api/pets/1 90 Pet clinic,2,54,50,58,58,58,50,58,"100,000%","18,51852","4,61","7,06"
http://20.50.171.10:9966/petclinic/api/pettypes 42 Pet clinic,1,375,375,375,375,375,375,375,"0,000%","2,66667","86,14","0,68"
http://20.50.171.10:9966/petclinic/api/pettypes 36 Pet clinic,1,353,353,353,353,353,353,353,"0,000%","2,83286","91,50","0,72"
http://20.50.171.10:9966/petclinic/api/pettypes 57 Pet clinic,1,284,284,284,284,284,284,284,"0,000%","3,52113","113,74","0,89"
http://20.50.171.10:9966/petclinic/api/pets/1 42 Pet clinic,2,47,45,50,50,50,45,50,"100,000%","21,05263","5,24","8,03"
http://20.50.171.10:9966/petclinic/api/owners 29 ${websiteName},1,5994,5994,5994,5994,5994,5994,5994,"0,000%",",16683","49,67","0,04"
http://20.50.171.10:9966/petclinic/api/pettypes 54 Pet clinic,1,402,402,402,402,402,402,402,"0,000%","2,48756","80,35","0,63"
http://20.50.171.10:9966/petclinic/api/pets/1 36 Pet clinic,2,50,48,52,52,52,48,52,"100,000%","20,00000","4,98","7,63"
http://20.50.171.10:9966/petclinic/api/pettypes 26 Pet clinic,1,535,535,535,535,535,535,535,"0,000%","1,86916","60,38","0,47"
http://20.50.171.10:9966/petclinic/api/pets/1 57 Pet clinic,2,44,44,44,44,44,44,44,"100,000%","22,72727","5,66","8,67"
http://20.50.171.10:9966/petclinic/api/pettypes 53 Pet clinic,1,410,410,410,410,410,410,410,"0,000%","2,43902","78,78","0,62"
http://20.50.171.10:9966/petclinic/api/owners/5 29 Pet clinic,2,46,44,49,49,49,44,49,"0,000%","2,58732","1,14","0,66"
http://20.50.171.10:9966/petclinic/api/pets/1 54 Pet clinic,2,53,48,58,58,58,48,58,"100,000%","18,69159","4,65","7,13"
http://20.50.171.10:9966/petclinic/api/pets/1 26 Pet clinic,2,51,45,57,57,57,45,57,"100,000%","19,60784","4,88","7,48"
http://20.50.171.10:9966/petclinic/api/pettypes 51 Pet clinic,1,462,462,462,462,462,462,462,"0,000%","2,16450","69,92","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes 6 Pet clinic,1,453,453,453,453,453,453,453,"0,000%","2,20751","71,30","0,56"
http://20.50.171.10:9966/petclinic/api/pets/1 53 Pet clinic,2,195,50,340,340,340,50,340,"100,000%","5,12821","1,28","1,96"
http://20.50.171.10:9966/petclinic/api/pettypes 7 Pet clinic,1,629,629,629,629,629,629,629,"0,000%","1,58983","51,35","0,40"
http://20.50.171.10:9966/petclinic/api/pettypes 38 Pet clinic,1,512,512,512,512,512,512,512,"0,000%","1,95312","63,09","0,50"
http://20.50.171.10:9966/petclinic/api/pets/1 51 Pet clinic,2,51,46,57,57,57,46,57,"100,000%","19,23077","4,79","7,33"
http://20.50.171.10:9966/petclinic/api/pets/1 6 Pet clinic,2,49,45,53,53,53,45,53,"100,000%","20,20202","5,03","7,70"
http://20.50.171.10:9966/petclinic/api/pettypes 14 Pet clinic,1,494,494,494,494,494,494,494,"0,000%","2,02429","65,39","0,51"
http://20.50.171.10:9966/petclinic/api/pettypes 1 Pet clinic,1,864,864,864,864,864,864,864,"0,000%","1,15741","37,39","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 28 Pet clinic,1,528,528,528,528,528,528,528,"0,000%","1,89394","61,18","0,48"
http://20.50.171.10:9966/petclinic/api/owners 87 ${websiteName},1,5576,5576,5576,5576,5576,5576,5576,"0,000%",",17934","53,39","0,05"
http://20.50.171.10:9966/petclinic/api/pets/1 7 Pet clinic,2,48,46,50,50,50,46,50,"100,000%","20,83333","5,19","7,94"
http://20.50.171.10:9966/petclinic/api/pettypes 18 Pet clinic,1,617,617,617,617,617,617,617,"0,000%","1,62075","52,35","0,41"
http://20.50.171.10:9966/petclinic/api/pets/1 38 Pet clinic,2,49,47,52,52,52,47,52,"100,000%","20,20202","5,03","7,70"
http://20.50.171.10:9966/petclinic/api/pets/1 14 Pet clinic,2,55,52,58,58,58,52,58,"100,000%","18,01802","4,49","6,87"
http://20.50.171.10:9966/petclinic/api/pets/1 1 Pet clinic,2,53,52,55,55,55,52,55,"100,000%","18,51852","4,61","7,06"
http://20.50.171.10:9966/petclinic/api/pettypes 22 Pet clinic,1,2625,2625,2625,2625,2625,2625,2625,"0,000%",",38095","12,31","0,10"
http://20.50.171.10:9966/petclinic/api/pets/1 28 Pet clinic,2,53,52,54,54,54,52,54,"100,000%","18,86792","4,70","7,20"
http://20.50.171.10:9966/petclinic/api/owners/5 87 Pet clinic,2,51,50,52,52,52,50,52,"0,000%","4,97512","2,20","1,26"
http://20.50.171.10:9966/petclinic/api/pettypes 43 Pet clinic,1,510,510,510,510,510,510,510,"0,000%","1,96078","63,33","0,50"
http://20.50.171.10:9966/petclinic/api/pets/1 18 Pet clinic,2,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","8,29"
http://20.50.171.10:9966/petclinic/api/pets/1 63 Pet clinic,2,185,44,326,326,326,44,326,"100,000%","5,39084","1,34","2,06"
http://20.50.171.10:9966/petclinic/api/pettypes 59 Pet clinic,1,562,562,562,562,562,562,562,"0,000%","1,77936","57,47","0,45"
http://20.50.171.10:9966/petclinic/api/pets/1 22 Pet clinic,2,50,48,52,52,52,48,52,"100,000%","19,80198","4,93","7,55"
http://20.50.171.10:9966/petclinic/api/pets/1 43 Pet clinic,2,49,48,51,51,51,48,51,"100,000%","20,00000","4,98","7,63"
http://20.50.171.10:9966/petclinic/api/pets/1 59 Pet clinic,2,47,47,48,48,48,47,48,"100,000%","21,05263","5,24","8,03"
http://20.50.171.10:9966/petclinic/api/pettypes 24 Pet clinic,1,913,913,913,913,913,913,913,"0,000%","1,09529","35,38","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes 87 Pet clinic,1,196,196,196,196,196,196,196,"0,000%","5,10204","164,80","1,30"
http://20.50.171.10:9966/petclinic/api/pets/1 24 Pet clinic,2,45,44,47,47,47,44,47,"100,000%","21,97802","5,47","8,38"
http://20.50.171.10:9966/petclinic/api/pets/1 87 Pet clinic,2,51,45,58,58,58,45,58,"100,000%","19,41748","4,84","7,40"
http://20.50.171.10:9966/petclinic/api/owners 69 ${websiteName},1,6102,6102,6102,6102,6102,6102,6102,"0,000%",",16388","48,79","0,04"
http://20.50.171.10:9966/petclinic/api/pettypes 45 Pet clinic,1,884,884,884,884,884,884,884,"0,000%","1,13122","36,54","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 10 Pet clinic,1,760,760,760,760,760,760,760,"0,000%","1,31579","42,50","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes 30 Pet clinic,1,939,939,939,939,939,939,939,"0,000%","1,06496","34,40","0,27"
http://20.50.171.10:9966/petclinic/api/owners/5 69 Pet clinic,2,54,51,57,57,57,51,57,"0,000%","3,13972","1,39","0,80"
http://20.50.171.10:9966/petclinic/api/pets/1 45 Pet clinic,2,49,49,49,49,49,49,49,"100,000%","20,40816","5,08","7,78"
http://20.50.171.10:9966/petclinic/api/pets/1 10 Pet clinic,2,45,42,49,49,49,42,49,"100,000%","21,97802","5,47","8,38"
http://20.50.171.10:9966/petclinic/api/owners 37 ${websiteName},1,6502,6502,6502,6502,6502,6502,6502,"0,000%",",15380","45,79","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 30 Pet clinic,2,42,41,44,44,44,41,44,"100,000%","23,52941","5,86","8,97"
http://20.50.171.10:9966/petclinic/api/pettypes 31 Pet clinic,1,1388,1388,1388,1388,1388,1388,1388,"0,000%",",72046","23,27","0,18"
http://20.50.171.10:9966/petclinic/api/owners 60 ${websiteName},1,6315,6315,6315,6315,6315,6315,6315,"0,000%",",15835","47,15","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 37 Pet clinic,2,49,43,55,55,55,43,55,"0,000%","3,77358","1,67","0,96"
http://20.50.171.10:9966/petclinic/api/pettypes 9 Pet clinic,1,1142,1142,1142,1142,1142,1142,1142,"0,000%",",87566","28,28","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 29 Pet clinic,1,591,591,591,591,591,591,591,"0,000%","1,69205","54,65","0,43"
http://20.50.171.10:9966/petclinic/api/pets/1 31 Pet clinic,2,44,43,46,46,46,43,46,"100,000%","22,22222","5,53","8,47"
http://20.50.171.10:9966/petclinic/api/owners/5 60 Pet clinic,2,49,48,50,50,50,48,50,"0,000%","2,95858","1,31","0,75"
http://20.50.171.10:9966/petclinic/api/pets/1 9 Pet clinic,2,48,45,52,52,52,45,52,"100,000%","20,61856","5,13","7,86"
http://20.50.171.10:9966/petclinic/api/pets/1 29 Pet clinic,2,43,41,46,46,46,41,46,"100,000%","22,72727","5,66","8,67"
http://20.50.171.10:9966/petclinic/api/pettypes 69 Pet clinic,1,185,185,185,185,185,185,185,"0,000%","5,40541","174,60","1,37"
http://20.50.171.10:9966/petclinic/api/pettypes 19 Pet clinic,1,1282,1282,1282,1282,1282,1282,1282,"0,000%",",78003","25,20","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 16 Pet clinic,1,1216,1216,1216,1216,1216,1216,1216,"0,000%",",82237","26,56","0,21"
http://20.50.171.10:9966/petclinic/api/pets/1 69 Pet clinic,2,171,46,296,296,296,46,296,"100,000%","5,84795","1,46","2,23"
http://20.50.171.10:9966/petclinic/api/pets/1 19 Pet clinic,2,43,43,44,44,44,43,44,"100,000%","22,98851","5,72","8,77"
http://20.50.171.10:9966/petclinic/api/pettypes 68 Pet clinic,1,945,945,945,945,945,945,945,"0,000%","1,05820","34,18","0,27"
http://20.50.171.10:9966/petclinic/api/pets/1 16 Pet clinic,2,44,42,47,47,47,42,47,"100,000%","22,47191","5,60","8,57"
http://20.50.171.10:9966/petclinic/api/pettypes 2 Pet clinic,1,2604,2604,2604,2604,2604,2604,2604,"0,000%",",38402","12,40","0,10"
http://20.50.171.10:9966/petclinic/api/owners 96 ${websiteName},1,6146,6146,6146,6146,6146,6146,6146,"0,000%",",16271","48,44","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 68 Pet clinic,2,45,44,46,46,46,44,46,"100,000%","21,97802","5,47","8,38"
http://20.50.171.10:9966/petclinic/api/pets/1 2 Pet clinic,2,42,42,43,43,43,42,43,"100,000%","23,25581","5,79","8,87"
