Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 65 ${websiteName},1,6362,6362,6362,6362,6362,6362,6362,"0,000%",",15718","46,80","0,04"
http://20.50.171.10:9966/petclinic/api/owners 18 ${websiteName},1,6585,6585,6585,6585,6585,6585,6585,"0,000%",",15186","45,21","0,04"
http://20.50.171.10:9966/petclinic/api/owners 239 ${websiteName},1,6186,6186,6186,6186,6186,6186,6186,"0,000%",",16166","48,13","0,04"
http://20.50.171.10:9966/petclinic/api/owners 17 ${websiteName},1,6656,6656,6656,6656,6656,6656,6656,"0,000%",",15024","44,73","0,04"
http://20.50.171.10:9966/petclinic/api/owners 83 ${websiteName},1,6765,6765,6765,6765,6765,6765,6765,"0,000%",",14782","44,01","0,04"
http://20.50.171.10:9966/petclinic/api/owners 4 ${websiteName},1,6956,6956,6956,6956,6956,6956,6956,"0,000%",",14376","42,80","0,04"
http://20.50.171.10:9966/petclinic/api/owners 95 ${websiteName},1,6908,6908,6908,6908,6908,6908,6908,"0,000%",",14476","43,10","0,04"
http://20.50.171.10:9966/petclinic/api/owners 104 ${websiteName},1,7040,7040,7040,7040,7040,7040,7040,"0,000%",",14205","42,29","0,04"
http://20.50.171.10:9966/petclinic/api/owners 86 ${websiteName},1,7170,7170,7170,7170,7170,7170,7170,"0,000%",",13947","41,52","0,04"
http://20.50.171.10:9966/petclinic/api/owners 488 ${websiteName},1,6448,6448,6448,6448,6448,6448,6448,"0,000%",",15509","46,17","0,04"
http://20.50.171.10:9966/petclinic/api/owners 10 ${websiteName},1,7549,7549,7549,7549,7549,7549,7549,"0,000%",",13247","39,44","0,03"
http://20.50.171.10:9966/petclinic/api/owners 271 ${websiteName},1,7074,7074,7074,7074,7074,7074,7074,"0,000%",",14136","42,09","0,04"
http://20.50.171.10:9966/petclinic/api/owners 19 ${websiteName},1,7714,7714,7714,7714,7714,7714,7714,"0,000%",",12963","38,60","0,03"
http://20.50.171.10:9966/petclinic/api/owners 26 ${websiteName},1,7728,7728,7728,7728,7728,7728,7728,"0,000%",",12940","38,53","0,03"
http://20.50.171.10:9966/petclinic/api/owners 107 ${websiteName},1,7573,7573,7573,7573,7573,7573,7573,"0,000%",",13205","39,31","0,03"
http://20.50.171.10:9966/petclinic/api/owners 77 ${websiteName},1,7781,7781,7781,7781,7781,7781,7781,"0,000%",",12852","38,26","0,03"
http://20.50.171.10:9966/petclinic/api/owners 98 ${websiteName},1,7966,7966,7966,7966,7966,7966,7966,"0,000%",",12553","37,38","0,03"
http://20.50.171.10:9966/petclinic/api/owners 12 ${websiteName},1,8175,8175,8175,8175,8175,8175,8175,"0,000%",",12232","36,42","0,03"
http://20.50.171.10:9966/petclinic/api/owners 89 ${websiteName},1,8119,8119,8119,8119,8119,8119,8119,"0,000%",",12317","36,67","0,03"
http://20.50.171.10:9966/petclinic/api/owners 125 ${websiteName},1,8052,8052,8052,8052,8052,8052,8052,"0,000%",",12419","36,98","0,03"
http://20.50.171.10:9966/petclinic/api/owners 56 ${websiteName},1,8246,8246,8246,8246,8246,8246,8246,"0,000%",",12127","36,11","0,03"
http://20.50.171.10:9966/petclinic/api/owners 50 ${websiteName},1,8275,8275,8275,8275,8275,8275,8275,"0,000%",",12085","35,98","0,03"
http://20.50.171.10:9966/petclinic/api/owners 92 ${websiteName},1,8242,8242,8242,8242,8242,8242,8242,"0,000%",",12133","36,12","0,03"
http://20.50.171.10:9966/petclinic/api/owners 68 ${websiteName},1,8327,8327,8327,8327,8327,8327,8327,"0,000%",",12009","35,75","0,03"
http://20.50.171.10:9966/petclinic/api/owners 1 ${websiteName},1,8643,8643,8643,8643,8643,8643,8643,"0,000%",",11570","34,45","0,03"
http://20.50.171.10:9966/petclinic/api/owners 116 ${websiteName},1,8456,8456,8456,8456,8456,8456,8456,"0,000%",",11826","35,21","0,03"
http://20.50.171.10:9966/petclinic/api/owners 113 ${websiteName},1,8486,8486,8486,8486,8486,8486,8486,"0,000%",",11784","35,08","0,03"
http://20.50.171.10:9966/petclinic/api/owners 71 ${websiteName},1,8717,8717,8717,8717,8717,8717,8717,"0,000%",",11472","34,16","0,03"
http://20.50.171.10:9966/petclinic/api/owners 138 ${websiteName},1,8806,8806,8806,8806,8806,8806,8806,"0,000%",",11356","33,81","0,03"
http://20.50.171.10:9966/petclinic/api/owners 51 ${websiteName},1,8985,8985,8985,8985,8985,8985,8985,"0,000%",",11130","33,14","0,03"
http://20.50.171.10:9966/petclinic/api/owners 30 ${websiteName},1,9077,9077,9077,9077,9077,9077,9077,"0,000%",",11017","32,80","0,03"
http://20.50.171.10:9966/petclinic/api/owners 28 ${websiteName},1,9376,9376,9376,9376,9376,9376,9376,"0,000%",",10666","31,75","0,03"
http://20.50.171.10:9966/petclinic/api/owners 24 ${websiteName},1,9430,9430,9430,9430,9430,9430,9430,"0,000%",",10604","31,57","0,03"
http://20.50.171.10:9966/petclinic/api/owners 82 ${websiteName},1,9331,9331,9331,9331,9331,9331,9331,"0,000%",",10717","31,91","0,03"
http://20.50.171.10:9966/petclinic/api/owners 413 ${websiteName},1,8738,8738,8738,8738,8738,8738,8738,"0,000%",",11444","34,07","0,03"
http://20.50.171.10:9966/petclinic/api/owners 338 ${websiteName},1,9014,9014,9014,9014,9014,9014,9014,"0,000%",",11094","33,03","0,03"
http://20.50.171.10:9966/petclinic/api/owners 128 ${websiteName},1,9435,9435,9435,9435,9435,9435,9435,"0,000%",",10599","31,56","0,03"
http://20.50.171.10:9966/petclinic/api/owners 64 ${websiteName},1,9659,9659,9659,9659,9659,9659,9659,"0,000%",",10353","30,82","0,03"
http://20.50.171.10:9966/petclinic/api/owners 6 ${websiteName},1,9817,9817,9817,9817,9817,9817,9817,"0,000%",",10186","30,33","0,03"
http://20.50.171.10:9966/petclinic/api/owners 39 ${websiteName},1,9859,9859,9859,9859,9859,9859,9859,"0,000%",",10143","30,20","0,03"
http://20.50.171.10:9966/petclinic/api/owners 27 ${websiteName},1,9886,9886,9886,9886,9886,9886,9886,"0,000%",",10115","30,12","0,03"
http://20.50.171.10:9966/petclinic/api/owners 150 ${websiteName},1,9695,9695,9695,9695,9695,9695,9695,"0,000%",",10315","30,71","0,03"
http://20.50.171.10:9966/petclinic/api/owners 76 ${websiteName},1,9900,9900,9900,9900,9900,9900,9900,"0,000%",",10101","30,07","0,03"
http://20.50.171.10:9966/petclinic/api/owners 302 ${websiteName},1,9479,9479,9479,9479,9479,9479,9479,"0,000%",",10550","31,41","0,03"
http://20.50.171.10:9966/petclinic/api/owners 194 ${websiteName},1,9851,9851,9851,9851,9851,9851,9851,"0,000%",",10151","30,22","0,03"
http://20.50.171.10:9966/petclinic/api/owners 55 ${websiteName},1,10235,10235,10235,10235,10235,10235,10235,"0,000%",",09770","29,09","0,02"
http://20.50.171.10:9966/petclinic/api/owners 120 ${websiteName},1,10273,10273,10273,10273,10273,10273,10273,"0,000%",",09734","28,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 52 ${websiteName},1,10466,10466,10466,10466,10466,10466,10466,"0,000%",",09555","28,45","0,02"
http://20.50.171.10:9966/petclinic/api/owners 122 ${websiteName},1,10332,10332,10332,10332,10332,10332,10332,"0,000%",",09679","28,82","0,02"
http://20.50.171.10:9966/petclinic/api/owners 99 ${websiteName},1,10401,10401,10401,10401,10401,10401,10401,"0,000%",",09614","28,63","0,02"
http://20.50.171.10:9966/petclinic/api/owners 494 ${websiteName},1,9621,9621,9621,9621,9621,9621,9621,"0,000%",",10394","30,95","0,03"
http://20.50.171.10:9966/petclinic/api/owners 22 ${websiteName},1,10598,10598,10598,10598,10598,10598,10598,"0,000%",",09436","28,09","0,02"
http://20.50.171.10:9966/petclinic/api/owners 249 ${websiteName},1,10175,10175,10175,10175,10175,10175,10175,"0,000%",",09828","29,26","0,02"
http://20.50.171.10:9966/petclinic/api/owners 143 ${websiteName},1,10433,10433,10433,10433,10433,10433,10433,"0,000%",",09585","28,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 245 ${websiteName},1,10239,10239,10239,10239,10239,10239,10239,"0,000%",",09767","29,08","0,02"
http://20.50.171.10:9966/petclinic/api/owners 254 ${websiteName},1,10243,10243,10243,10243,10243,10243,10243,"0,000%",",09763","29,07","0,02"
http://20.50.171.10:9966/petclinic/api/owners 110 ${websiteName},1,10556,10556,10556,10556,10556,10556,10556,"0,000%",",09473","28,20","0,02"
http://20.50.171.10:9966/petclinic/api/owners 66 ${websiteName},1,10748,10748,10748,10748,10748,10748,10748,"0,000%",",09304","27,70","0,02"
http://20.50.171.10:9966/petclinic/api/owners 136 ${websiteName},1,10639,10639,10639,10639,10639,10639,10639,"0,000%",",09399","27,98","0,02"
http://20.50.171.10:9966/petclinic/api/owners 140 ${websiteName},1,10645,10645,10645,10645,10645,10645,10645,"0,000%",",09394","27,97","0,02"
http://20.50.171.10:9966/petclinic/api/owners 139 ${websiteName},1,10679,10679,10679,10679,10679,10679,10679,"0,000%",",09364","27,88","0,02"
http://20.50.171.10:9966/petclinic/api/owners 33 ${websiteName},1,10938,10938,10938,10938,10938,10938,10938,"0,000%",",09142","27,22","0,02"
http://20.50.171.10:9966/petclinic/api/owners 451 ${websiteName},1,10155,10155,10155,10155,10155,10155,10155,"0,000%",",09847","29,32","0,02"
http://20.50.171.10:9966/petclinic/api/owners 151 ${websiteName},1,10834,10834,10834,10834,10834,10834,10834,"0,000%",",09230","27,48","0,02"
http://20.50.171.10:9966/petclinic/api/owners 46 ${websiteName},1,11044,11044,11044,11044,11044,11044,11044,"0,000%",",09055","26,96","0,02"
http://20.50.171.10:9966/petclinic/api/owners 182 ${websiteName},1,10858,10858,10858,10858,10858,10858,10858,"0,000%",",09210","27,42","0,02"
http://20.50.171.10:9966/petclinic/api/owners 347 ${websiteName},1,10537,10537,10537,10537,10537,10537,10537,"0,000%",",09490","28,26","0,02"
http://20.50.171.10:9966/petclinic/api/owners 226 ${websiteName},1,10887,10887,10887,10887,10887,10887,10887,"0,000%",",09185","27,35","0,02"
http://20.50.171.10:9966/petclinic/api/owners 179 ${websiteName},1,11022,11022,11022,11022,11022,11022,11022,"0,000%",",09073","27,01","0,02"
http://20.50.171.10:9966/petclinic/api/owners 141 ${websiteName},1,11264,11264,11264,11264,11264,11264,11264,"0,000%",",08878","26,43","0,02"
http://20.50.171.10:9966/petclinic/api/owners 57 ${websiteName},1,11432,11432,11432,11432,11432,11432,11432,"0,000%",",08747","26,04","0,02"
http://20.50.171.10:9966/petclinic/api/owners 91 ${websiteName},1,11446,11446,11446,11446,11446,11446,11446,"0,000%",",08737","26,01","0,02"
http://20.50.171.10:9966/petclinic/api/owners 266 ${websiteName},1,11116,11116,11116,11116,11116,11116,11116,"0,000%",",08996","26,78","0,02"
http://20.50.171.10:9966/petclinic/api/owners 45 ${websiteName},1,11573,11573,11573,11573,11573,11573,11573,"0,000%",",08641","25,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 101 ${websiteName},1,11477,11477,11477,11477,11477,11477,11477,"0,000%",",08713","25,94","0,02"
http://20.50.171.10:9966/petclinic/api/owners 180 ${websiteName},1,11346,11346,11346,11346,11346,11346,11346,"0,000%",",08814","26,24","0,02"
http://20.50.171.10:9966/petclinic/api/owners 54 ${websiteName},1,11601,11601,11601,11601,11601,11601,11601,"0,000%",",08620","25,66","0,02"
http://20.50.171.10:9966/petclinic/api/owners 94 ${websiteName},1,11586,11586,11586,11586,11586,11586,11586,"0,000%",",08631","25,70","0,02"
http://20.50.171.10:9966/petclinic/api/owners 389 ${websiteName},1,10994,10994,10994,10994,10994,10994,10994,"0,000%",",09096","27,08","0,02"
http://20.50.171.10:9966/petclinic/api/owners 103 ${websiteName},1,11672,11672,11672,11672,11672,11672,11672,"0,000%",",08568","25,51","0,02"
http://20.50.171.10:9966/petclinic/api/owners 80 ${websiteName},1,11873,11873,11873,11873,11873,11873,11873,"0,000%",",08422","25,08","0,02"
http://20.50.171.10:9966/petclinic/api/owners 127 ${websiteName},1,11884,11884,11884,11884,11884,11884,11884,"0,000%",",08415","25,05","0,02"
http://20.50.171.10:9966/petclinic/api/owners 233 ${websiteName},1,11976,11976,11976,11976,11976,11976,11976,"0,000%",",08350","24,86","0,02"
http://20.50.171.10:9966/petclinic/api/owners 206 ${websiteName},1,12327,12327,12327,12327,12327,12327,12327,"0,000%",",08112","24,15","0,02"
http://20.50.171.10:9966/petclinic/api/owners 281 ${websiteName},1,12261,12261,12261,12261,12261,12261,12261,"0,000%",",08156","24,28","0,02"
http://20.50.171.10:9966/petclinic/api/owners 48 ${websiteName},1,13027,13027,13027,13027,13027,13027,13027,"0,000%",",07676","22,85","0,02"
http://20.50.171.10:9966/petclinic/api/owners 185 ${websiteName},1,12780,12780,12780,12780,12780,12780,12780,"0,000%",",07825","23,30","0,02"
http://20.50.171.10:9966/petclinic/api/owners 231 ${websiteName},1,12706,12706,12706,12706,12706,12706,12706,"0,000%",",07870","23,43","0,02"
http://20.50.171.10:9966/petclinic/api/owners 36 ${websiteName},1,13205,13205,13205,13205,13205,13205,13205,"0,000%",",07573","22,55","0,02"
http://20.50.171.10:9966/petclinic/api/owners 218 ${websiteName},1,13038,13038,13038,13038,13038,13038,13038,"0,000%",",07670","22,84","0,02"
http://20.50.171.10:9966/petclinic/api/owners 197 ${websiteName},1,13150,13150,13150,13150,13150,13150,13150,"0,000%",",07605","22,64","0,02"
http://20.50.171.10:9966/petclinic/api/owners 100 ${websiteName},1,13454,13454,13454,13454,13454,13454,13454,"0,000%",",07433","22,13","0,02"
http://20.50.171.10:9966/petclinic/api/owners 69 ${websiteName},1,13596,13596,13596,13596,13596,13596,13596,"0,000%",",07355","21,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 3 ${websiteName},1,13845,13845,13845,13845,13845,13845,13845,"0,000%",",07223","21,50","0,02"
http://20.50.171.10:9966/petclinic/api/owners 358 ${websiteName},1,13143,13143,13143,13143,13143,13143,13143,"0,000%",",07609","22,65","0,02"
http://20.50.171.10:9966/petclinic/api/owners 149 ${websiteName},1,13687,13687,13687,13687,13687,13687,13687,"0,000%",",07306","21,75","0,02"
http://20.50.171.10:9966/petclinic/api/owners 73 ${websiteName},1,13953,13953,13953,13953,13953,13953,13953,"0,000%",",07167","21,34","0,02"
http://20.50.171.10:9966/petclinic/api/owners 61 ${websiteName},1,14056,14056,14056,14056,14056,14056,14056,"0,000%",",07114","21,18","0,02"
http://20.50.171.10:9966/petclinic/api/owners 199 ${websiteName},1,13819,13819,13819,13819,13819,13819,13819,"0,000%",",07236","21,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 112 ${websiteName},1,14280,14280,14280,14280,14280,14280,14280,"0,000%",",07003","20,85","0,02"
http://20.50.171.10:9966/petclinic/api/owners 278 ${websiteName},1,13974,13974,13974,13974,13974,13974,13974,"0,000%",",07156","21,31","0,02"
http://20.50.171.10:9966/petclinic/api/owners 35 ${websiteName},1,14497,14497,14497,14497,14497,14497,14497,"0,000%",",06898","20,54","0,02"
http://20.50.171.10:9966/petclinic/api/owners 261 ${websiteName},1,14062,14062,14062,14062,14062,14062,14062,"0,000%",",07111","21,17","0,02"
http://20.50.171.10:9966/petclinic/api/owners 215 ${websiteName},1,14243,14243,14243,14243,14243,14243,14243,"0,000%",",07021","20,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 85 ${websiteName},1,14603,14603,14603,14603,14603,14603,14603,"0,000%",",06848","20,39","0,02"
http://20.50.171.10:9966/petclinic/api/owners 222 ${websiteName},1,14333,14333,14333,14333,14333,14333,14333,"0,000%",",06977","20,77","0,02"
http://20.50.171.10:9966/petclinic/api/owners 49 ${websiteName},1,14789,14789,14789,14789,14789,14789,14789,"0,000%",",06762","20,13","0,02"
http://20.50.171.10:9966/petclinic/api/owners 34 ${websiteName},1,14821,14821,14821,14821,14821,14821,14821,"0,000%",",06747","20,09","0,02"
http://20.50.171.10:9966/petclinic/api/owners 13 ${websiteName},1,14922,14922,14922,14922,14922,14922,14922,"0,000%",",06702","19,95","0,02"
http://20.50.171.10:9966/petclinic/api/owners 137 ${websiteName},1,14830,14830,14830,14830,14830,14830,14830,"0,000%",",06743","20,08","0,02"
http://20.50.171.10:9966/petclinic/api/owners 388 ${websiteName},1,14341,14341,14341,14341,14341,14341,14341,"0,000%",",06973","20,76","0,02"
http://20.50.171.10:9966/petclinic/api/owners 260 ${websiteName},1,14792,14792,14792,14792,14792,14792,14792,"0,000%",",06760","20,13","0,02"
http://20.50.171.10:9966/petclinic/api/owners 207 ${websiteName},1,14960,14960,14960,14960,14960,14960,14960,"0,000%",",06684","19,90","0,02"
http://20.50.171.10:9966/petclinic/api/owners 155 ${websiteName},1,15200,15200,15200,15200,15200,15200,15200,"0,000%",",06579","19,59","0,02"
http://20.50.171.10:9966/petclinic/api/owners 292 ${websiteName},1,14946,14946,14946,14946,14946,14946,14946,"0,000%",",06691","19,92","0,02"
http://20.50.171.10:9966/petclinic/api/owners 42 ${websiteName},1,15539,15539,15539,15539,15539,15539,15539,"0,000%",",06435","19,16","0,02"
http://20.50.171.10:9966/petclinic/api/owners 108 ${websiteName},1,15422,15422,15422,15422,15422,15422,15422,"0,000%",",06484","19,31","0,02"
http://20.50.171.10:9966/petclinic/api/owners 67 ${websiteName},1,15549,15549,15549,15549,15549,15549,15549,"0,000%",",06431","19,15","0,02"
http://20.50.171.10:9966/petclinic/api/owners 485 ${websiteName},1,14734,14734,14734,14734,14734,14734,14734,"0,000%",",06787","20,21","0,02"
http://20.50.171.10:9966/petclinic/api/owners 70 ${websiteName},1,15593,15593,15593,15593,15593,15593,15593,"0,000%",",06413","19,09","0,02"
http://20.50.171.10:9966/petclinic/api/owners 257 ${websiteName},1,15296,15296,15296,15296,15296,15296,15296,"0,000%",",06538","19,46","0,02"
http://20.50.171.10:9966/petclinic/api/owners 158 ${websiteName},1,15817,15817,15817,15817,15817,15817,15817,"0,000%",",06322","18,82","0,02"
http://20.50.171.10:9966/petclinic/api/owners 60 ${websiteName},1,16019,16019,16019,16019,16019,16019,16019,"0,000%",",06243","18,59","0,02"
http://20.50.171.10:9966/petclinic/api/owners 268 ${websiteName},1,15774,15774,15774,15774,15774,15774,15774,"0,000%",",06340","18,87","0,02"
http://20.50.171.10:9966/petclinic/api/owners 325 ${websiteName},1,15742,15742,15742,15742,15742,15742,15742,"0,000%",",06352","18,91","0,02"
http://20.50.171.10:9966/petclinic/api/owners 164 ${websiteName},1,16066,16066,16066,16066,16066,16066,16066,"0,000%",",06224","18,53","0,02"
http://20.50.171.10:9966/petclinic/api/owners 356 ${websiteName},1,15877,15877,15877,15877,15877,15877,15877,"0,000%",",06298","18,75","0,02"
http://20.50.171.10:9966/petclinic/api/owners 129 ${websiteName},1,16532,16532,16532,16532,16532,16532,16532,"0,000%",",06049","18,01","0,02"
http://20.50.171.10:9966/petclinic/api/owners 224 ${websiteName},1,16495,16495,16495,16495,16495,16495,16495,"0,000%",",06062","18,05","0,02"
http://20.50.171.10:9966/petclinic/api/owners 124 ${websiteName},1,16776,16776,16776,16776,16776,16776,16776,"0,000%",",05961","17,75","0,02"
http://20.50.171.10:9966/petclinic/api/owners 161 ${websiteName},1,16815,16815,16815,16815,16815,16815,16815,"0,000%",",05947","17,71","0,01"
http://20.50.171.10:9966/petclinic/api/owners 212 ${websiteName},1,16789,16789,16789,16789,16789,16789,16789,"0,000%",",05956","17,73","0,02"
http://20.50.171.10:9966/petclinic/api/owners 102 ${websiteName},1,17104,17104,17104,17104,17104,17104,17104,"0,000%",",05847","17,41","0,01"
http://20.50.171.10:9966/petclinic/api/owners 275 ${websiteName},1,16856,16856,16856,16856,16856,16856,16856,"0,000%",",05933","17,66","0,01"
http://20.50.171.10:9966/petclinic/api/owners 490 ${websiteName},1,16426,16426,16426,16426,16426,16426,16426,"0,000%",",06088","18,13","0,02"
http://20.50.171.10:9966/petclinic/api/owners 242 ${websiteName},1,17018,17018,17018,17018,17018,17018,17018,"0,000%",",05876","17,49","0,01"
http://20.50.171.10:9966/petclinic/api/owners 78 ${websiteName},1,17363,17363,17363,17363,17363,17363,17363,"0,000%",",05759","17,15","0,01"
http://20.50.171.10:9966/petclinic/api/owners 341 ${websiteName},1,17086,17086,17086,17086,17086,17086,17086,"0,000%",",05853","17,43","0,01"
http://20.50.171.10:9966/petclinic/api/owners 411 ${websiteName},1,16972,16972,16972,16972,16972,16972,16972,"0,000%",",05892","17,54","0,01"
http://20.50.171.10:9966/petclinic/api/owners 160 ${websiteName},1,17605,17605,17605,17605,17605,17605,17605,"0,000%",",05680","16,91","0,01"
http://20.50.171.10:9966/petclinic/api/owners 221 ${websiteName},1,17544,17544,17544,17544,17544,17544,17544,"0,000%",",05700","16,97","0,01"
http://20.50.171.10:9966/petclinic/api/owners 115 ${websiteName},1,17760,17760,17760,17760,17760,17760,17760,"0,000%",",05631","16,76","0,01"
http://20.50.171.10:9966/petclinic/api/owners 79 ${websiteName},1,18007,18007,18007,18007,18007,18007,18007,"0,000%",",05553","16,53","0,01"
http://20.50.171.10:9966/petclinic/api/owners 482 ${websiteName},1,17288,17288,17288,17288,17288,17288,17288,"0,000%",",05784","17,22","0,01"
http://20.50.171.10:9966/petclinic/api/owners 190 ${websiteName},1,17908,17908,17908,17908,17908,17908,17908,"0,000%",",05584","16,63","0,01"
http://20.50.171.10:9966/petclinic/api/owners 439 ${websiteName},1,17578,17578,17578,17578,17578,17578,17578,"0,000%",",05689","16,94","0,01"
http://20.50.171.10:9966/petclinic/api/owners 468 ${websiteName},1,17592,17592,17592,17592,17592,17592,17592,"0,000%",",05684","16,92","0,01"
http://20.50.171.10:9966/petclinic/api/owners 392 ${websiteName},1,17774,17774,17774,17774,17774,17774,17774,"0,000%",",05626","16,75","0,01"
http://20.50.171.10:9966/petclinic/api/owners 500 ${websiteName},1,17558,17558,17558,17558,17558,17558,17558,"0,000%",",05695","16,96","0,01"
http://20.50.171.10:9966/petclinic/api/owners 178 ${websiteName},1,18217,18217,18217,18217,18217,18217,18217,"0,000%",",05489","16,34","0,01"
http://20.50.171.10:9966/petclinic/api/owners 176 ${websiteName},1,18264,18264,18264,18264,18264,18264,18264,"0,000%",",05475","16,30","0,01"
http://20.50.171.10:9966/petclinic/api/owners 72 ${websiteName},1,18495,18495,18495,18495,18495,18495,18495,"0,000%",",05407","16,10","0,01"
http://20.50.171.10:9966/petclinic/api/owners 93 ${websiteName},1,18507,18507,18507,18507,18507,18507,18507,"0,000%",",05403","16,09","0,01"
http://20.50.171.10:9966/petclinic/api/owners 47 ${websiteName},1,18642,18642,18642,18642,18642,18642,18642,"0,000%",",05364","15,97","0,01"
http://20.50.171.10:9966/petclinic/api/owners 217 ${websiteName},1,18322,18322,18322,18322,18322,18322,18322,"0,000%",",05458","16,25","0,01"
http://20.50.171.10:9966/petclinic/api/owners/5 7 Pet clinic,2,8147,59,16236,16236,16236,59,16236,"0,000%",",06552","0,03","0,02"
http://20.50.171.10:9966/petclinic/api/owners/5 15 Pet clinic,2,7750,57,15444,15444,15444,57,15444,"0,000%",",06771","0,03","0,02"
http://20.50.171.10:9966/petclinic/api/owners 299 ${websiteName},1,18285,18285,18285,18285,18285,18285,18285,"0,000%",",05469","16,28","0,01"
http://20.50.171.10:9966/petclinic/api/owners 262 ${websiteName},1,18387,18387,18387,18387,18387,18387,18387,"0,000%",",05439","16,19","0,01"
http://20.50.171.10:9966/petclinic/api/owners/5 41 Pet clinic,2,8095,869,15321,15321,15321,869,15321,"0,000%",",07281","0,03","0,02"
http://20.50.171.10:9966/petclinic/api/owners 170 ${websiteName},1,18643,18643,18643,18643,18643,18643,18643,"0,000%",",05364","15,97","0,01"
http://20.50.171.10:9966/petclinic/api/owners 250 ${websiteName},1,18483,18483,18483,18483,18483,18483,18483,"0,000%",",05410","16,11","0,01"
http://20.50.171.10:9966/petclinic/api/owners/5 236 Pet clinic,2,7270,189,14351,14351,14351,189,14351,"0,000%",",07402","0,03","0,02"
http://20.50.171.10:9966/petclinic/api/owners 357 ${websiteName},1,18388,18388,18388,18388,18388,18388,18388,"0,000%",",05438","16,19","0,01"
http://20.50.171.10:9966/petclinic/api/owners/5 11 Pet clinic,2,7215,145,14286,14286,14286,145,14286,"0,000%",",07504","0,03","0,02"
