Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes/1 57 Pet clinic,1,60,60,60,60,60,60,60,"100,000%","16,66667","4,15","5,70"
http://20.50.171.10:9966/petclinic/api/pettypes 54 ${websiteName},1,307,307,307,307,307,307,307,"0,000%","3,25733","106,94","0,83"
http://20.50.171.10:9966/petclinic/api/pettypes 64 ${websiteName},1,209,209,209,209,209,209,209,"0,000%","4,78469","157,08","1,21"
http://20.50.171.10:9966/petclinic/api/pettypes/1 52 Pet clinic,1,55,55,55,55,55,55,55,"100,000%","18,18182","4,53","6,21"
http://20.50.171.10:9966/petclinic/api/pettypes/1 61 Pet clinic,1,55,55,55,55,55,55,55,"100,000%","18,18182","4,53","6,21"
http://20.50.171.10:9966/petclinic/api/pettypes 29 ${websiteName},1,585,585,585,585,585,585,585,"0,000%","1,70940","56,12","0,43"
http://20.50.171.10:9966/petclinic/api/pettypes 16 ${websiteName},1,715,715,715,715,715,715,715,"0,000%","1,39860","45,92","0,36"
http://20.50.171.10:9966/petclinic/api/pettypes 62 ${websiteName},1,268,268,268,268,268,268,268,"0,000%","3,73134","122,50","0,95"
http://20.50.171.10:9966/petclinic/api/pettypes/1 54 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes/1 64 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes 60 ${websiteName},1,297,297,297,297,297,297,297,"0,000%","3,36700","110,54","0,85"
http://20.50.171.10:9966/petclinic/api/pettypes 36 ${websiteName},1,557,557,557,557,557,557,557,"0,000%","1,79533","58,94","0,46"
http://20.50.171.10:9966/petclinic/api/pettypes/1 16 Pet clinic,1,48,48,48,48,48,48,48,"100,000%","20,83333","5,19","7,12"
http://20.50.171.10:9966/petclinic/api/pettypes/1 29 Pet clinic,1,48,48,48,48,48,48,48,"100,000%","20,83333","5,19","7,12"
http://20.50.171.10:9966/petclinic/api/pettypes 26 ${websiteName},1,674,674,674,674,674,674,674,"0,000%","1,48368","48,71","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 66 ${websiteName},1,274,274,274,274,274,274,274,"0,000%","3,64964","119,82","0,93"
http://20.50.171.10:9966/petclinic/api/pettypes 67 ${websiteName},1,264,264,264,264,264,264,264,"0,000%","3,78788","124,36","0,96"
http://20.50.171.10:9966/petclinic/api/pettypes 73 ${websiteName},1,208,208,208,208,208,208,208,"0,000%","4,80769","157,84","1,22"
http://20.50.171.10:9966/petclinic/api/pettypes 69 ${websiteName},1,256,256,256,256,256,256,256,"0,000%","3,90625","128,24","0,99"
http://20.50.171.10:9966/petclinic/api/pettypes/1 60 Pet clinic,1,55,55,55,55,55,55,55,"100,000%","18,18182","4,53","6,21"
http://20.50.171.10:9966/petclinic/api/pettypes 72 ${websiteName},1,236,236,236,236,236,236,236,"0,000%","4,23729","139,11","1,08"
http://20.50.171.10:9966/petclinic/api/pettypes 17 ${websiteName},1,795,795,795,795,795,795,795,"0,000%","1,25786","41,30","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 63 ${websiteName},1,341,341,341,341,341,341,341,"0,000%","2,93255","96,28","0,74"
http://20.50.171.10:9966/petclinic/api/pettypes/1 36 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","5,89"
http://20.50.171.10:9966/petclinic/api/pettypes 78 ${websiteName},1,200,200,200,200,200,200,200,"0,000%","5,00000","164,15","1,27"
http://20.50.171.10:9966/petclinic/api/pettypes/1 67 Pet clinic,1,51,51,51,51,51,51,51,"100,000%","19,60784","4,88","6,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 66 Pet clinic,1,51,51,51,51,51,51,51,"100,000%","19,60784","4,88","6,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 26 Pet clinic,1,60,60,60,60,60,60,60,"100,000%","16,66667","4,15","5,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 69 Pet clinic,1,49,49,49,49,49,49,49,"100,000%","20,40816","5,08","6,98"
http://20.50.171.10:9966/petclinic/api/pettypes 28 ${websiteName},1,716,716,716,716,716,716,716,"0,000%","1,39665","45,85","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 75 ${websiteName},1,245,245,245,245,245,245,245,"0,000%","4,08163","134,00","1,04"
http://20.50.171.10:9966/petclinic/api/pettypes/1 72 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes 74 ${websiteName},1,270,270,270,270,270,270,270,"0,000%","3,70370","121,59","0,94"
http://20.50.171.10:9966/petclinic/api/pettypes 70 ${websiteName},1,323,323,323,323,323,323,323,"0,000%","3,09598","101,64","0,79"
http://20.50.171.10:9966/petclinic/api/pettypes 81 ${websiteName},1,212,212,212,212,212,212,212,"0,000%","4,71698","154,86","1,20"
http://20.50.171.10:9966/petclinic/api/pettypes 71 ${websiteName},1,313,313,313,313,313,313,313,"0,000%","3,19489","104,89","0,81"
http://20.50.171.10:9966/petclinic/api/pettypes/1 63 Pet clinic,1,52,52,52,52,52,52,52,"100,000%","19,23077","4,79","6,57"
http://20.50.171.10:9966/petclinic/api/pettypes/1 17 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","5,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 78 Pet clinic,1,47,47,47,47,47,47,47,"100,000%","21,27660","5,30","7,27"
http://20.50.171.10:9966/petclinic/api/pettypes 77 ${websiteName},1,258,258,258,258,258,258,258,"0,000%","3,87597","127,25","0,98"
http://20.50.171.10:9966/petclinic/api/pettypes 84 ${websiteName},1,190,190,190,190,190,190,190,"0,000%","5,26316","172,79","1,34"
http://20.50.171.10:9966/petclinic/api/pettypes 83 ${websiteName},1,206,206,206,206,206,206,206,"0,000%","4,85437","159,37","1,23"
http://20.50.171.10:9966/petclinic/api/pettypes/1 75 Pet clinic,1,43,43,43,43,43,43,43,"100,000%","23,25581","5,79","7,95"
http://20.50.171.10:9966/petclinic/api/pettypes/1 28 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","4,22","5,79"
http://20.50.171.10:9966/petclinic/api/pettypes 65 ${websiteName},1,405,405,405,405,405,405,405,"0,000%","2,46914","81,06","0,63"
http://20.50.171.10:9966/petclinic/api/pettypes 85 ${websiteName},1,206,206,206,206,206,206,206,"0,000%","4,85437","159,37","1,23"
http://20.50.171.10:9966/petclinic/api/pettypes/1 74 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes 82 ${websiteName},1,248,248,248,248,248,248,248,"0,000%","4,03226","132,38","1,02"
http://20.50.171.10:9966/petclinic/api/pettypes 68 ${websiteName},1,388,388,388,388,388,388,388,"0,000%","2,57732","84,61","0,65"
http://20.50.171.10:9966/petclinic/api/pettypes 76 ${websiteName},1,321,321,321,321,321,321,321,"0,000%","3,11526","102,27","0,79"
http://20.50.171.10:9966/petclinic/api/pettypes/1 81 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","5,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 70 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","5,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 71 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","5,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 84 Pet clinic,1,52,52,52,52,52,52,52,"100,000%","19,23077","4,79","6,57"
http://20.50.171.10:9966/petclinic/api/pettypes/1 77 Pet clinic,1,55,55,55,55,55,55,55,"100,000%","18,18182","4,53","6,21"
http://20.50.171.10:9966/petclinic/api/pettypes 89 ${websiteName},1,193,193,193,193,193,193,193,"0,000%","5,18135","170,10","1,32"
http://20.50.171.10:9966/petclinic/api/pettypes/1 83 Pet clinic,1,48,48,48,48,48,48,48,"100,000%","20,83333","5,19","7,12"
http://20.50.171.10:9966/petclinic/api/pettypes 90 ${websiteName},1,200,200,200,200,200,200,200,"0,000%","5,00000","164,15","1,27"
http://20.50.171.10:9966/petclinic/api/pettypes/1 65 Pet clinic,1,49,49,49,49,49,49,49,"100,000%","20,40816","5,08","6,98"
http://20.50.171.10:9966/petclinic/api/pettypes/1 85 Pet clinic,1,48,48,48,48,48,48,48,"100,000%","20,83333","5,19","7,12"
http://20.50.171.10:9966/petclinic/api/pettypes/1 58 Pet clinic,1,308,308,308,308,308,308,308,"100,000%","3,24675","0,81","1,11"
http://20.50.171.10:9966/petclinic/api/pettypes 87 ${websiteName},1,245,245,245,245,245,245,245,"0,000%","4,08163","134,00","1,04"
http://20.50.171.10:9966/petclinic/api/pettypes/1 68 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes/1 82 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes 93 ${websiteName},1,194,194,194,194,194,194,194,"0,000%","5,15464","169,23","1,31"
http://20.50.171.10:9966/petclinic/api/pettypes/1 76 Pet clinic,1,47,47,47,47,47,47,47,"100,000%","21,27660","5,30","7,27"
http://20.50.171.10:9966/petclinic/api/pettypes/1 89 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes 94 ${websiteName},1,198,198,198,198,198,198,198,"0,000%","5,05051","165,81","1,28"
http://20.50.171.10:9966/petclinic/api/pettypes/1 90 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,34"
http://20.50.171.10:9966/petclinic/api/pettypes 95 ${websiteName},1,189,189,189,189,189,189,189,"0,000%","5,29101","173,70","1,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 87 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","8,54"
http://20.50.171.10:9966/petclinic/api/pettypes 91 ${websiteName},1,245,245,245,245,245,245,245,"0,000%","4,08163","134,00","1,04"
http://20.50.171.10:9966/petclinic/api/pettypes/1 93 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","5,53","7,60"
http://20.50.171.10:9966/petclinic/api/pettypes 98 ${websiteName},1,190,190,190,190,190,190,190,"0,000%","5,26316","172,79","1,34"
http://20.50.171.10:9966/petclinic/api/pettypes 92 ${websiteName},1,251,251,251,251,251,251,251,"0,000%","3,98406","130,80","1,01"
http://20.50.171.10:9966/petclinic/api/pettypes 97 ${websiteName},1,201,201,201,201,201,201,201,"0,000%","4,97512","163,33","1,26"
http://20.50.171.10:9966/petclinic/api/pettypes/1 94 Pet clinic,1,47,47,47,47,47,47,47,"100,000%","21,27660","5,30","7,27"
http://20.50.171.10:9966/petclinic/api/pettypes/1 95 Pet clinic,1,44,44,44,44,44,44,44,"100,000%","22,72727","5,66","7,77"
http://20.50.171.10:9966/petclinic/api/pettypes 96 ${websiteName},1,226,226,226,226,226,226,226,"0,000%","4,42478","145,27","1,12"
http://20.50.171.10:9966/petclinic/api/pettypes 100 ${websiteName},1,190,190,190,190,190,190,190,"0,000%","5,26316","172,79","1,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 91 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","8,54"
http://20.50.171.10:9966/petclinic/api/pettypes 99 ${websiteName},1,223,223,223,223,223,223,223,"0,000%","4,48430","147,22","1,14"
http://20.50.171.10:9966/petclinic/api/pettypes/1 92 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 98 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 97 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","8,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 62 Pet clinic,1,335,335,335,335,335,335,335,"100,000%","2,98507","0,74","1,02"
http://20.50.171.10:9966/petclinic/api/pettypes/1 96 Pet clinic,1,43,43,43,43,43,43,43,"100,000%","23,25581","5,79","7,95"
http://20.50.171.10:9966/petclinic/api/pettypes 88 ${websiteName},1,350,350,350,350,350,350,350,"0,000%","2,85714","93,80","0,73"
http://20.50.171.10:9966/petclinic/api/pettypes/1 100 Pet clinic,1,49,49,49,49,49,49,49,"100,000%","20,40816","5,08","6,98"
http://20.50.171.10:9966/petclinic/api/pettypes/1 73 Pet clinic,1,312,312,312,312,312,312,312,"100,000%","3,20513","0,80","1,10"
http://20.50.171.10:9966/petclinic/api/pettypes/1 99 Pet clinic,1,44,44,44,44,44,44,44,"100,000%","22,72727","5,66","7,77"
http://20.50.171.10:9966/petclinic/api/pettypes/1 88 Pet clinic,1,52,52,52,52,52,52,52,"100,000%","19,23077","4,79","6,57"
http://20.50.171.10:9966/petclinic/api/pettypes 86 ${websiteName},1,507,507,507,507,507,507,507,"0,000%","1,97239","64,75","0,50"
http://20.50.171.10:9966/petclinic/api/pettypes/1 86 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","5,41","7,43"
http://20.50.171.10:9966/petclinic/api/pettypes 42 ${websiteName},1,1194,1194,1194,1194,1194,1194,1194,"0,000%",",83752","27,50","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 45 ${websiteName},1,1191,1191,1191,1191,1191,1191,1191,"0,000%",",83963","27,57","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes/1 42 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","8,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 45 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","6,07","8,34"
http://20.50.171.10:9966/petclinic/api/pettypes 56 ${websiteName},1,1194,1194,1194,1194,1194,1194,1194,"0,000%",",83752","27,50","0,21"
