Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes 72 ${websiteName},1,1081,1081,1081,1081,1081,1081,1081,"0,000%",",92507","30,37","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 135 ${websiteName},1,961,961,961,961,961,961,961,"0,000%","1,04058","34,16","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 217 ${websiteName},1,805,805,805,805,805,805,805,"0,000%","1,24224","40,78","0,32"
http://20.50.171.10:9966/petclinic/api/pettypes 140 ${websiteName},1,972,972,972,972,972,972,972,"0,000%","1,02881","33,78","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes/1 11 Pet clinic,1,511,511,511,511,511,511,511,"100,000%","1,95695","0,49","0,67"
http://20.50.171.10:9966/petclinic/api/pettypes 198 ${websiteName},1,858,858,858,858,858,858,858,"0,000%","1,16550","38,26","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes/1 96 Pet clinic,1,158,158,158,158,158,158,158,"100,000%","6,32911","1,58","2,16"
http://20.50.171.10:9966/petclinic/api/pettypes 170 ${websiteName},1,941,941,941,941,941,941,941,"0,000%","1,06270","34,89","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes 167 ${websiteName},1,945,945,945,945,945,945,945,"0,000%","1,05820","34,74","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes/1 99 Pet clinic,1,188,188,188,188,188,188,188,"100,000%","5,31915","1,32","1,82"
http://20.50.171.10:9966/petclinic/api/pettypes/1 43 Pet clinic,1,563,563,563,563,563,563,563,"100,000%","1,77620","0,44","0,61"
http://20.50.171.10:9966/petclinic/api/pettypes 42 ${websiteName},1,1225,1225,1225,1225,1225,1225,1225,"0,000%",",81633","26,80","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 175 ${websiteName},1,960,960,960,960,960,960,960,"0,000%","1,04167","34,20","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes/1 107 Pet clinic,1,180,180,180,180,180,180,180,"100,000%","5,55556","1,38","1,90"
http://20.50.171.10:9966/petclinic/api/pettypes 124 ${websiteName},1,1074,1074,1074,1074,1074,1074,1074,"0,000%",",93110","30,57","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes/1 18 Pet clinic,1,548,548,548,548,548,548,548,"100,000%","1,82482","0,45","0,62"
http://20.50.171.10:9966/petclinic/api/pettypes/1 13 Pet clinic,1,826,826,826,826,826,826,826,"100,000%","1,21065","0,30","0,41"
http://20.50.171.10:9966/petclinic/api/pettypes 127 ${websiteName},1,1078,1078,1078,1078,1078,1078,1078,"0,000%",",92764","30,45","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 46 ${websiteName},1,1241,1241,1241,1241,1241,1241,1241,"0,000%",",80580","26,45","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes 6 ${websiteName},1,1336,1336,1336,1336,1336,1336,1336,"0,000%",",74850","24,57","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 59 Pet clinic,1,185,185,185,185,185,185,185,"100,000%","5,40541","1,35","1,85"
http://20.50.171.10:9966/petclinic/api/pettypes/1 133 Pet clinic,1,184,184,184,184,184,184,184,"100,000%","5,43478","1,35","1,86"
http://20.50.171.10:9966/petclinic/api/pettypes/1 49 Pet clinic,1,628,628,628,628,628,628,628,"100,000%","1,59236","0,40","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 132 ${websiteName},1,1109,1109,1109,1109,1109,1109,1109,"0,000%",",90171","29,60","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 297 ${websiteName},1,778,778,778,778,778,778,778,"0,000%","1,28535","42,20","0,33"
http://20.50.171.10:9966/petclinic/api/pettypes/1 180 Pet clinic,1,173,173,173,173,173,173,173,"100,000%","5,78035","1,44","1,98"
http://20.50.171.10:9966/petclinic/api/pettypes/1 72 Pet clinic,1,164,164,164,164,164,164,164,"100,000%","6,09756","1,52","2,08"
http://20.50.171.10:9966/petclinic/api/pettypes 223 ${websiteName},1,945,945,945,945,945,945,945,"0,000%","1,05820","34,74","0,27"
http://20.50.171.10:9966/petclinic/api/pettypes 330 ${websiteName},1,734,734,734,734,734,734,734,"0,000%","1,36240","44,73","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes 44 ${websiteName},1,1307,1307,1307,1307,1307,1307,1307,"0,000%",",76511","25,12","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 135 Pet clinic,1,165,165,165,165,165,165,165,"100,000%","6,06061","1,51","2,07"
http://20.50.171.10:9966/petclinic/api/pettypes/1 55 Pet clinic,1,633,633,633,633,633,633,633,"100,000%","1,57978","0,39","0,54"
http://20.50.171.10:9966/petclinic/api/pettypes 40 ${websiteName},1,1318,1318,1318,1318,1318,1318,1318,"0,000%",",75873","24,91","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 64 ${websiteName},1,1273,1273,1273,1273,1273,1273,1273,"0,000%",",78555","25,79","0,20"
http://20.50.171.10:9966/petclinic/api/pettypes/1 217 Pet clinic,1,167,167,167,167,167,167,167,"100,000%","5,98802","1,49","2,05"
http://20.50.171.10:9966/petclinic/api/pettypes 145 ${websiteName},1,1127,1127,1127,1127,1127,1127,1127,"0,000%",",88731","29,13","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes/1 140 Pet clinic,1,164,164,164,164,164,164,164,"100,000%","6,09756","1,52","2,08"
http://20.50.171.10:9966/petclinic/api/pettypes 202 ${websiteName},1,1015,1015,1015,1015,1015,1015,1015,"0,000%",",98522","32,34","0,25"
http://20.50.171.10:9966/petclinic/api/pettypes/1 198 Pet clinic,1,164,164,164,164,164,164,164,"100,000%","6,09756","1,52","2,08"
http://20.50.171.10:9966/petclinic/api/pettypes 156 ${websiteName},1,1116,1116,1116,1116,1116,1116,1116,"0,000%",",89606","29,42","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 48 ${websiteName},1,1335,1335,1335,1335,1335,1335,1335,"0,000%",",74906","24,59","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 73 Pet clinic,1,617,617,617,617,617,617,617,"100,000%","1,62075","0,40","0,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 167 Pet clinic,1,166,166,166,166,166,166,166,"100,000%","6,02410","1,50","2,06"
http://20.50.171.10:9966/petclinic/api/pettypes/1 170 Pet clinic,1,166,166,166,166,166,166,166,"100,000%","6,02410","1,50","2,06"
http://20.50.171.10:9966/petclinic/api/pettypes/1 56 Pet clinic,1,714,714,714,714,714,714,714,"100,000%","1,40056","0,35","0,48"
http://20.50.171.10:9966/petclinic/api/pettypes 24 ${websiteName},1,1410,1410,1410,1410,1410,1410,1410,"0,000%",",70922","23,28","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes/1 175 Pet clinic,1,158,158,158,158,158,158,158,"100,000%","6,32911","1,58","2,16"
http://20.50.171.10:9966/petclinic/api/pettypes/1 42 Pet clinic,1,159,159,159,159,159,159,159,"100,000%","6,28931","1,57","2,15"
http://20.50.171.10:9966/petclinic/api/pettypes/1 8 Pet clinic,1,671,671,671,671,671,671,671,"100,000%","1,49031","0,37","0,51"
http://20.50.171.10:9966/petclinic/api/pettypes/1 95 Pet clinic,1,587,587,587,587,587,587,587,"100,000%","1,70358","0,42","0,58"
http://20.50.171.10:9966/petclinic/api/pettypes/1 70 Pet clinic,1,651,651,651,651,651,651,651,"100,000%","1,53610","0,38","0,53"
http://20.50.171.10:9966/petclinic/api/pettypes/1 124 Pet clinic,1,167,167,167,167,167,167,167,"100,000%","5,98802","1,49","2,05"
http://20.50.171.10:9966/petclinic/api/pettypes 89 ${websiteName},1,1311,1311,1311,1311,1311,1311,1311,"0,000%",",76278","25,04","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes 77 ${websiteName},1,1334,1334,1334,1334,1334,1334,1334,"0,000%",",74963","24,61","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 127 Pet clinic,1,157,157,157,157,157,157,157,"100,000%","6,36943","1,59","2,18"
http://20.50.171.10:9966/petclinic/api/pettypes/1 46 Pet clinic,1,157,157,157,157,157,157,157,"100,000%","6,36943","1,59","2,18"
http://20.50.171.10:9966/petclinic/api/pettypes 128 ${websiteName},1,1235,1235,1235,1235,1235,1235,1235,"0,000%",",80972","26,58","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 179 ${websiteName},1,1134,1134,1134,1134,1134,1134,1134,"0,000%",",88183","28,95","0,22"
http://20.50.171.10:9966/petclinic/api/pettypes 34 ${websiteName},1,1433,1433,1433,1433,1433,1433,1433,"0,000%",",69784","22,91","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 392 ${websiteName},1,722,722,722,722,722,722,722,"0,000%","1,38504","45,47","0,35"
http://20.50.171.10:9966/petclinic/api/pettypes/1 297 Pet clinic,1,149,149,149,149,149,149,149,"100,000%","6,71141","1,67","2,29"
http://20.50.171.10:9966/petclinic/api/pettypes/1 132 Pet clinic,1,150,150,150,150,150,150,150,"100,000%","6,66667","1,66","2,28"
http://20.50.171.10:9966/petclinic/api/pettypes/1 22 Pet clinic,1,512,512,512,512,512,512,512,"100,000%","1,95312","0,49","0,67"
http://20.50.171.10:9966/petclinic/api/pettypes 309 ${websiteName},1,910,910,910,910,910,910,910,"0,000%","1,09890","36,08","0,28"
http://20.50.171.10:9966/petclinic/api/pettypes/1 44 Pet clinic,1,137,137,137,137,137,137,137,"100,000%","7,29927","1,82","2,49"
http://20.50.171.10:9966/petclinic/api/pettypes/1 40 Pet clinic,1,134,134,134,134,134,134,134,"100,000%","7,46269","1,86","2,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 330 Pet clinic,1,137,137,137,137,137,137,137,"100,000%","7,29927","1,82","2,49"
http://20.50.171.10:9966/petclinic/api/pettypes/1 64 Pet clinic,1,131,131,131,131,131,131,131,"100,000%","7,63359","1,90","2,61"
http://20.50.171.10:9966/petclinic/api/pettypes 105 ${websiteName},1,1322,1322,1322,1322,1322,1322,1322,"0,000%",",75643","24,83","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 223 Pet clinic,1,140,140,140,140,140,140,140,"100,000%","7,14286","1,78","2,44"
http://20.50.171.10:9966/petclinic/api/pettypes 153 ${websiteName},1,1233,1233,1233,1233,1233,1233,1233,"0,000%",",81103","26,63","0,21"
http://20.50.171.10:9966/petclinic/api/pettypes 435 ${websiteName},1,670,670,670,670,670,670,670,"0,000%","1,49254","49,00","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes 329 ${websiteName},1,881,881,881,881,881,881,881,"0,000%","1,13507","37,26","0,29"
http://20.50.171.10:9966/petclinic/api/pettypes 45 ${websiteName},1,1458,1458,1458,1458,1458,1458,1458,"0,000%",",68587","22,52","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 437 ${websiteName},1,672,672,672,672,672,672,672,"0,000%","1,48810","48,85","0,38"
http://20.50.171.10:9966/petclinic/api/pettypes/1 145 Pet clinic,1,134,134,134,134,134,134,134,"100,000%","7,46269","1,86","2,55"
http://20.50.171.10:9966/petclinic/api/pettypes/1 28 Pet clinic,1,516,516,516,516,516,516,516,"100,000%","1,93798","0,48","0,66"
http://20.50.171.10:9966/petclinic/api/pettypes/1 156 Pet clinic,1,131,131,131,131,131,131,131,"100,000%","7,63359","1,90","2,61"
http://20.50.171.10:9966/petclinic/api/pettypes/1 48 Pet clinic,1,133,133,133,133,133,133,133,"100,000%","7,51880","1,87","2,57"
http://20.50.171.10:9966/petclinic/api/pettypes/1 25 Pet clinic,1,663,663,663,663,663,663,663,"100,000%","1,50830","0,38","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes 352 ${websiteName},1,859,859,859,859,859,859,859,"0,000%","1,16414","38,22","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 357 ${websiteName},1,848,848,848,848,848,848,848,"0,000%","1,17925","38,71","0,30"
http://20.50.171.10:9966/petclinic/api/pettypes 50 ${websiteName},1,1470,1470,1470,1470,1470,1470,1470,"0,000%",",68027","22,33","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 238 ${websiteName},1,1092,1092,1092,1092,1092,1092,1092,"0,000%",",91575","30,06","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 256 ${websiteName},1,1059,1059,1059,1059,1059,1059,1059,"0,000%",",94429","31,00","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 241 ${websiteName},1,1089,1089,1089,1089,1089,1089,1089,"0,000%",",91827","30,15","0,23"
http://20.50.171.10:9966/petclinic/api/pettypes 468 ${websiteName},1,650,650,650,650,650,650,650,"0,000%","1,53846","50,51","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes/1 24 Pet clinic,1,133,133,133,133,133,133,133,"100,000%","7,51880","1,87","2,57"
http://20.50.171.10:9966/petclinic/api/pettypes 474 ${websiteName},1,646,646,646,646,646,646,646,"0,000%","1,54799","50,82","0,39"
http://20.50.171.10:9966/petclinic/api/pettypes 103 ${websiteName},1,1397,1397,1397,1397,1397,1397,1397,"0,000%",",71582","23,50","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes 63 ${websiteName},1,1483,1483,1483,1483,1483,1483,1483,"0,000%",",67431","22,14","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 118 ${websiteName},1,1374,1374,1374,1374,1374,1374,1374,"0,000%",",72780","23,89","0,18"
http://20.50.171.10:9966/petclinic/api/pettypes/1 89 Pet clinic,1,128,128,128,128,128,128,128,"100,000%","7,81250","1,95","2,67"
http://20.50.171.10:9966/petclinic/api/pettypes/1 77 Pet clinic,1,128,128,128,128,128,128,128,"100,000%","7,81250","1,95","2,67"
http://20.50.171.10:9966/petclinic/api/pettypes/1 179 Pet clinic,1,125,125,125,125,125,125,125,"100,000%","8,00000","1,99","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes/1 128 Pet clinic,1,125,125,125,125,125,125,125,"100,000%","8,00000","1,99","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes/1 105 Pet clinic,1,101,101,101,101,101,101,101,"100,000%","9,90099","2,47","3,38"
http://20.50.171.10:9966/petclinic/api/pettypes/1 309 Pet clinic,1,104,104,104,104,104,104,104,"100,000%","9,61538","2,39","3,29"
http://20.50.171.10:9966/petclinic/api/pettypes 336 ${websiteName},1,960,960,960,960,960,960,960,"0,000%","1,04167","34,20","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 160 ${websiteName},1,1313,1313,1313,1313,1313,1313,1313,"0,000%",",76161","25,00","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 437 Pet clinic,1,87,87,87,87,87,87,87,"100,000%","11,49425","2,86","3,93"
http://20.50.171.10:9966/petclinic/api/pettypes/1 435 Pet clinic,1,95,95,95,95,95,95,95,"100,000%","10,52632","2,62","3,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 329 Pet clinic,1,94,94,94,94,94,94,94,"100,000%","10,63830","2,65","3,64"
http://20.50.171.10:9966/petclinic/api/pettypes/1 153 Pet clinic,1,95,95,95,95,95,95,95,"100,000%","10,52632","2,62","3,60"
http://20.50.171.10:9966/petclinic/api/pettypes/1 45 Pet clinic,1,87,87,87,87,87,87,87,"100,000%","11,49425","2,86","3,93"
http://20.50.171.10:9966/petclinic/api/pettypes 90 ${websiteName},1,1454,1454,1454,1454,1454,1454,1454,"0,000%",",68776","22,58","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 294 ${websiteName},1,1047,1047,1047,1047,1047,1047,1047,"0,000%",",95511","31,36","0,24"
http://20.50.171.10:9966/petclinic/api/pettypes 87 ${websiteName},1,1462,1462,1462,1462,1462,1462,1462,"0,000%",",68399","22,46","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 78 ${websiteName},1,1479,1479,1479,1479,1479,1479,1479,"0,000%",",67613","22,20","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 88 ${websiteName},1,1470,1470,1470,1470,1470,1470,1470,"0,000%",",68027","22,33","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes/1 357 Pet clinic,1,88,88,88,88,88,88,88,"100,000%","11,36364","2,83","3,88"
http://20.50.171.10:9966/petclinic/api/pettypes/1 238 Pet clinic,1,82,82,82,82,82,82,82,"100,000%","12,19512","3,04","4,17"
http://20.50.171.10:9966/petclinic/api/pettypes/1 352 Pet clinic,1,88,88,88,88,88,88,88,"100,000%","11,36364","2,83","3,88"
http://20.50.171.10:9966/petclinic/api/pettypes 51 ${websiteName},1,1549,1549,1549,1549,1549,1549,1549,"0,000%",",64558","21,19","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 171 ${websiteName},1,1314,1314,1314,1314,1314,1314,1314,"0,000%",",76104","24,98","0,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 256 Pet clinic,1,87,87,87,87,87,87,87,"100,000%","11,49425","2,86","3,93"
http://20.50.171.10:9966/petclinic/api/pettypes 66 ${websiteName},1,1531,1531,1531,1531,1531,1531,1531,"0,000%",",65317","21,44","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes 61 ${websiteName},1,1540,1540,1540,1540,1540,1540,1540,"0,000%",",64935","21,32","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes 35 ${websiteName},1,1606,1606,1606,1606,1606,1606,1606,"0,000%",",62267","20,44","0,16"
http://20.50.171.10:9966/petclinic/api/pettypes/1 103 Pet clinic,1,84,84,84,84,84,84,84,"100,000%","11,90476","2,96","4,07"
http://20.50.171.10:9966/petclinic/api/pettypes/1 63 Pet clinic,1,82,82,82,82,82,82,82,"100,000%","12,19512","3,04","4,17"
http://20.50.171.10:9966/petclinic/api/pettypes/1 118 Pet clinic,1,82,82,82,82,82,82,82,"100,000%","12,19512","3,04","4,17"
http://20.50.171.10:9966/petclinic/api/pettypes 354 ${websiteName},1,980,980,980,980,980,980,980,"0,000%","1,02041","33,50","0,26"
http://20.50.171.10:9966/petclinic/api/pettypes 104 ${websiteName},1,1482,1482,1482,1482,1482,1482,1482,"0,000%",",67476","22,15","0,17"
http://20.50.171.10:9966/petclinic/api/pettypes/1 294 Pet clinic,1,73,73,73,73,73,73,73,"100,000%","13,69863","3,41","4,68"
