Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/pettypes/1 12 Pet clinic,2,47,43,51,51,51,43,51,"0,000%","21,27660","6,53","6,27"
http://20.50.171.10:9966/petclinic/api/pettypes 17 ${websiteName},1,132,132,132,132,132,132,132,"0,000%","7,57576","113,09","1,92"
http://20.50.171.10:9966/petclinic/api/pettypes/1 13 Pet clinic,2,45,43,47,47,47,43,47,"0,000%","22,22222","6,83","6,55"
http://20.50.171.10:9966/petclinic/api/pettypes 18 ${websiteName},1,128,128,128,128,128,128,128,"0,000%","7,81250","116,62","1,98"
http://20.50.171.10:9966/petclinic/api/pettypes/1 14 Pet clinic,2,47,44,50,50,50,44,50,"0,000%","21,27660","6,53","6,27"
http://20.50.171.10:9966/petclinic/api/pettypes 19 ${websiteName},1,136,136,136,136,136,136,136,"0,000%","7,35294","109,76","1,87"
http://20.50.171.10:9966/petclinic/api/pettypes/1 15 Pet clinic,2,44,42,47,47,47,42,47,"0,000%","22,22222","6,83","6,55"
http://20.50.171.10:9966/petclinic/api/pettypes 20 ${websiteName},1,136,136,136,136,136,136,136,"0,000%","7,35294","109,76","1,87"
http://20.50.171.10:9966/petclinic/api/pettypes/1 16 Pet clinic,2,45,43,47,47,47,43,47,"0,000%","21,97802","6,75","6,48"
http://20.50.171.10:9966/petclinic/api/pettypes 1 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
Edit pet type form,100,215,193,270,356,469,175,586,"0,000%","75,01875","1165,94","63,30"
http://20.50.171.10:9966/petclinic/api/pettypes 3 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes 21 ${websiteName},1,136,136,136,136,136,136,136,"0,000%","7,35294","109,76","1,87"
http://20.50.171.10:9966/petclinic/api/pettypes/1 17 Pet clinic,2,49,46,52,52,52,46,52,"0,000%","20,40816","6,27","6,02"
http://20.50.171.10:9966/petclinic/api/pettypes/1 18 Pet clinic,2,45,44,47,47,47,44,47,"0,000%","21,73913","6,68","6,41"
http://20.50.171.10:9966/petclinic/api/pettypes 22 ${websiteName},1,135,135,135,135,135,135,135,"0,000%","7,40741","110,58","1,88"
http://20.50.171.10:9966/petclinic/api/pettypes 2 Pet clinic,1,91,91,91,91,91,91,91,"0,000%","10,98901","164,04","2,79"
http://20.50.171.10:9966/petclinic/api/pettypes 23 ${websiteName},1,130,130,130,130,130,130,130,"0,000%","7,69231","114,83","1,95"
http://20.50.171.10:9966/petclinic/api/pettypes 4 Pet clinic,1,94,94,94,94,94,94,94,"0,000%","10,63830","158,81","2,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 19 Pet clinic,2,47,46,48,48,48,46,48,"0,000%","21,27660","6,53","6,27"
http://20.50.171.10:9966/petclinic/api/pettypes 6 Pet clinic,1,92,92,92,92,92,92,92,"0,000%","10,86957","162,26","2,76"
http://20.50.171.10:9966/petclinic/api/pettypes 24 ${websiteName},1,134,134,134,134,134,134,134,"0,000%","7,46269","111,40","1,89"
http://20.50.171.10:9966/petclinic/api/pettypes 5 Pet clinic,1,91,91,91,91,91,91,91,"0,000%","10,98901","164,04","2,79"
http://20.50.171.10:9966/petclinic/api/pettypes 25 ${websiteName},1,135,135,135,135,135,135,135,"0,000%","7,40741","110,58","1,88"
http://20.50.171.10:9966/petclinic/api/pettypes/1 20 Pet clinic,2,45,43,48,48,48,43,48,"0,000%","21,97802","6,75","6,48"
http://20.50.171.10:9966/petclinic/api/pettypes/1 21 Pet clinic,2,44,42,47,47,47,42,47,"0,000%","22,22222","6,83","6,55"
http://20.50.171.10:9966/petclinic/api/pettypes 26 ${websiteName},1,138,138,138,138,138,138,138,"0,000%","7,24638","108,17","1,84"
http://20.50.171.10:9966/petclinic/api/pettypes 8 Pet clinic,1,91,91,91,91,91,91,91,"0,000%","10,98901","164,04","2,79"
http://20.50.171.10:9966/petclinic/api/pettypes 7 Pet clinic,1,92,92,92,92,92,92,92,"0,000%","10,86957","162,26","2,76"
http://20.50.171.10:9966/petclinic/api/pettypes/1 22 Pet clinic,2,50,47,54,54,54,47,54,"0,000%","19,80198","6,08","5,84"
http://20.50.171.10:9966/petclinic/api/pettypes 27 ${websiteName},1,135,135,135,135,135,135,135,"0,000%","7,40741","110,58","1,88"
http://20.50.171.10:9966/petclinic/api/pettypes 9 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes/1 23 Pet clinic,2,48,48,49,49,49,48,49,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 28 ${websiteName},1,138,138,138,138,138,138,138,"0,000%","7,24638","108,17","1,84"
http://20.50.171.10:9966/petclinic/api/pettypes 10 Pet clinic,1,91,91,91,91,91,91,91,"0,000%","10,98901","164,04","2,79"
http://20.50.171.10:9966/petclinic/api/pettypes/1 24 Pet clinic,2,44,43,46,46,46,43,46,"0,000%","22,47191","6,90","6,63"
http://20.50.171.10:9966/petclinic/api/pettypes 11 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes/1 25 Pet clinic,2,42,41,43,43,43,41,43,"0,000%","23,80952","7,31","7,02"
http://20.50.171.10:9966/petclinic/api/pettypes 12 Pet clinic,1,89,89,89,89,89,89,89,"0,000%","11,23596","167,73","2,85"
http://20.50.171.10:9966/petclinic/api/pettypes 29 ${websiteName},1,145,145,145,145,145,145,145,"0,000%","6,89655","102,95","1,75"
http://20.50.171.10:9966/petclinic/api/pettypes 30 ${websiteName},1,138,138,138,138,138,138,138,"0,000%","7,24638","108,17","1,84"
http://20.50.171.10:9966/petclinic/api/pettypes/1 26 Pet clinic,2,49,47,52,52,52,47,52,"0,000%","20,20202","6,20","5,96"
http://20.50.171.10:9966/petclinic/api/pettypes 13 Pet clinic,1,103,103,103,103,103,103,103,"0,000%","9,70874","144,93","2,47"
http://20.50.171.10:9966/petclinic/api/pettypes/1 27 Pet clinic,2,48,46,51,51,51,46,51,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 32 ${websiteName},1,137,137,137,137,137,137,137,"0,000%","7,29927","108,96","1,85"
http://20.50.171.10:9966/petclinic/api/pettypes 31 ${websiteName},1,147,147,147,147,147,147,147,"0,000%","6,80272","101,55","1,73"
http://20.50.171.10:9966/petclinic/api/pettypes 14 Pet clinic,1,88,88,88,88,88,88,88,"0,000%","11,36364","169,63","2,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 28 Pet clinic,2,48,44,52,52,52,44,52,"0,000%","20,83333","6,40","6,14"
http://20.50.171.10:9966/petclinic/api/pettypes 33 ${websiteName},1,134,134,134,134,134,134,134,"0,000%","7,46269","111,40","1,89"
http://20.50.171.10:9966/petclinic/api/pettypes 15 Pet clinic,1,92,92,92,92,92,92,92,"0,000%","10,86957","162,26","2,76"
http://20.50.171.10:9966/petclinic/api/pettypes 16 Pet clinic,1,86,86,86,86,86,86,86,"0,000%","11,62791","173,58","2,95"
http://20.50.171.10:9966/petclinic/api/pettypes/1 29 Pet clinic,2,46,44,49,49,49,44,49,"0,000%","21,50538","6,60","6,34"
http://20.50.171.10:9966/petclinic/api/pettypes/1 30 Pet clinic,2,46,43,49,49,49,43,49,"0,000%","21,50538","6,60","6,34"
http://20.50.171.10:9966/petclinic/api/pettypes 35 ${websiteName},1,145,145,145,145,145,145,145,"0,000%","6,89655","102,95","1,75"
http://20.50.171.10:9966/petclinic/api/pettypes 18 Pet clinic,1,96,96,96,96,96,96,96,"0,000%","10,41667","155,50","2,64"
http://20.50.171.10:9966/petclinic/api/pettypes 17 Pet clinic,1,103,103,103,103,103,103,103,"0,000%","9,70874","144,93","2,47"
http://20.50.171.10:9966/petclinic/api/pettypes/1 31 Pet clinic,2,45,45,46,46,46,45,46,"0,000%","21,73913","6,68","6,41"
http://20.50.171.10:9966/petclinic/api/pettypes 36 ${websiteName},1,143,143,143,143,143,143,143,"0,000%","6,99301","104,39","1,78"
http://20.50.171.10:9966/petclinic/api/pettypes/1 32 Pet clinic,2,49,46,53,53,53,46,53,"0,000%","20,00000","6,14","5,90"
http://20.50.171.10:9966/petclinic/api/pettypes 37 ${websiteName},1,134,134,134,134,134,134,134,"0,000%","7,46269","111,40","1,89"
http://20.50.171.10:9966/petclinic/api/pettypes/1 33 Pet clinic,2,49,48,50,50,50,48,50,"0,000%","20,40816","6,27","6,02"
http://20.50.171.10:9966/petclinic/api/pettypes 19 Pet clinic,1,93,93,93,93,93,93,93,"0,000%","10,75269","160,51","2,73"
http://20.50.171.10:9966/petclinic/api/pettypes 20 Pet clinic,1,94,94,94,94,94,94,94,"0,000%","10,63830","158,81","2,70"
http://20.50.171.10:9966/petclinic/api/pettypes 38 ${websiteName},1,142,142,142,142,142,142,142,"0,000%","7,04225","105,12","1,79"
http://20.50.171.10:9966/petclinic/api/pettypes 39 ${websiteName},1,132,132,132,132,132,132,132,"0,000%","7,57576","113,09","1,92"
http://20.50.171.10:9966/petclinic/api/pettypes 21 Pet clinic,1,92,92,92,92,92,92,92,"0,000%","10,86957","162,26","2,76"
http://20.50.171.10:9966/petclinic/api/pettypes/1 35 Pet clinic,2,43,41,45,45,45,41,45,"0,000%","23,25581","7,14","6,86"
http://20.50.171.10:9966/petclinic/api/pettypes 40 ${websiteName},1,149,149,149,149,149,149,149,"0,000%","6,71141","100,19","1,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 37 Pet clinic,2,48,44,53,53,53,44,53,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes/1 36 Pet clinic,2,48,43,54,54,54,43,54,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 23 Pet clinic,1,101,101,101,101,101,101,101,"0,000%","9,90099","147,80","2,51"
http://20.50.171.10:9966/petclinic/api/pettypes 41 ${websiteName},1,148,148,148,148,148,148,148,"0,000%","6,75676","100,86","1,72"
http://20.50.171.10:9966/petclinic/api/pettypes 25 Pet clinic,1,95,95,95,95,95,95,95,"0,000%","10,52632","157,13","2,67"
http://20.50.171.10:9966/petclinic/api/pettypes 43 ${websiteName},1,137,137,137,137,137,137,137,"0,000%","7,29927","108,96","1,85"
http://20.50.171.10:9966/petclinic/api/pettypes/1 39 Pet clinic,2,48,47,50,50,50,47,50,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes/1 38 Pet clinic,2,48,45,51,51,51,45,51,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 44 ${websiteName},1,134,134,134,134,134,134,134,"0,000%","7,46269","111,40","1,89"
http://20.50.171.10:9966/petclinic/api/pettypes 26 Pet clinic,1,84,84,84,84,84,84,84,"0,000%","11,90476","177,71","3,02"
http://20.50.171.10:9966/petclinic/api/pettypes 45 ${websiteName},1,143,143,143,143,143,143,143,"0,000%","6,99301","104,39","1,78"
http://20.50.171.10:9966/petclinic/api/pettypes 27 Pet clinic,1,92,92,92,92,92,92,92,"0,000%","10,86957","162,26","2,76"
http://20.50.171.10:9966/petclinic/api/pettypes/1 40 Pet clinic,2,46,44,48,48,48,44,48,"0,000%","21,73913","6,68","6,41"
http://20.50.171.10:9966/petclinic/api/pettypes 42 ${websiteName},1,181,181,181,181,181,181,181,"0,000%","5,52486","82,47","1,40"
http://20.50.171.10:9966/petclinic/api/pettypes 28 Pet clinic,1,89,89,89,89,89,89,89,"0,000%","11,23596","167,73","2,85"
http://20.50.171.10:9966/petclinic/api/pettypes/1 41 Pet clinic,2,50,50,51,51,51,50,51,"0,000%","19,60784","6,02","5,78"
http://20.50.171.10:9966/petclinic/api/pettypes 46 ${websiteName},1,152,152,152,152,152,152,152,"0,000%","6,57895","98,21","1,67"
http://20.50.171.10:9966/petclinic/api/pettypes 47 ${websiteName},1,140,140,140,140,140,140,140,"0,000%","7,14286","106,63","1,81"
http://20.50.171.10:9966/petclinic/api/pettypes/1 43 Pet clinic,2,47,43,51,51,51,43,51,"0,000%","21,05263","6,47","6,21"
http://20.50.171.10:9966/petclinic/api/pettypes 48 ${websiteName},1,138,138,138,138,138,138,138,"0,000%","7,24638","108,17","1,84"
http://20.50.171.10:9966/petclinic/api/pettypes 29 Pet clinic,1,90,90,90,90,90,90,90,"0,000%","11,11111","165,86","2,82"
http://20.50.171.10:9966/petclinic/api/pettypes 49 ${websiteName},1,131,131,131,131,131,131,131,"0,000%","7,63359","113,95","1,94"
http://20.50.171.10:9966/petclinic/api/pettypes/1 44 Pet clinic,2,174,49,299,299,299,49,299,"0,000%","5,74713","1,77","1,69"
http://20.50.171.10:9966/petclinic/api/pettypes/1 45 Pet clinic,2,48,48,48,48,48,48,48,"0,000%","20,83333","6,40","6,14"
http://20.50.171.10:9966/petclinic/api/pettypes 31 Pet clinic,1,92,92,92,92,92,92,92,"0,000%","10,86957","162,26","2,76"
http://20.50.171.10:9966/petclinic/api/pettypes 50 ${websiteName},1,146,146,146,146,146,146,146,"0,000%","6,84932","102,24","1,74"
http://20.50.171.10:9966/petclinic/api/pettypes/1 42 Pet clinic,2,57,54,60,60,60,54,60,"0,000%","17,54386","5,39","5,17"
http://20.50.171.10:9966/petclinic/api/pettypes 51 ${websiteName},1,152,152,152,152,152,152,152,"0,000%","6,57895","98,21","1,67"
http://20.50.171.10:9966/petclinic/api/pettypes 32 Pet clinic,1,104,104,104,104,104,104,104,"0,000%","9,61538","143,54","2,44"
http://20.50.171.10:9966/petclinic/api/pettypes 33 Pet clinic,1,99,99,99,99,99,99,99,"0,000%","10,10101","150,79","2,56"
http://20.50.171.10:9966/petclinic/api/pettypes 22 Pet clinic,1,205,205,205,205,205,205,205,"0,000%","4,87805","72,82","1,24"
http://20.50.171.10:9966/petclinic/api/pettypes/1 46 Pet clinic,2,51,50,53,53,53,50,53,"0,000%","19,23077","5,91","5,67"
http://20.50.171.10:9966/petclinic/api/pettypes/1 47 Pet clinic,2,51,50,53,53,53,50,53,"0,000%","19,23077","5,91","5,67"
http://20.50.171.10:9966/petclinic/api/pettypes 52 ${websiteName},1,142,142,142,142,142,142,142,"0,000%","7,04225","105,12","1,79"
http://20.50.171.10:9966/petclinic/api/pettypes/1 48 Pet clinic,2,48,44,53,53,53,44,53,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 53 ${websiteName},1,144,144,144,144,144,144,144,"0,000%","6,94444","103,66","1,76"
http://20.50.171.10:9966/petclinic/api/pettypes/1 49 Pet clinic,2,48,45,52,52,52,45,52,"0,000%","20,40816","6,27","6,02"
http://20.50.171.10:9966/petclinic/api/pettypes 24 Pet clinic,1,216,216,216,216,216,216,216,"0,000%","4,62963","69,11","1,18"
http://20.50.171.10:9966/petclinic/api/pettypes 54 ${websiteName},1,139,139,139,139,139,139,139,"0,000%","7,19424","107,39","1,83"
http://20.50.171.10:9966/petclinic/api/pettypes 35 Pet clinic,1,98,98,98,98,98,98,98,"0,000%","10,20408","152,32","2,59"
http://20.50.171.10:9966/petclinic/api/pettypes 30 Pet clinic,1,152,152,152,152,152,152,152,"0,000%","6,57895","98,21","1,67"
http://20.50.171.10:9966/petclinic/api/pettypes 56 ${websiteName},1,147,147,147,147,147,147,147,"0,000%","6,80272","101,55","1,73"
http://20.50.171.10:9966/petclinic/api/pettypes/1 51 Pet clinic,2,51,48,54,54,54,48,54,"0,000%","19,60784","6,02","5,78"
http://20.50.171.10:9966/petclinic/api/pettypes/1 52 Pet clinic,2,176,53,300,300,300,53,300,"0,000%","5,66572","1,74","1,67"
http://20.50.171.10:9966/petclinic/api/pettypes 57 ${websiteName},1,146,146,146,146,146,146,146,"0,000%","6,84932","102,24","1,74"
http://20.50.171.10:9966/petclinic/api/pettypes 38 Pet clinic,1,101,101,101,101,101,101,101,"0,000%","9,90099","147,80","2,51"
http://20.50.171.10:9966/petclinic/api/pettypes 39 Pet clinic,1,101,101,101,101,101,101,101,"0,000%","9,90099","147,80","2,51"
http://20.50.171.10:9966/petclinic/api/pettypes/1 53 Pet clinic,2,49,46,52,52,52,46,52,"0,000%","20,40816","6,27","6,02"
http://20.50.171.10:9966/petclinic/api/pettypes 58 ${websiteName},1,156,156,156,156,156,156,156,"0,000%","6,41026","95,69","1,63"
http://20.50.171.10:9966/petclinic/api/pettypes/1 54 Pet clinic,2,53,49,57,57,57,49,57,"0,000%","18,86792","5,79","5,56"
http://20.50.171.10:9966/petclinic/api/pettypes 59 ${websiteName},1,148,148,148,148,148,148,148,"0,000%","6,75676","100,86","1,72"
http://20.50.171.10:9966/petclinic/api/pettypes 61 ${websiteName},1,144,144,144,144,144,144,144,"0,000%","6,94444","103,66","1,76"
http://20.50.171.10:9966/petclinic/api/pettypes 37 Pet clinic,1,153,153,153,153,153,153,153,"0,000%","6,53595","97,57","1,66"
http://20.50.171.10:9966/petclinic/api/pettypes 41 Pet clinic,1,94,94,94,94,94,94,94,"0,000%","10,63830","158,81","2,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 56 Pet clinic,2,55,55,55,55,55,55,55,"0,000%","18,18182","5,58","5,36"
http://20.50.171.10:9966/petclinic/api/pettypes 43 Pet clinic,1,101,101,101,101,101,101,101,"0,000%","9,90099","147,80","2,51"
http://20.50.171.10:9966/petclinic/api/pettypes/1 57 Pet clinic,2,54,53,55,55,55,53,55,"0,000%","18,51852","5,69","5,46"
http://20.50.171.10:9966/petclinic/api/pettypes 62 ${websiteName},1,151,151,151,151,151,151,151,"0,000%","6,62252","98,86","1,68"
http://20.50.171.10:9966/petclinic/api/pettypes/1 58 Pet clinic,2,48,46,51,51,51,46,51,"0,000%","20,61856","6,33","6,08"
http://20.50.171.10:9966/petclinic/api/pettypes 63 ${websiteName},1,153,153,153,153,153,153,153,"0,000%","6,53595","97,57","1,66"
http://20.50.171.10:9966/petclinic/api/pettypes 45 Pet clinic,1,94,94,94,94,94,94,94,"0,000%","10,63830","158,81","2,70"
http://20.50.171.10:9966/petclinic/api/pettypes/1 59 Pet clinic,2,49,47,51,51,51,47,51,"0,000%","20,40816","6,27","6,02"
http://20.50.171.10:9966/petclinic/api/pettypes 64 ${websiteName},1,148,148,148,148,148,148,148,"0,000%","6,75676","100,86","1,72"
http://20.50.171.10:9966/petclinic/api/pettypes/1 61 Pet clinic,2,46,44,48,48,48,44,48,"0,000%","21,73913","6,68","6,41"
http://20.50.171.10:9966/petclinic/api/pettypes 66 ${websiteName},1,139,139,139,139,139,139,139,"0,000%","7,19424","107,39","1,83"
http://20.50.171.10:9966/petclinic/api/pettypes 65 ${websiteName},1,168,168,168,168,168,168,168,"0,000%","5,95238","88,86","1,51"
http://20.50.171.10:9966/petclinic/api/pettypes 42 Pet clinic,1,107,107,107,107,107,107,107,"0,000%","9,34579","139,51","2,37"
http://20.50.171.10:9966/petclinic/api/pettypes 49 Pet clinic,1,102,102,102,102,102,102,102,"0,000%","9,80392","146,35","2,49"
http://20.50.171.10:9966/petclinic/api/pettypes 67 ${websiteName},1,154,154,154,154,154,154,154,"0,000%","6,49351","96,93","1,65"
http://20.50.171.10:9966/petclinic/api/pettypes 34 ${websiteName},1,484,484,484,484,484,484,484,"0,000%","2,06612","30,84","0,52"
http://20.50.171.10:9966/petclinic/api/pettypes/1 63 Pet clinic,2,54,51,58,58,58,51,58,"0,000%","18,18182","5,58","5,36"
http://20.50.171.10:9966/petclinic/api/pettypes/1 62 Pet clinic,2,61,55,67,67,67,55,67,"0,000%","16,26016","4,99","4,80"
http://20.50.171.10:9966/petclinic/api/pettypes 68 ${websiteName},1,158,158,158,158,158,158,158,"0,000%","6,32911","94,48","1,61"
http://20.50.171.10:9966/petclinic/api/pettypes 69 ${websiteName},1,147,147,147,147,147,147,147,"0,000%","6,80272","101,55","1,73"
http://20.50.171.10:9966/petclinic/api/pettypes 40 Pet clinic,1,196,196,196,196,196,196,196,"0,000%","5,10204","76,16","1,30"
http://20.50.171.10:9966/petclinic/api/pettypes 70 ${websiteName},1,144,144,144,144,144,144,144,"0,000%","6,94444","103,66","1,76"
http://20.50.171.10:9966/petclinic/api/pettypes/1 64 Pet clinic,2,55,55,55,55,55,55,55,"0,000%","18,18182","5,58","5,36"
http://20.50.171.10:9966/petclinic/api/pettypes 55 ${websiteName},1,295,295,295,295,295,295,295,"0,000%","3,38983","50,60","0,86"
http://20.50.171.10:9966/petclinic/api/pettypes/1 66 Pet clinic,2,47,47,48,48,48,47,48,"0,000%","21,05263","6,47","6,21"
http://20.50.171.10:9966/petclinic/api/pettypes 71 ${websiteName},1,153,153,153,153,153,153,153,"0,000%","6,53595","97,57","1,66"
http://20.50.171.10:9966/petclinic/api/pettypes 51 Pet clinic,1,100,100,100,100,100,100,100,"0,000%","10,00000","149,28","2,54"
http://20.50.171.10:9966/petclinic/api/pettypes/1 65 Pet clinic,2,52,49,55,55,55,49,55,"0,000%","19,23077","5,91","5,67"
http://20.50.171.10:9966/petclinic/api/pettypes 46 Pet clinic,1,164,164,164,164,164,164,164,"0,000%","6,09756","91,02","1,55"
http://20.50.171.10:9966/petclinic/api/pettypes 72 ${websiteName},1,160,160,160,160,160,160,160,"0,000%","6,25000","93,30","1,59"
http://20.50.171.10:9966/petclinic/api/pettypes/1 67 Pet clinic,2,59,59,60,60,60,59,60,"0,000%","16,66667","5,12","4,92"
http://20.50.171.10:9966/petclinic/api/pettypes/1 34 Pet clinic,2,59,58,61,61,61,58,61,"0,000%","16,80672","5,16","4,96"
http://20.50.171.10:9966/petclinic/api/pettypes/1 69 Pet clinic,2,53,52,55,55,55,52,55,"0,000%","18,69159","5,74","5,51"
http://20.50.171.10:9966/petclinic/api/pettypes 74 ${websiteName},1,151,151,151,151,151,151,151,"0,000%","6,62252","98,86","1,68"
http://20.50.171.10:9966/petclinic/api/pettypes/1 68 Pet clinic,2,57,54,60,60,60,54,60,"0,000%","17,54386","5,39","5,17"
http://20.50.171.10:9966/petclinic/api/pettypes/1 55 Pet clinic,2,54,49,59,59,59,49,59,"0,000%","18,51852","5,69","5,46"
http://20.50.171.10:9966/petclinic/api/pettypes/1 70 Pet clinic,2,58,50,67,67,67,50,67,"0,000%","16,94915","5,21","5,00"
http://20.50.171.10:9966/petclinic/api/pettypes 75 ${websiteName},1,145,145,145,145,145,145,145,"0,000%","6,89655","102,95","1,75"
http://20.50.171.10:9966/petclinic/api/pettypes/1 71 Pet clinic,2,55,52,58,58,58,52,58,"0,000%","18,18182","5,58","5,36"
http://20.50.171.10:9966/petclinic/api/pettypes 76 ${websiteName},1,162,162,162,162,162,162,162,"0,000%","6,17284","92,15","1,57"
http://20.50.171.10:9966/petclinic/api/pettypes 56 Pet clinic,1,103,103,103,103,103,103,103,"0,000%","9,70874","144,93","2,47"
http://20.50.171.10:9966/petclinic/api/pettypes 47 Pet clinic,1,214,214,214,214,214,214,214,"0,000%","4,67290","69,76","1,19"
http://20.50.171.10:9966/petclinic/api/pettypes/1 72 Pet clinic,2,52,52,53,53,53,52,53,"0,000%","19,04762","5,85","5,62"
http://20.50.171.10:9966/petclinic/api/pettypes 57 Pet clinic,1,109,109,109,109,109,109,109,"0,000%","9,17431","136,95","2,33"
http://20.50.171.10:9966/petclinic/api/pettypes 77 ${websiteName},1,173,173,173,173,173,173,173,"0,000%","5,78035","86,29","1,47"
http://20.50.171.10:9966/petclinic/api/pettypes 78 ${websiteName},1,165,165,165,165,165,165,165,"0,000%","6,06061","90,47","1,54"
