Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
http://20.50.171.10:9966/petclinic/api/owners 80 ${websiteName},1,4200,4200,4200,4200,4200,4200,4200,"0,000%",",23810","70,89","0,06"
http://20.50.171.10:9966/petclinic/api/owners/5 12 Pet clinic,2,2173,1107,3240,3240,3240,1107,3240,"0,000%",",41118","0,18","0,10"
http://20.50.171.10:9966/petclinic/api/owners/5 18 Pet clinic,2,1664,121,3207,3207,3207,121,3207,"0,000%",",52070","0,23","0,13"
http://20.50.171.10:9966/petclinic/api/owners 19 ${websiteName},1,4871,4871,4871,4871,4871,4871,4871,"0,000%",",20530","61,12","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 24 Pet clinic,2,1639,112,3166,3166,3166,112,3166,"0,000%",",53792","0,24","0,14"
http://20.50.171.10:9966/petclinic/api/owners/5 3 Pet clinic,2,1678,115,3242,3242,3242,115,3242,"0,000%",",52715","0,23","0,13"
http://20.50.171.10:9966/petclinic/api/owners 5 ${websiteName},1,5235,5235,5235,5235,5235,5235,5235,"0,000%",",19102","56,87","0,05"
http://20.50.171.10:9966/petclinic/api/visits 15 Pet clinic,1,3213,3213,3213,3213,3213,3213,3213,"100,000%",",31124","0,19","0,18"
http://20.50.171.10:9966/petclinic/api/owners/5 27 Pet clinic,2,1378,118,2639,2639,2639,118,2639,"0,000%",",67590","0,30","0,17"
http://20.50.171.10:9966/petclinic/api/owners/5 30 Pet clinic,2,1366,113,2620,2620,2620,113,2620,"0,000%",",68004","0,30","0,17"
http://20.50.171.10:9966/petclinic/api/owners 8 ${websiteName},1,5302,5302,5302,5302,5302,5302,5302,"0,000%",",18861","56,15","0,05"
http://20.50.171.10:9966/petclinic/api/pets/1 21 Pet clinic,1,2486,2486,2486,2486,2486,2486,2486,"100,000%",",40225","0,10","0,10"
http://20.50.171.10:9966/petclinic/api/owners/5 33 Pet clinic,2,1293,102,2484,2484,2484,102,2484,"0,000%",",71839","0,32","0,18"
http://20.50.171.10:9966/petclinic/api/owners/5 45 Pet clinic,2,1162,101,2224,2224,2224,101,2224,"0,000%",",72411","0,32","0,18"
http://20.50.171.10:9966/petclinic/api/owners/5 51 Pet clinic,2,910,111,1710,1710,1710,111,1710,"0,000%",",99950","0,44","0,25"
http://20.50.171.10:9966/petclinic/api/owners/5 36 Pet clinic,2,1147,101,2193,2193,2193,101,2193,"0,000%",",73233","0,32","0,19"
http://20.50.171.10:9966/petclinic/api/owners/5 48 Pet clinic,2,1088,112,2064,2064,2064,112,2064,"0,000%",",84890","0,37","0,22"
http://20.50.171.10:9966/petclinic/api/owners/5 20 Pet clinic,2,1009,112,1906,1906,1906,112,1906,"0,000%",",91408","0,40","0,23"
http://20.50.171.10:9966/petclinic/api/owners/5 42 Pet clinic,2,867,98,1636,1636,1636,98,1636,"0,000%",",89326","0,39","0,23"
http://20.50.171.10:9966/petclinic/api/owners/5 54 Pet clinic,2,893,112,1675,1675,1675,112,1675,"0,000%","1,03466","0,46","0,26"
http://20.50.171.10:9966/petclinic/api/owners/5 57 Pet clinic,2,711,112,1311,1311,1311,112,1311,"0,000%","1,27470","0,56","0,32"
http://20.50.171.10:9966/petclinic/api/owners/5 10 Pet clinic,2,1320,1205,1436,1436,1436,1205,1436,"0,000%",",71994","0,32","0,18"
http://20.50.171.10:9966/petclinic/api/owners/5 2 Pet clinic,2,699,101,1298,1298,1298,101,1298,"0,000%","1,02617","0,45","0,26"
http://20.50.171.10:9966/petclinic/api/pets/1 42 Pet clinic,1,67,67,67,67,67,67,67,"100,000%","14,92537","3,72","3,76"
http://20.50.171.10:9966/petclinic/api/pets/1 10 Pet clinic,1,68,68,68,68,68,68,68,"100,000%","14,70588","3,66","3,71"
http://20.50.171.10:9966/petclinic/api/pets/1 6 Pet clinic,1,538,538,538,538,538,538,538,"100,000%","1,85874","0,46","0,47"
http://20.50.171.10:9966/petclinic/api/pets/1 2 Pet clinic,1,63,63,63,63,63,63,63,"100,000%","15,87302","3,95","4,00"
http://20.50.171.10:9966/petclinic/api/pets/1 18 Pet clinic,1,445,445,445,445,445,445,445,"100,000%","2,24719","0,56","0,57"
http://20.50.171.10:9966/petclinic/api/owners/5 63 Pet clinic,2,463,117,810,810,810,117,810,"0,000%","1,89753","0,84","0,48"
http://20.50.171.10:9966/petclinic/api/pets/1 12 Pet clinic,1,449,449,449,449,449,449,449,"100,000%","2,22717","0,55","0,56"
http://20.50.171.10:9966/petclinic/api/owners 89 ${websiteName},1,4598,4598,4598,4598,4598,4598,4598,"0,000%",",21749","64,75","0,05"
http://20.50.171.10:9966/petclinic/api/pets/1 3 Pet clinic,1,379,379,379,379,379,379,379,"100,000%","2,63852","0,66","0,66"
http://20.50.171.10:9966/petclinic/api/owners/5 5 Pet clinic,2,167,113,221,221,221,113,221,"0,000%","4,46429","1,97","1,13"
http://20.50.171.10:9966/petclinic/api/owners/5 8 Pet clinic,2,157,124,191,191,191,124,191,"0,000%","4,68384","2,07","1,19"
http://20.50.171.10:9966/petclinic/api/pets/1 24 Pet clinic,1,379,379,379,379,379,379,379,"100,000%","2,63852","0,66","0,66"
http://20.50.171.10:9966/petclinic/api/pets/1 27 Pet clinic,1,147,147,147,147,147,147,147,"100,000%","6,80272","1,69","1,71"
http://20.50.171.10:9966/petclinic/api/pets/1 30 Pet clinic,1,147,147,147,147,147,147,147,"100,000%","6,80272","1,69","1,71"
http://20.50.171.10:9966/petclinic/api/pets/1 57 Pet clinic,1,86,86,86,86,86,86,86,"100,000%","11,62791","2,90","2,93"
http://20.50.171.10:9966/petclinic/api/pets/1 48 Pet clinic,1,119,119,119,119,119,119,119,"100,000%","8,40336","2,09","2,12"
http://20.50.171.10:9966/petclinic/api/pets/1 20 Pet clinic,1,112,112,112,112,112,112,112,"100,000%","8,92857","2,22","2,25"
http://20.50.171.10:9966/petclinic/api/pets/1 51 Pet clinic,1,122,122,122,122,122,122,122,"100,000%","8,19672","2,04","2,07"
http://20.50.171.10:9966/petclinic/api/visits 21 Pet clinic,1,123,123,123,123,123,123,123,"100,000%","8,13008","4,95","4,72"
http://20.50.171.10:9966/petclinic/api/pets/1 9 Pet clinic,1,553,553,553,553,553,553,553,"100,000%","1,80832","0,45","0,46"
Visit form,100,250,155,204,1036,1274,130,3363,"100,000%","11,16944","11,74","9,33"
http://20.50.171.10:9966/petclinic/api/pets/1 54 Pet clinic,1,88,88,88,88,88,88,88,"100,000%","11,36364","2,83","2,86"
http://20.50.171.10:9966/petclinic/api/owners/5 80 Pet clinic,2,310,112,508,508,508,112,508,"0,000%","2,73973","1,21","0,70"
http://20.50.171.10:9966/petclinic/api/pets/1 33 Pet clinic,1,122,122,122,122,122,122,122,"100,000%","8,19672","2,04","2,07"
http://20.50.171.10:9966/petclinic/api/owners/5 25 Pet clinic,2,822,546,1098,1098,1098,546,1098,"0,000%","1,13058","0,50","0,29"
http://20.50.171.10:9966/petclinic/api/visits 60 Pet clinic,1,928,928,928,928,928,928,928,"100,000%","1,07759","0,66","0,63"
http://20.50.171.10:9966/petclinic/api/visits 12 Pet clinic,1,66,66,66,66,66,66,66,"100,000%","15,15152","9,23","8,80"
http://20.50.171.10:9966/petclinic/api/pets/1 63 Pet clinic,1,67,67,67,67,67,67,67,"100,000%","14,92537","3,72","3,76"
http://20.50.171.10:9966/petclinic/api/visits 18 Pet clinic,1,67,67,67,67,67,67,67,"100,000%","14,92537","9,10","8,67"
http://20.50.171.10:9966/petclinic/api/visits 6 Pet clinic,1,67,67,67,67,67,67,67,"100,000%","14,92537","9,10","8,67"
http://20.50.171.10:9966/petclinic/api/pets/1 8 Pet clinic,1,51,51,51,51,51,51,51,"100,000%","19,60784","4,88","4,94"
http://20.50.171.10:9966/petclinic/api/visits 10 Pet clinic,1,69,69,69,69,69,69,69,"100,000%","14,49275","8,83","8,42"
http://20.50.171.10:9966/petclinic/api/pets/1 5 Pet clinic,1,51,51,51,51,51,51,51,"100,000%","19,60784","4,88","4,94"
http://20.50.171.10:9966/petclinic/api/visits 27 Pet clinic,1,52,52,52,52,52,52,52,"100,000%","19,23077","11,72","11,17"
http://20.50.171.10:9966/petclinic/api/owners 58 ${websiteName},1,4980,4980,4980,4980,4980,4980,4980,"0,000%",",20080","59,79","0,05"
http://20.50.171.10:9966/petclinic/api/visits 3 Pet clinic,1,56,56,56,56,56,56,56,"100,000%","17,85714","10,88","10,38"
http://20.50.171.10:9966/petclinic/api/visits 24 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","10,33","9,85"
http://20.50.171.10:9966/petclinic/api/visits 30 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","10,33","9,85"
http://20.50.171.10:9966/petclinic/api/visits 48 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","10,33","9,85"
http://20.50.171.10:9966/petclinic/api/visits 20 Pet clinic,1,56,56,56,56,56,56,56,"100,000%","17,85714","10,88","10,38"
http://20.50.171.10:9966/petclinic/api/visits 57 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","10,33","9,85"
http://20.50.171.10:9966/petclinic/api/visits 51 Pet clinic,1,56,56,56,56,56,56,56,"100,000%","17,85714","10,88","10,38"
http://20.50.171.10:9966/petclinic/api/visits 54 Pet clinic,1,57,57,57,57,57,57,57,"100,000%","17,54386","10,69","10,19"
http://20.50.171.10:9966/petclinic/api/visits 9 Pet clinic,1,57,57,57,57,57,57,57,"100,000%","17,54386","10,69","10,19"
http://20.50.171.10:9966/petclinic/api/pets/1 80 Pet clinic,1,60,60,60,60,60,60,60,"100,000%","16,66667","4,15","4,20"
http://20.50.171.10:9966/petclinic/api/pets/1 25 Pet clinic,1,73,73,73,73,73,73,73,"100,000%","13,69863","3,41","3,45"
http://20.50.171.10:9966/petclinic/api/visits 33 Pet clinic,1,73,73,73,73,73,73,73,"100,000%","13,69863","8,35","7,96"
http://20.50.171.10:9966/petclinic/api/visits 63 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","10,33","9,85"
http://20.50.171.10:9966/petclinic/api/visits 8 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","10,33","9,85"
http://20.50.171.10:9966/petclinic/api/visits 5 Pet clinic,1,60,60,60,60,60,60,60,"100,000%","16,66667","10,16","9,68"
http://20.50.171.10:9966/petclinic/api/owners/5 58 Pet clinic,2,82,57,107,107,107,57,107,"0,000%","7,16846","3,16","1,82"
http://20.50.171.10:9966/petclinic/api/visits 80 Pet clinic,1,48,48,48,48,48,48,48,"100,000%","20,83333","12,70","12,11"
http://20.50.171.10:9966/petclinic/api/visits 25 Pet clinic,1,50,50,50,50,50,50,50,"100,000%","20,00000","12,19","11,62"
http://20.50.171.10:9966/petclinic/api/owners/5 89 Pet clinic,2,135,110,160,160,160,110,160,"0,000%","5,11509","2,26","1,30"
http://20.50.171.10:9966/petclinic/api/owners/5 19 Pet clinic,2,355,109,602,602,602,109,602,"0,000%","2,43902","1,08","0,62"
http://20.50.171.10:9966/petclinic/api/pets/1 58 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","4,34"
http://20.50.171.10:9966/petclinic/api/pets/1 89 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","4,34"
http://20.50.171.10:9966/petclinic/api/pets/1 19 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","4,22","4,27"
http://20.50.171.10:9966/petclinic/api/visits 58 Pet clinic,1,54,54,54,54,54,54,54,"100,000%","18,51852","11,28","10,76"
http://20.50.171.10:9966/petclinic/api/pets/1 45 Pet clinic,1,360,360,360,360,360,360,360,"100,000%","2,77778","0,69","0,70"
http://20.50.171.10:9966/petclinic/api/pets/1 36 Pet clinic,1,360,360,360,360,360,360,360,"100,000%","2,77778","0,69","0,70"
http://20.50.171.10:9966/petclinic/api/visits 89 Pet clinic,1,60,60,60,60,60,60,60,"100,000%","16,66667","10,16","9,68"
http://20.50.171.10:9966/petclinic/api/visits 19 Pet clinic,1,48,48,48,48,48,48,48,"100,000%","20,83333","12,70","12,11"
http://20.50.171.10:9966/petclinic/api/owners 92 ${websiteName},1,4892,4892,4892,4892,4892,4892,4892,"0,000%",",20442","60,86","0,05"
http://20.50.171.10:9966/petclinic/api/visits 36 Pet clinic,1,76,76,76,76,76,76,76,"100,000%","13,15789","8,02","7,65"
http://20.50.171.10:9966/petclinic/api/visits 45 Pet clinic,1,76,76,76,76,76,76,76,"100,000%","13,15789","8,02","7,65"
http://20.50.171.10:9966/petclinic/api/owners/5 92 Pet clinic,2,80,50,111,111,111,50,111,"0,000%","7,54717","3,33","1,92"
http://20.50.171.10:9966/petclinic/api/pets/1 92 Pet clinic,1,44,44,44,44,44,44,44,"100,000%","22,72727","5,66","5,73"
http://20.50.171.10:9966/petclinic/api/visits 42 Pet clinic,1,436,436,436,436,436,436,436,"100,000%","2,29358","1,40","1,33"
http://20.50.171.10:9966/petclinic/api/visits 92 Pet clinic,1,59,59,59,59,59,59,59,"100,000%","16,94915","10,33","9,85"
http://20.50.171.10:9966/petclinic/api/visits 2 Pet clinic,1,486,486,486,486,486,486,486,"100,000%","2,05761","1,25","1,20"
http://20.50.171.10:9966/petclinic/api/owners 72 ${websiteName},1,5332,5332,5332,5332,5332,5332,5332,"0,000%",",18755","55,84","0,05"
http://20.50.171.10:9966/petclinic/api/owners 95 ${websiteName},1,5101,5101,5101,5101,5101,5101,5101,"0,000%",",19604","58,37","0,05"
http://20.50.171.10:9966/petclinic/api/owners/5 72 Pet clinic,2,83,53,114,114,114,53,114,"0,000%","7,69231","3,40","1,95"
http://20.50.171.10:9966/petclinic/api/owners/5 95 Pet clinic,2,93,59,128,128,128,59,128,"0,000%","6,73401","2,97","1,71"
http://20.50.171.10:9966/petclinic/api/owners 53 ${websiteName},1,5621,5621,5621,5621,5621,5621,5621,"0,000%",",17790","52,97","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 72 Pet clinic,1,47,47,47,47,47,47,47,"100,000%","21,27660","5,30","5,36"
http://20.50.171.10:9966/petclinic/api/pets/1 95 Pet clinic,1,57,57,57,57,57,57,57,"100,000%","17,54386","4,37","4,42"
http://20.50.171.10:9966/petclinic/api/owners/5 53 Pet clinic,2,77,46,108,108,108,46,108,"0,000%","7,14286","3,15","1,81"
http://20.50.171.10:9966/petclinic/api/visits 72 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","13,54","12,91"
http://20.50.171.10:9966/petclinic/api/visits 95 Pet clinic,1,51,51,51,51,51,51,51,"100,000%","19,60784","11,95","11,39"
http://20.50.171.10:9966/petclinic/api/owners 39 ${websiteName},1,5854,5854,5854,5854,5854,5854,5854,"0,000%",",17082","50,86","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 53 Pet clinic,1,62,62,62,62,62,62,62,"100,000%","16,12903","4,02","4,06"
http://20.50.171.10:9966/petclinic/api/owners 7 ${websiteName},1,6198,6198,6198,6198,6198,6198,6198,"0,000%",",16134","48,04","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 39 Pet clinic,2,86,67,105,105,105,67,105,"0,000%","7,32601","3,23","1,86"
http://20.50.171.10:9966/petclinic/api/visits 53 Pet clinic,1,63,63,63,63,63,63,63,"100,000%","15,87302","9,67","9,22"
http://20.50.171.10:9966/petclinic/api/owners/5 7 Pet clinic,2,92,58,127,127,127,58,127,"0,000%","6,80272","3,00","1,73"
http://20.50.171.10:9966/petclinic/api/pets/1 39 Pet clinic,1,53,53,53,53,53,53,53,"100,000%","18,86792","4,70","4,75"
http://20.50.171.10:9966/petclinic/api/pets/1 7 Pet clinic,1,50,50,50,50,50,50,50,"100,000%","20,00000","4,98","5,04"
http://20.50.171.10:9966/petclinic/api/visits 39 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","13,25","12,63"
http://20.50.171.10:9966/petclinic/api/visits 7 Pet clinic,1,57,57,57,57,57,57,57,"100,000%","17,54386","10,69","10,19"
http://20.50.171.10:9966/petclinic/api/owners 75 ${websiteName},1,6016,6016,6016,6016,6016,6016,6016,"0,000%",",16622","49,49","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 75 Pet clinic,2,72,50,95,95,95,50,95,"0,000%","8,06452","3,56","2,05"
http://20.50.171.10:9966/petclinic/api/owners 64 ${websiteName},1,6191,6191,6191,6191,6191,6191,6191,"0,000%",",16152","48,09","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 75 Pet clinic,1,58,58,58,58,58,58,58,"100,000%","17,24138","4,29","4,34"
http://20.50.171.10:9966/petclinic/api/owners/5 64 Pet clinic,2,80,54,106,106,106,54,106,"0,000%","7,43494","3,28","1,89"
http://20.50.171.10:9966/petclinic/api/visits 75 Pet clinic,1,44,44,44,44,44,44,44,"100,000%","22,72727","13,85","13,21"
http://20.50.171.10:9966/petclinic/api/pets/1 64 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","5,53","5,60"
http://20.50.171.10:9966/petclinic/api/visits 64 Pet clinic,1,61,61,61,61,61,61,61,"100,000%","16,39344","9,99","9,53"
http://20.50.171.10:9966/petclinic/api/owners 1 ${websiteName},1,7107,7107,7107,7107,7107,7107,7107,"0,000%",",14071","41,89","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 1 Pet clinic,2,69,47,91,91,91,47,91,"0,000%","8,69565","3,84","2,21"
http://20.50.171.10:9966/petclinic/api/pets/1 1 Pet clinic,1,44,44,44,44,44,44,44,"100,000%","22,72727","5,66","5,73"
http://20.50.171.10:9966/petclinic/api/owners 86 ${websiteName},1,6383,6383,6383,6383,6383,6383,6383,"0,000%",",15667","46,64","0,04"
http://20.50.171.10:9966/petclinic/api/owners 98 ${websiteName},1,6265,6265,6265,6265,6265,6265,6265,"0,000%",",15962","47,52","0,04"
http://20.50.171.10:9966/petclinic/api/visits 1 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","13,25","12,63"
http://20.50.171.10:9966/petclinic/api/owners/5 86 Pet clinic,2,87,48,127,127,127,48,127,"0,000%","7,60456","3,36","1,93"
http://20.50.171.10:9966/petclinic/api/owners/5 98 Pet clinic,2,85,49,122,122,122,49,122,"0,000%","7,81250","3,45","1,98"
http://20.50.171.10:9966/petclinic/api/owners 78 ${websiteName},1,6534,6534,6534,6534,6534,6534,6534,"0,000%",",15305","45,57","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 86 Pet clinic,1,40,40,40,40,40,40,40,"100,000%","25,00000","6,23","6,30"
http://20.50.171.10:9966/petclinic/api/pets/1 98 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","6,00"
http://20.50.171.10:9966/petclinic/api/owners/5 78 Pet clinic,2,77,60,95,95,95,60,95,"0,000%","7,14286","3,15","1,81"
http://20.50.171.10:9966/petclinic/api/visits 86 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","13,54","12,91"
http://20.50.171.10:9966/petclinic/api/visits 98 Pet clinic,1,41,41,41,41,41,41,41,"100,000%","24,39024","14,86","14,17"
http://20.50.171.10:9966/petclinic/api/owners 83 ${websiteName},1,6549,6549,6549,6549,6549,6549,6549,"0,000%",",15270","45,46","0,04"
http://20.50.171.10:9966/petclinic/api/owners 52 ${websiteName},1,6861,6861,6861,6861,6861,6861,6861,"0,000%",",14575","43,39","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 78 Pet clinic,1,68,68,68,68,68,68,68,"100,000%","14,70588","3,66","3,71"
http://20.50.171.10:9966/petclinic/api/owners/5 83 Pet clinic,2,82,75,90,90,90,75,90,"0,000%","7,63359","3,37","1,94"
http://20.50.171.10:9966/petclinic/api/owners/5 52 Pet clinic,2,85,77,94,94,94,77,94,"0,000%","7,54717","3,33","1,92"
http://20.50.171.10:9966/petclinic/api/visits 78 Pet clinic,1,56,56,56,56,56,56,56,"100,000%","17,85714","10,88","10,38"
http://20.50.171.10:9966/petclinic/api/pets/1 83 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","5,53","5,60"
http://20.50.171.10:9966/petclinic/api/pets/1 52 Pet clinic,1,48,48,48,48,48,48,48,"100,000%","20,83333","5,19","5,25"
http://20.50.171.10:9966/petclinic/api/visits 83 Pet clinic,1,49,49,49,49,49,49,49,"100,000%","20,40816","12,44","11,86"
http://20.50.171.10:9966/petclinic/api/visits 52 Pet clinic,1,45,45,45,45,45,45,45,"100,000%","22,22222","13,54","12,91"
http://20.50.171.10:9966/petclinic/api/owners 59 ${websiteName},1,7043,7043,7043,7043,7043,7043,7043,"0,000%",",14198","42,27","0,04"
http://20.50.171.10:9966/petclinic/api/owners/5 59 Pet clinic,2,76,51,102,102,102,51,102,"0,000%","7,75194","3,42","1,97"
http://20.50.171.10:9966/petclinic/api/owners 34 ${websiteName},1,7364,7364,7364,7364,7364,7364,7364,"0,000%",",13580","40,43","0,03"
http://20.50.171.10:9966/petclinic/api/owners 67 ${websiteName},1,7067,7067,7067,7067,7067,7067,7067,"0,000%",",14150","42,13","0,04"
http://20.50.171.10:9966/petclinic/api/owners 100 ${websiteName},1,6739,6739,6739,6739,6739,6739,6739,"0,000%",",14839","44,18","0,04"
http://20.50.171.10:9966/petclinic/api/pets/1 59 Pet clinic,1,56,56,56,56,56,56,56,"100,000%","17,85714","4,45","4,50"
http://20.50.171.10:9966/petclinic/api/owners/5 34 Pet clinic,2,73,47,99,99,99,47,99,"0,000%","8,16327","3,60","2,07"
http://20.50.171.10:9966/petclinic/api/owners 23 ${websiteName},1,7524,7524,7524,7524,7524,7524,7524,"0,000%",",13291","39,57","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 67 Pet clinic,2,76,44,108,108,108,44,108,"0,000%","8,36820","3,69","2,12"
http://20.50.171.10:9966/petclinic/api/owners 37 ${websiteName},1,7415,7415,7415,7415,7415,7415,7415,"0,000%",",13486","40,15","0,03"
http://20.50.171.10:9966/petclinic/api/owners/5 100 Pet clinic,2,75,47,104,104,104,47,104,"0,000%","8,36820","3,69","2,12"
http://20.50.171.10:9966/petclinic/api/visits 59 Pet clinic,1,46,46,46,46,46,46,46,"100,000%","21,73913","13,25","12,63"
http://20.50.171.10:9966/petclinic/api/pets/1 34 Pet clinic,1,42,42,42,42,42,42,42,"100,000%","23,80952","5,93","6,00"
http://20.50.171.10:9966/petclinic/api/owners/5 23 Pet clinic,2,571,42,1101,1101,1101,42,1101,"0,000%","1,60128","0,71","0,41"
http://20.50.171.10:9966/petclinic/api/owners 44 ${websiteName},1,7382,7382,7382,7382,7382,7382,7382,"0,000%",",13546","40,33","0,03"
http://20.50.171.10:9966/petclinic/api/pets/1 67 Pet clinic,1,43,43,43,43,43,43,43,"100,000%","23,25581","5,79","5,86"
http://20.50.171.10:9966/petclinic/api/owners/5 37 Pet clinic,2,78,44,113,113,113,44,113,"0,000%","8,19672","3,62","2,08"
